method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
dp,1,585,2024-06-08,20.27374839782715,1.0,0.7536945812807881,72,3,2,dp;zms;isolation_forest,units;calf
dp,2,564,2024-05-18,19.420818328857422,0.9983579638752053,0.7394191297208538,87,5,0,dp;zms;units;isolation_forest;calf,
dp,3,580,2024-06-03,18.025177001953125,0.9967159277504105,0.9841269841269842,3,3,2,dp;zms;isolation_forest,units;calf
dp,4,538,2024-04-22,16.460620880126953,0.9950738916256158,0.9925304460864807,2,5,0,dp;zms;units;isolation_forest;calf,
dp,5,223,2023-06-12,16.07731819152832,0.993431855500821,0.7525160782703887,74,5,0,dp;zms;units;isolation_forest;calf,
dp,6,596,2024-06-19,14.49052906036377,0.9917898193760263,0.9928845101258895,1,3,2,dp;zms;isolation_forest,units;calf
dp,7,595,2024-06-18,13.263771057128906,0.9901477832512315,0.6718664477285167,128,3,2,dp;zms;isolation_forest,units;calf
dp,8,571,2024-05-25,13.16515064239502,0.9885057471264368,0.7215431718664477,98,5,0,dp;zms;units;isolation_forest;calf,
dp,9,531,2024-04-15,11.839790344238281,0.986863711001642,0.969492337164751,5,5,0,dp;zms;units;isolation_forest;calf,
dp,10,487,2024-03-02,11.092263221740723,0.9852216748768473,0.743553297755884,81,5,0,dp;zms;units;isolation_forest;calf,
dp,11,566,2024-05-20,10.98358154296875,0.9835796387520526,0.913741789819376,12,5,0,dp;zms;units;isolation_forest;calf,
dp,12,514,2024-03-29,10.805349349975586,0.9819376026272578,0.8245381773399014,38,5,0,dp;zms;units;isolation_forest;calf,
dp,13,510,2024-03-25,10.613591194152832,0.9802955665024631,0.8434335659551178,30,5,0,dp;zms;units;isolation_forest;calf,
dp,14,573,2024-05-27,10.609891891479492,0.9786535303776683,0.8660902435686919,21,5,0,dp;zms;units;isolation_forest;calf,
dp,15,370,2023-11-06,10.201172828674316,0.9770114942528736,0.9012879720853858,15,5,0,dp;zms;units;isolation_forest;calf,
dp,16,543,2024-04-27,10.17615795135498,0.9753694581280788,0.53957991242474,255,5,0,dp;zms;units;isolation_forest;calf,
dp,17,588,2024-06-11,10.083244323730469,0.9737274220032841,0.9622331691297208,6,3,2,dp;zms;isolation_forest,units;calf
dp,18,536,2024-04-20,10.053719520568848,0.9720853858784894,0.6072608784893269,187,5,0,dp;zms;units;isolation_forest;calf,
dp,19,559,2024-05-13,9.93344783782959,0.9704433497536946,0.8451782293377121,28,5,0,dp;zms;units;isolation_forest;calf,
dp,20,545,2024-04-29,9.914335250854492,0.9688013136288999,0.7837181855500821,53,5,0,dp;zms;units;isolation_forest;calf,
dp,21,417,2023-12-23,9.596940994262695,0.9671592775041051,0.7401135741652982,85,5,0,dp;zms;units;isolation_forest;calf,
