consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,596,2024-06-19,0.9928845101258895,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,5.0
2,538,2024-04-22,0.9925304460864807,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
3,580,2024-06-03,0.9841269841269842,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
4,439,2024-01-14,0.9802391215106733,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
5,531,2024-04-15,0.969492337164751,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0
6,588,2024-06-11,0.9622331691297208,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,12.0
7,541,2024-04-25,0.950822728516694,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,6.0
8,587,2024-06-10,0.9293924466338259,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,39.0
9,486,2024-03-01,0.9286689244663384,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,6.0
10,153,2023-04-03,0.9230637657361797,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
11,429,2024-01-04,0.917634783798577,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,5.0
12,566,2024-05-20,0.913741789819376,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,8.0
13,499,2024-03-14,0.907905719759168,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,25.0
14,539,2024-04-23,0.9019755747126436,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,4.0
15,370,2023-11-06,0.9012879720853858,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,6.0
16,569,2024-05-23,0.8946189107827038,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,9.0
17,321,2023-09-18,0.8823720580186099,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,22.0
18,524,2024-04-08,0.8804939792008758,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,7.0
19,502,2024-03-17,0.8749589490968802,5,0,dp;zms;units;isolation_forest;calf,,2,isolation_forest;calf,13.0
20,100,2023-02-09,0.8728311439518336,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,37.0
21,573,2024-05-27,0.8660902435686919,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
22,570,2024-05-24,0.8644841269841269,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,48.0
23,265,2023-07-24,0.8644738642583469,5,0,dp;zms;units;isolation_forest;calf,,1,zms,50.0
24,356,2023-10-23,0.861625957854406,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,33.0
25,489,2024-03-04,0.8603636425834702,5,0,dp;zms;units;isolation_forest;calf,,0,,
26,314,2023-09-11,0.8588823891625615,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,11.0
27,279,2023-08-07,0.8452979611384783,5,0,dp;zms;units;isolation_forest;calf,,1,units,20.0
28,559,2024-05-13,0.8451782293377121,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,13.0
29,154,2023-04-04,0.8434352764094143,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,14.0
30,510,2024-03-25,0.8434335659551178,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,9.0
31,594,2024-06-17,0.8426382047071702,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,23.0
32,475,2024-02-19,0.8417658730158731,5,0,dp;zms;units;isolation_forest;calf,,0,,
33,561,2024-05-15,0.8410047208538588,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,40.0
34,519,2024-04-03,0.837080938697318,5,0,dp;zms;units;isolation_forest;calf,,1,units,36.0
35,547,2024-05-01,0.834788929939792,5,0,dp;zms;units;isolation_forest;calf,,0,,
36,501,2024-03-16,0.8340688286808977,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,44.0
37,398,2023-12-04,0.8332854406130268,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,29.0
38,514,2024-03-29,0.8245381773399014,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,10.0
39,468,2024-02-12,0.8204963738368912,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,40.0
40,527,2024-04-11,0.8192939244663382,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,37.0
41,513,2024-03-28,0.8160064313081555,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,12.0
42,525,2024-04-09,0.8123614532019705,5,0,dp;zms;units;isolation_forest;calf,,1,units,28.0
43,576,2024-05-30,0.8108921729611386,3,2,dp;zms;isolation_forest,units;calf,0,,
44,311,2023-09-08,0.8045224411603721,5,0,dp;zms;units;isolation_forest;calf,,1,units,39.0
45,55,2022-12-26,0.8024202928297756,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
46,365,2023-11-01,0.7998768472906403,5,0,dp;zms;units;isolation_forest;calf,,0,,
47,568,2024-05-22,0.7955374247400109,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,3.0
48,184,2023-05-04,0.7943982621784346,5,0,dp;zms;units;isolation_forest;calf,,0,,
49,197,2023-05-17,0.7936678981937603,5,0,dp;zms;units;isolation_forest;calf,,1,units,13.0
50,472,2024-02-16,0.7927818828680898,5,0,dp;zms;units;isolation_forest;calf,,0,,
