consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,538,2024-04-22,0.9912168171866448,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1
2,596,2024-06-19,0.9896004378762999,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6
3,531,2024-04-15,0.9826115216201423,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2
4,580,2024-06-03,0.9813902572523263,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,4
5,89,2023-01-29,0.9793924466338261,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3
6,587,2024-06-10,0.9679802955665023,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,16
7,503,2024-03-18,0.9547413793103449,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,5
8,573,2024-05-27,0.9492901614668856,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8
9,153,2023-04-03,0.942084017515052,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6
10,22,2022-11-23,0.9403188286808977,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,16
11,519,2024-04-03,0.9318452380952381,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7
12,265,2023-07-24,0.9300270251778873,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,15
13,311,2023-09-08,0.9142053229337712,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,22
14,461,2024-02-05,0.914165982484948,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10
15,356,2023-10-23,0.908122947454844,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14
16,384,2023-11-20,0.8965311986863711,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,22
17,482,2024-02-26,0.8965209359605911,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16
18,489,2024-03-04,0.8960659551176793,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,18
19,524,2024-04-08,0.8883347016967708,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,22
20,594,2024-06-17,0.8656267104542966,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,31
21,513,2024-03-28,0.8647851669403392,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,23
22,514,2024-03-29,0.8608477011494253,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,1
23,191,2023-05-11,0.8577141488779422,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,29
24,55,2022-12-26,0.8524254241926655,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11
25,541,2024-04-25,0.8469759168035029,5,0,dp;zms;units;isolation_forest;calf,,1,calf,19
26,188,2023-05-08,0.8462250273672687,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,31
27,391,2023-11-27,0.8401597564313082,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,33
28,134,2023-03-15,0.8338840996168582,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,28
29,566,2024-05-20,0.8337694991789819,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11
30,302,2023-08-30,0.832088122605364,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,21
31,559,2024-05-13,0.8255986590038316,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18
32,545,2024-04-29,0.8204245347564314,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9
33,181,2023-05-01,0.8142326902025177,5,0,dp;zms;units;isolation_forest;calf,,1,units,47
34,562,2024-05-16,0.8063098659003831,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,27
35,588,2024-06-11,0.8002189381499726,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,34
