consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,0.9878440065681445,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
2,538,2024-04-22,0.9825420087575261,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,3.0
3,539,2024-04-23,0.9812028598795839,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,2.0
4,559,2024-05-13,0.9718331964969897,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,8.0
5,580,2024-06-03,0.9673522167487685,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,3.0
6,584,2024-06-07,0.9626436781609194,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,1.0
7,562,2024-05-16,0.9618294334975369,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;itrans;ocsvm,1.0
8,531,2024-04-15,0.9591348522167488,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,6.0
9,577,2024-05-31,0.9559462233169129,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,9.0
10,582,2024-06-05,0.9549630541871922,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,13.0
11,576,2024-05-30,0.9530911330049261,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,9.0
12,555,2024-05-09,0.947773535851122,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,9.0
13,546,2024-04-30,0.9432346059113301,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;ocsvm,8.0
14,513,2024-03-28,0.9419353448275862,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
15,588,2024-06-11,0.9405767651888342,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,13.0
16,581,2024-06-04,0.9332902298850575,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,16.0
17,521,2024-04-05,0.9289655856595512,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,14.0
18,583,2024-06-06,0.9147516420361248,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,10.0
19,548,2024-05-02,0.9103139025725232,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;itrans;ocsvm,9.0
20,563,2024-05-17,0.9097261220580186,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,1.0
21,596,2024-06-19,0.9059031198686371,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,23.0
22,574,2024-05-28,0.9023608374384237,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,9.0
23,553,2024-05-07,0.9017003284072249,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,9.0
