consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,538,2024-04-22,0.9935909277504104,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
2,531,2024-04-15,0.9920805966064588,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
3,513,2024-03-28,0.9914425971538041,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
4,584,2024-06-07,0.9912424740010947,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
5,541,2024-04-25,0.9797601943076082,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,6.0
6,596,2024-06-19,0.9797482211275316,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,12.0
7,580,2024-06-03,0.9775588396278051,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,8.0
8,503,2024-03-18,0.9596589354132459,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
9,364,2023-10-31,0.95936473727422,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,16.0
10,562,2024-05-16,0.9570231253420909,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,7.0
11,153,2023-04-03,0.9556633141762452,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
12,184,2023-05-04,0.948621373836891,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,18.0
13,563,2024-05-17,0.9476703612479473,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,4.0
14,588,2024-06-11,0.9386973180076629,3,2,dp;zms;isolation_forest,units;calf,1,zms,20.0
15,532,2024-04-16,0.9352456212370004,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,4.0
16,587,2024-06-10,0.9302134646962233,3,2,dp;zms;isolation_forest,units;calf,0,,
17,55,2022-12-26,0.9272201696770661,5,0,dp;zms;units;isolation_forest;calf,,2,dp;units,15.0
18,573,2024-05-27,0.926120347564313,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
19,356,2023-10-23,0.9244577859879584,5,0,dp;zms;units;isolation_forest;calf,,0,,
20,486,2024-03-01,0.9240079365079363,5,0,dp;zms;units;isolation_forest;calf,,0,,
21,540,2024-04-24,0.920749521072797,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,7.0
22,265,2023-07-24,0.9188235495347564,5,0,dp;zms;units;isolation_forest;calf,,0,,
23,519,2024-04-03,0.917280719759168,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
24,597,2024-06-20,0.9143404488232075,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,18.0
25,323,2023-09-20,0.9135981116584565,5,0,dp;zms;units;isolation_forest;calf,,1,units,17.0
