method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
dp,1,531,2024-04-15,46.183223724365234,1.0,0.9986487411056377,1,5,0,dp;zms;units;isolation_forest;calf,
dp,2,440,2024-01-15,30.21977996826172,0.9983579638752053,0.7974531335522714,57,5,0,dp;zms;units;isolation_forest;calf,
dp,3,439,2024-01-14,29.578453063964844,0.9967159277504105,0.9977011494252874,2,5,0,dp;zms;units;isolation_forest;calf,
dp,4,532,2024-04-16,24.006608963012695,0.9950738916256158,0.9337164750957854,12,5,0,dp;zms;units;isolation_forest;calf,
dp,5,368,2023-11-04,13.421500205993652,0.993431855500821,0.6901665982484948,111,5,0,dp;zms;units;isolation_forest;calf,
dp,6,403,2023-12-09,12.314970970153809,0.9917898193760263,0.641892446633826,144,5,0,dp;zms;units;isolation_forest;calf,
dp,7,514,2024-03-29,11.410360336303711,0.9901477832512315,0.8604371921182267,26,5,0,dp;zms;units;isolation_forest;calf,
dp,8,185,2023-05-05,10.391227722167969,0.9885057471264368,0.883542008757526,19,5,0,dp;zms;units;isolation_forest;calf,
dp,9,184,2023-05-04,9.958097457885742,0.986863711001642,0.989378078817734,3,5,0,dp;zms;units;isolation_forest;calf,
dp,10,528,2024-04-12,8.552618980407715,0.9852216748768473,0.8996134373289546,16,5,0,dp;zms;units;isolation_forest;calf,
dp,11,179,2023-04-29,8.527745246887207,0.9835796387520526,0.8473162972085385,34,5,0,dp;zms;units;isolation_forest;calf,
dp,12,559,2024-05-13,8.080595970153809,0.9819376026272578,0.7943435276409415,60,5,0,dp;zms;units;isolation_forest;calf,
dp,13,151,2023-04-01,7.669739246368408,0.9802955665024631,0.8205528188286809,47,5,0,dp;zms;units;isolation_forest;calf,
dp,14,172,2023-04-22,7.66585636138916,0.9786535303776683,0.815115284619595,51,5,0,dp;zms;units;isolation_forest;calf,
dp,15,494,2024-03-09,7.657812595367432,0.9770114942528736,0.8191912972085384,49,5,0,dp;zms;units;isolation_forest;calf,
dp,16,529,2024-04-13,6.86895751953125,0.9753694581280788,0.6282378899835797,160,5,0,dp;zms;units;isolation_forest;calf,
dp,17,391,2023-11-27,5.84207820892334,0.9737274220032841,0.9179375342090859,13,5,0,dp;zms;units;isolation_forest;calf,
dp,18,538,2024-04-22,5.712185859680176,0.9720853858784894,0.8832341269841268,20,5,0,dp;zms;units;isolation_forest;calf,
dp,19,560,2024-05-14,5.390157222747803,0.9704433497536946,0.8548987411056377,28,5,0,dp;zms;units;isolation_forest;calf,
dp,20,522,2024-04-06,5.363796234130859,0.9688013136288999,0.7040674603174603,102,5,0,dp;zms;units;isolation_forest;calf,
dp,21,333,2023-09-30,5.358794689178467,0.9671592775041051,0.7542624521072797,77,5,0,dp;zms;units;isolation_forest;calf,
dp,22,356,2023-10-23,5.063782215118408,0.9655172413793104,0.9001932813355227,15,5,0,dp;zms;units;isolation_forest;calf,
dp,23,153,2023-04-03,5.0305633544921875,0.9638752052545156,0.9456982074438971,8,5,0,dp;zms;units;isolation_forest;calf,
dp,24,543,2024-04-27,4.69737434387207,0.9622331691297209,0.7456622879036672,82,5,0,dp;zms;units;isolation_forest;calf,
dp,25,459,2024-02-03,4.649918079376221,0.9605911330049262,0.6381362889983581,150,5,0,dp;zms;units;isolation_forest;calf,
dp,26,366,2023-11-02,4.604310989379883,0.9589490968801314,0.7195658866995075,95,5,0,dp;zms;units;isolation_forest;calf,
dp,27,388,2023-11-24,4.5784382820129395,0.9573070607553367,0.7548183497536944,76,5,0,dp;zms;units;isolation_forest;calf,
dp,28,367,2023-11-03,4.44245719909668,0.9556650246305419,0.9634356185002737,5,5,0,dp;zms;units;isolation_forest;calf,
dp,29,364,2023-10-31,4.432407379150391,0.9540229885057471,0.947702859879584,7,5,0,dp;zms;units;isolation_forest;calf,
dp,30,493,2024-03-08,4.381772518157959,0.9523809523809523,0.9567237958401751,6,5,0,dp;zms;units;isolation_forest;calf,
dp,31,519,2024-04-03,4.364832401275635,0.9507389162561576,0.8717415845648604,23,5,0,dp;zms;units;isolation_forest;calf,
dp,32,557,2024-05-11,4.0701704025268555,0.9490968801313628,0.7243859469074987,89,5,0,dp;zms;units;isolation_forest;calf,
dp,33,175,2023-04-25,3.7633755207061768,0.9474548440065681,0.8931427887246853,17,5,0,dp;zms;units;isolation_forest;calf,
dp,34,527,2024-04-11,3.748347043991089,0.9458128078817734,0.9447471948549536,9,5,0,dp;zms;units;isolation_forest;calf,
dp,35,545,2024-04-29,3.737750768661499,0.9441707717569786,0.8300663656267104,43,5,0,dp;zms;units;isolation_forest;calf,
dp,36,564,2024-05-18,3.484046220779419,0.9425287356321839,0.7670823070607553,73,5,0,dp;zms;units;isolation_forest;calf,
dp,37,539,2024-04-23,3.4706857204437256,0.9408866995073891,0.769699302134647,71,5,0,dp;zms;units;isolation_forest;calf,
dp,38,154,2023-04-04,3.452343463897705,0.9392446633825944,0.8434386973180077,36,5,0,dp;zms;units;isolation_forest;calf,
dp,39,165,2023-04-15,3.4511830806732178,0.9376026272577996,0.6888752052545156,112,5,0,dp;zms;units;isolation_forest;calf,
dp,40,402,2023-12-08,3.2662224769592285,0.9359605911330049,0.9663331280788178,4,5,0,dp;zms;units;isolation_forest;calf,
dp,41,370,2023-11-06,3.2587203979492188,0.9343185550082101,0.8364360974274767,39,5,0,dp;zms;units;isolation_forest;calf,
dp,42,363,2023-10-30,3.242389678955078,0.9326765188834154,0.6843715790914067,116,5,0,dp;zms;units;isolation_forest;calf,
dp,43,471,2024-02-15,3.2109146118164062,0.9310344827586207,0.9411808976464149,10,5,0,dp;zms;units;isolation_forest;calf,
dp,44,295,2023-08-23,3.209909200668335,0.9293924466338259,0.8799654488232074,22,5,0,dp;zms;units;isolation_forest;calf,
dp,45,178,2023-04-28,3.19773006439209,0.9277504105090312,0.8611008483853311,25,5,0,dp;zms;units;isolation_forest;calf,
dp,46,186,2023-05-06,2.905636787414551,0.9261083743842364,0.4931000273672687,291,5,0,dp;zms;units;isolation_forest;calf,
dp,47,77,2023-01-17,2.894975185394287,0.9244663382594417,0.7228516694033935,92,5,0,dp;zms;units;isolation_forest;calf,
dp,48,76,2023-01-16,2.6908814907073975,0.922824302134647,0.8375684181718664,38,5,0,dp;zms;units;isolation_forest;calf,
dp,49,482,2024-02-26,2.687140703201294,0.9211822660098522,0.7486983442802408,81,5,0,dp;zms;units;isolation_forest;calf,
dp,50,83,2023-01-23,2.6835169792175293,0.9195402298850575,0.804619937055282,55,5,0,dp;zms;units;isolation_forest;calf,
zms,1,531,2024-04-15,6.842792137873113,1.0,0.9986487411056377,1,5,0,dp;zms;units;isolation_forest;calf,
zms,2,439,2024-01-14,5.474683007221529,0.9983579638752053,0.9977011494252874,2,5,0,dp;zms;units;isolation_forest;calf,
zms,3,184,2023-05-04,5.468118452853176,0.9967159277504105,0.989378078817734,3,5,0,dp;zms;units;isolation_forest;calf,
zms,4,527,2024-04-11,5.298007902291897,0.9950738916256158,0.9447471948549536,9,5,0,dp;zms;units;isolation_forest;calf,
zms,5,364,2023-10-31,3.5969023966791145,0.993431855500821,0.947702859879584,7,5,0,dp;zms;units;isolation_forest;calf,
zms,6,365,2023-11-01,3.256681295556558,0.9909688013136289,0.8511579775588396,32,5,0,dp;zms;units;isolation_forest;calf,
zms,6,367,2023-11-03,3.256681295556558,0.9909688013136289,0.9634356185002737,5,5,0,dp;zms;units;isolation_forest;calf,
zms,8,175,2023-04-25,3.0865707449952793,0.9852216748768473,0.8931427887246853,17,5,0,dp;zms;units;isolation_forest;calf,
zms,8,402,2023-12-08,3.0865707449952793,0.9852216748768473,0.9663331280788178,4,5,0,dp;zms;units;isolation_forest;calf,
zms,8,520,2024-04-04,3.0865707449952793,0.9852216748768473,0.7787116858237548,66,5,0,dp;zms;units;isolation_forest;calf,
zms,8,521,2024-04-05,3.0865707449952793,0.9852216748768473,0.7987034756431308,56,5,0,dp;zms;units;isolation_forest;calf,
zms,8,526,2024-04-10,3.0865707449952793,0.9852216748768473,0.8653308018609742,24,5,0,dp;zms;units;isolation_forest;calf,
zms,13,387,2023-11-23,2.916460194434001,0.9794745484400657,0.9376813081554461,11,5,0,dp;zms;units;isolation_forest;calf,
zms,13,513,2024-03-28,2.916460194434001,0.9794745484400657,0.849873426382047,33,5,0,dp;zms;units;isolation_forest;calf,
zms,15,559,2024-05-13,2.890476871546314,0.9770114942528736,0.7943435276409415,60,5,0,dp;zms;units;isolation_forest;calf,
zms,16,391,2023-11-27,2.4344404946624523,0.9745484400656814,0.9179375342090859,13,5,0,dp;zms;units;isolation_forest;calf,
zms,16,538,2024-04-22,2.4344404946624523,0.9745484400656814,0.8832341269841268,20,5,0,dp;zms;units;isolation_forest;calf,
zms,18,178,2023-04-28,2.4061285427501664,0.9712643678160919,0.8611008483853311,25,5,0,dp;zms;units;isolation_forest;calf,
zms,18,471,2024-02-15,2.4061285427501664,0.9712643678160919,0.9411808976464149,10,5,0,dp;zms;units;isolation_forest;calf,
zms,20,153,2023-04-03,2.2824283690344984,0.9679802955665024,0.9456982074438971,8,5,0,dp;zms;units;isolation_forest;calf,
zms,20,356,2023-10-23,2.2824283690344984,0.9679802955665024,0.9001932813355227,15,5,0,dp;zms;units;isolation_forest;calf,
zms,22,148,2023-03-29,2.236017992188888,0.9622331691297209,0.8901494937055283,18,5,0,dp;zms;units;isolation_forest;calf,
zms,22,150,2023-03-31,2.236017992188888,0.9622331691297209,0.705507662835249,101,5,0,dp;zms;units;isolation_forest;calf,
zms,22,171,2023-04-21,2.236017992188888,0.9622331691297209,0.8547259852216749,29,5,0,dp;zms;units;isolation_forest;calf,
zms,22,493,2024-03-08,2.236017992188888,0.9622331691297209,0.9567237958401751,6,5,0,dp;zms;units;isolation_forest;calf,
zms,22,512,2024-03-27,2.236017992188888,0.9622331691297209,0.7012862616310892,103,5,0,dp;zms;units;isolation_forest;calf,
zms,27,519,2024-04-03,2.1304162434065446,0.9573070607553367,0.8717415845648604,23,5,0,dp;zms;units;isolation_forest;calf,
