consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.9827586206896551,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,1.0
2,562,2024-05-16,0.9722901614668856,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,1.0
3,580,2024-06-03,0.9597023809523809,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,12.0
4,531,2024-04-15,0.9382495894909688,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
5,539,2024-04-23,0.9368342911877395,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,3.0
6,541,2024-04-25,0.932971332785988,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,2.0
7,561,2024-05-15,0.9329643541324575,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;dagmm;knn;kmeans,20.0
8,587,2024-06-10,0.9323050082101806,4,1,tsnet;dagmm;knn;kmeans,catch,3,dagmm;knn;kmeans,1.0
9,538,2024-04-22,0.9223960043787629,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,5.0
10,605,2024-06-28,0.9217296113847837,3,2,dagmm;knn;kmeans,catch;tsnet,1,kmeans,30.0
11,513,2024-03-28,0.9055571975916804,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,9.0
12,604,2024-06-27,0.9028461959496442,3,2,dagmm;knn;kmeans,catch;tsnet,2,dagmm;kmeans,16.0
13,471,2024-02-15,0.9017983032293377,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,29.0
14,527,2024-04-11,0.9017300903119869,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,4.0
15,577,2024-05-31,0.8972660098522167,4,1,tsnet;dagmm;knn;kmeans,catch,2,knn;kmeans,32.0
16,486,2024-03-01,0.8955160782703887,5,0,catch;tsnet;dagmm;knn;kmeans,,3,tsnet;dagmm;knn,10.0
17,588,2024-06-11,0.8933025451559935,4,1,tsnet;dagmm;knn;kmeans,catch,2,dagmm;kmeans,14.0
18,502,2024-03-17,0.8926769293924466,5,0,catch;tsnet;dagmm;knn;kmeans,,3,tsnet;dagmm;knn,13.0
19,582,2024-06-05,0.8906013957307061,4,1,tsnet;dagmm;knn;kmeans,catch,1,kmeans,24.0
20,581,2024-06-04,0.8822639573070609,4,1,tsnet;dagmm;knn;kmeans,catch,2,dagmm;kmeans,13.0
21,84,2023-01-24,0.8809321975916802,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;dagmm;knn,3.0
22,521,2024-04-05,0.871043582375479,5,0,catch;tsnet;dagmm;knn;kmeans,,2,catch;tsnet,17.0
23,608,2024-07-01,0.866447728516694,3,2,dagmm;knn;kmeans,catch;tsnet,1,kmeans,27.0
24,585,2024-06-08,0.8645669129720854,4,1,tsnet;dagmm;knn;kmeans,catch,3,dagmm;knn;kmeans,4.0
25,583,2024-06-06,0.8643267651888342,4,1,tsnet;dagmm;knn;kmeans,catch,1,kmeans,23.0
26,563,2024-05-17,0.8513026135741653,5,0,catch;tsnet;dagmm;knn;kmeans,,2,tsnet;kmeans,14.0
27,120,2023-03-01,0.8493146551724138,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;dagmm;knn,20.0
28,596,2024-06-19,0.8489183087027915,4,1,tsnet;dagmm;knn;kmeans,catch,3,dagmm;knn;kmeans,10.0
29,85,2023-01-25,0.8427561576354681,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;knn,7.0
30,559,2024-05-13,0.8422791461412151,5,0,catch;tsnet;dagmm;knn;kmeans,,1,kmeans,50.0
31,528,2024-04-12,0.8373552955665025,5,0,catch;tsnet;dagmm;knn;kmeans,,1,tsnet,21.0
32,209,2023-05-29,0.8281884236453202,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,10.0
33,436,2024-01-11,0.8269612753147235,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
34,570,2024-05-24,0.8269413656267105,5,0,catch;tsnet;dagmm;knn;kmeans,,2,knn;kmeans,22.0
35,576,2024-05-30,0.8248357963875206,4,1,tsnet;dagmm;knn;kmeans,catch,1,kmeans,33.0
36,175,2023-04-25,0.8225402983032293,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;knn,1.0
37,568,2024-05-22,0.8156247263273124,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;kmeans,8.0
38,55,2022-12-26,0.8113861521620143,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;knn,21.0
39,402,2023-12-08,0.8092315270935961,5,0,catch;tsnet;dagmm;knn;kmeans,,1,catch,49.0
40,594,2024-06-17,0.8004556650246306,4,1,tsnet;dagmm;knn;kmeans,catch,1,kmeans,11.0
41,472,2024-02-16,0.7960973590585659,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
42,87,2023-01-27,0.7914415024630542,5,0,catch;tsnet;dagmm;knn;kmeans,,1,knn,10.0
43,184,2023-05-04,0.7846098795840175,5,0,catch;tsnet;dagmm;knn;kmeans,,1,catch,35.0
44,461,2024-02-05,0.7821774083196497,5,0,catch;tsnet;dagmm;knn;kmeans,,1,tsnet,36.0
45,437,2024-01-12,0.7794090722495894,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
46,86,2023-01-26,0.7755576081007115,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;knn,9.0
47,76,2023-01-16,0.7742574575807335,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;knn,5.0
48,464,2024-02-08,0.7709705801860973,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
49,525,2024-04-09,0.7709018199233716,5,0,catch;tsnet;dagmm;knn;kmeans,,1,dagmm,43.0
50,150,2023-03-31,0.7587929666119322,5,0,catch;tsnet;dagmm;knn;kmeans,,1,catch,47.0
