consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,272,2023-07-31,0.9969690749863164,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,531,2024-04-15,0.9957307060755337,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
3,584,2024-06-07,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
4,364,2023-10-31,0.9913861521620143,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
5,97,2023-02-06,0.983006636562671,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
6,580,2024-06-03,0.9775588396278051,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,7.0
7,265,2023-07-24,0.97603482484948,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,8.0
8,356,2023-10-23,0.9706674192665572,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
9,570,2024-05-24,0.9642019020251779,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,12.0
10,153,2023-04-03,0.9603277230432402,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,6.0
11,527,2024-04-11,0.956421045429666,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0
12,295,2023-08-23,0.9487855774493706,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,16.0
13,596,2024-06-19,0.9466338259441708,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,18.0
14,184,2023-05-04,0.9419865216201423,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10.0
15,489,2024-03-04,0.9418137657361795,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,16.0
16,379,2023-11-15,0.9406489463601533,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
17,486,2024-03-01,0.9369235769020252,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,16.0
18,311,2023-09-08,0.9280189518336069,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,22.0
19,538,2024-04-22,0.9248426382047071,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,5.0
20,391,2023-11-27,0.9106561302681992,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,15.0
21,55,2022-12-26,0.8972752463054187,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
22,561,2024-05-15,0.8906865763546798,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,23.0
23,581,2024-06-04,0.8746579091406678,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,13.0
24,134,2023-03-15,0.8731424466338259,5,0,dp;zms;units;isolation_forest;calf,,1,units,17.0
25,402,2023-12-08,0.8649271346469621,5,0,dp;zms;units;isolation_forest;calf,,1,units,14.0
26,365,2023-11-01,0.859061986863711,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,14.0
27,532,2024-04-16,0.8469040777230432,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,4.0
28,175,2023-04-25,0.8422824302134646,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,22.0
29,582,2024-06-05,0.8349753694581281,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,38.0
30,342,2023-10-09,0.8347307744937055,5,0,dp;zms;units;isolation_forest;calf,,0,,
31,461,2024-02-05,0.8232895457033387,5,0,dp;zms;units;isolation_forest;calf,,1,units,42.0
32,540,2024-04-24,0.8225403667214012,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,14.0
33,27,2022-11-28,0.8222188013136289,5,0,dp;zms;units;isolation_forest;calf,,1,zms,49.0
34,171,2023-04-21,0.8111436097427477,5,0,dp;zms;units;isolation_forest;calf,,1,zms,31.0
35,34,2022-12-05,0.8093510536398469,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,42.0
36,504,2024-03-19,0.8089969896004379,5,0,dp;zms;units;isolation_forest;calf,,0,,
37,594,2024-06-17,0.8078817733990148,3,2,dp;zms;isolation_forest,units;calf,0,,
38,7,2022-11-08,0.807067597153804,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,35.0
39,520,2024-04-04,0.8058343596059114,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,15.0
40,98,2023-02-07,0.8051758347016967,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,11.0
41,512,2024-03-27,0.804064039408867,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,17.0
42,120,2023-03-01,0.8004019567597153,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,25.0
43,521,2024-04-05,0.7949695539135195,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,6.0
44,111,2023-02-20,0.7927716201423098,5,0,dp;zms;units;isolation_forest;calf,,0,,
45,384,2023-11-20,0.7910047208538588,5,0,dp;zms;units;isolation_forest;calf,,1,zms,42.0
46,588,2024-06-11,0.7889983579638752,3,2,dp;zms;isolation_forest,units;calf,0,,
47,296,2023-08-24,0.78543548166393,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,45.0
48,519,2024-04-03,0.7803571428571427,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,38.0
49,2,2022-11-03,0.778851943076081,5,0,dp;zms;units;isolation_forest;calf,,0,,
50,118,2023-02-27,0.7755490558292283,5,0,dp;zms;units;isolation_forest;calf,,1,zms,44.0
