consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,531,2024-04-15,0.9948104816639299,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,559,2024-05-13,0.9435635604816639,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
3,153,2023-04-03,0.9273416119321292,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,3.0
4,545,2024-04-29,0.9232690202517789,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,8.0
5,576,2024-05-30,0.9222769567597154,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,11.0
6,391,2023-11-27,0.9193726053639846,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,3.0
7,370,2023-11-06,0.9152846195949644,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
8,213,2023-06-02,0.9089439655172414,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,24.0
9,356,2023-10-23,0.902998426382047,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,5.0
10,519,2024-04-03,0.9024818691844553,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
11,311,2023-09-08,0.8884458812260536,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,11.0
12,493,2024-03-08,0.8848111658456486,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,23.0
13,580,2024-06-03,0.8790366721401203,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,14.0
14,524,2024-04-08,0.8710659551176793,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,3.0
15,482,2024-02-26,0.8687790777230433,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
16,461,2024-02-05,0.864155719759168,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
17,265,2023-07-24,0.8595477558839626,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
18,496,2024-03-11,0.8545754652435686,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,26.0
19,514,2024-03-29,0.8526597564313082,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,2.0
20,22,2022-11-23,0.8492183223864259,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,15.0
21,489,2024-03-04,0.8411689244663382,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,17.0
22,86,2023-01-26,0.8308959359605911,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,7.0
23,151,2023-04-01,0.8229371921182265,5,0,dp;zms;units;isolation_forest;calf,,3,dp;isolation_forest;calf,10.0
24,510,2024-03-25,0.8208572796934867,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,26.0
25,191,2023-05-11,0.8106492884510127,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,33.0
26,178,2023-04-28,0.8087506841817186,5,0,dp;zms;units;isolation_forest;calf,,0,,
27,342,2023-10-09,0.8058908045977011,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,30.0
28,494,2024-03-09,0.8049637383689108,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,7.0
29,523,2024-04-07,0.8025588396278052,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,1.0
30,402,2023-12-08,0.8012999452654626,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,6.0
31,154,2023-04-04,0.7971230158730158,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,21.0
32,302,2023-08-30,0.7928588533114396,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,26.0
33,367,2023-11-03,0.7927493842364531,5,0,dp;zms;units;isolation_forest;calf,,1,zms,42.0
34,188,2023-05-08,0.7898535851122058,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,14.0
35,328,2023-09-25,0.7891095374931582,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,26.0
36,295,2023-08-23,0.7890513820470717,5,0,dp;zms;units;isolation_forest;calf,,1,units,49.0
37,538,2024-04-22,0.7885639025725233,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,3.0
38,597,2024-06-20,0.7840722495894911,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,19.0
39,363,2023-10-30,0.783668582375479,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,12.0
40,471,2024-02-15,0.780694102353585,5,0,dp;zms;units;isolation_forest;calf,,1,calf,5.0
41,260,2023-07-19,0.7783507799671592,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,50.0
42,375,2023-11-11,0.7781438149972633,5,0,dp;zms;units;isolation_forest;calf,,1,dp,41.0
43,405,2023-12-11,0.7775383141762452,5,0,dp;zms;units;isolation_forest;calf,,0,,
44,121,2023-03-02,0.7752959085933224,5,0,dp;zms;units;isolation_forest;calf,,1,calf,14.0
45,174,2023-04-24,0.7738403119868638,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
46,371,2023-11-07,0.7726412835249042,5,0,dp;zms;units;isolation_forest;calf,,1,calf,35.0
47,187,2023-05-07,0.7716492200328406,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,20.0
48,83,2023-01-23,0.7700927066228791,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,14.0
49,77,2023-01-17,0.7686029009304871,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,7.0
50,459,2024-02-03,0.7681855500821018,5,0,dp;zms;units;isolation_forest;calf,,2,dp;units,17.0
