method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
dp,1,531,2024-04-15,10.589437484741211,1.0,0.9948104816639299,1,5,0,dp;zms;units;isolation_forest;calf,
dp,2,514,2024-03-29,7.065225124359131,0.9983579638752053,0.8526597564313082,19,5,0,dp;zms;units;isolation_forest;calf,
dp,3,368,2023-11-04,7.063343048095703,0.9967159277504105,0.650237753147236,132,5,0,dp;zms;units;isolation_forest;calf,
dp,4,403,2023-12-09,6.945866107940674,0.9950738916256158,0.6425868910782704,140,5,0,dp;zms;units;isolation_forest;calf,
dp,5,559,2024-05-13,6.550255298614502,0.993431855500821,0.9435635604816639,2,5,0,dp;zms;units;isolation_forest;calf,
dp,6,179,2023-04-29,6.300895690917969,0.9917898193760263,0.7554717432950191,58,5,0,dp;zms;units;isolation_forest;calf,
dp,7,494,2024-03-09,6.241510391235352,0.9901477832512315,0.8049637383689108,28,5,0,dp;zms;units;isolation_forest;calf,
dp,8,391,2023-11-27,6.097967624664307,0.9885057471264368,0.9193726053639846,6,5,0,dp;zms;units;isolation_forest;calf,
dp,9,172,2023-04-22,6.0870208740234375,0.986863711001642,0.668850916803503,118,5,0,dp;zms;units;isolation_forest;calf,
dp,10,151,2023-04-01,6.076208114624023,0.9852216748768473,0.8229371921182265,23,5,0,dp;zms;units;isolation_forest;calf,
dp,11,529,2024-04-13,5.981856346130371,0.9835796387520526,0.47924192665571974,319,5,0,dp;zms;units;isolation_forest;calf,
dp,12,356,2023-10-23,5.890091896057129,0.9819376026272578,0.902998426382047,9,5,0,dp;zms;units;isolation_forest;calf,
dp,13,538,2024-04-22,5.8200554847717285,0.9802955665024631,0.7885639025725233,37,5,0,dp;zms;units;isolation_forest;calf,
dp,14,153,2023-04-03,5.683331489562988,0.9786535303776683,0.9273416119321292,3,5,0,dp;zms;units;isolation_forest;calf,
dp,15,519,2024-04-03,5.2890305519104,0.9770114942528736,0.9024818691844553,10,5,0,dp;zms;units;isolation_forest;calf,
dp,16,543,2024-04-27,5.2242865562438965,0.9753694581280788,0.5781797345374932,207,5,0,dp;zms;units;isolation_forest;calf,
dp,17,459,2024-02-03,5.19957971572876,0.9737274220032841,0.7681855500821018,50,5,0,dp;zms;units;isolation_forest;calf,
dp,18,333,2023-09-30,5.166920185089111,0.9720853858784894,0.6959581964969896,90,5,0,dp;zms;units;isolation_forest;calf,
dp,19,545,2024-04-29,5.06574821472168,0.9704433497536946,0.9232690202517789,4,5,0,dp;zms;units;isolation_forest;calf,
dp,20,363,2023-10-30,5.059622764587402,0.9688013136288999,0.783668582375479,39,5,0,dp;zms;units;isolation_forest;calf,
