consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,0.9990147783251231,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,584,2024-06-07,0.9890530925013684,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
3,439,2024-01-14,0.9866755610290093,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,6.0
4,531,2024-04-15,0.9861966338259442,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0
5,538,2024-04-22,0.9861128215654077,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
6,486,2024-03-01,0.9820778598795841,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
7,499,2024-03-14,0.9792060071154898,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
8,471,2024-02-15,0.9787937876299946,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
9,527,2024-04-11,0.977403188286809,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
10,563,2024-05-17,0.9700567870826491,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,13.0
11,370,2023-11-06,0.9634698275862069,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,9.0
12,580,2024-06-03,0.9573070607553366,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,19.0
13,561,2024-05-15,0.9558121237000547,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,14.0
14,513,2024-03-28,0.954922687465791,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,11.0
15,472,2024-02-16,0.9547653256704981,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,14.0
16,540,2024-04-24,0.9413998357963876,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,2.0
17,153,2023-04-03,0.9406694718117132,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,13.0
18,314,2023-09-11,0.9391112479474547,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,20.0
19,539,2024-04-23,0.9295104679802956,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,3.0
20,577,2024-05-31,0.9272030651340996,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,21.0
21,364,2023-10-31,0.9265633552271483,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,32.0
22,184,2023-05-04,0.9260485084838532,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,15.0
23,321,2023-09-18,0.9259835112205801,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,22.0
24,367,2023-11-03,0.9243585796387521,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,25.0
25,500,2024-03-15,0.9235632183908047,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,20.0
26,562,2024-05-16,0.9185601395730707,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,7.0
27,532,2024-04-16,0.9181752873563219,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,5.0
28,387,2023-11-23,0.9181205528188288,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,23.0
29,469,2024-02-13,0.9146568828680897,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,20.0
30,505,2024-03-20,0.9140958538587849,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,11.0
31,276,2023-08-04,0.9114874110563767,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,23.0
32,581,2024-06-04,0.9091406677613575,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,31.0
33,100,2023-02-09,0.9037647099069513,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,26.0
