consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,402,2023-12-08,0.8795658182813355,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,15.0
2,423,2023-12-29,0.8779483442802407,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
3,422,2023-12-28,0.8775554187192117,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
4,435,2024-01-10,0.8728641899288452,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
5,443,2024-01-18,0.8669125615763547,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
6,436,2024-01-11,0.8653977832512314,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
7,448,2024-01-23,0.8636862342638205,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,20.0
8,427,2024-01-02,0.8626858237547893,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
9,476,2024-02-20,0.8564698275862069,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,47.0
10,426,2024-01-01,0.854260194307608,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
11,489,2024-03-04,0.8527053229337712,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
12,433,2024-01-08,0.8491634510125889,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
13,425,2023-12-31,0.8481499726327313,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
14,493,2024-03-08,0.8438253968253967,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,40.0
15,421,2023-12-27,0.8431535303776683,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
16,429,2024-01-04,0.8367396004378763,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
17,437,2024-01-12,0.8364188560481663,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
18,408,2023-12-14,0.8301665298303229,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,33.0
19,484,2024-02-28,0.8227297482211275,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
20,441,2024-01-16,0.8194703749315817,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
21,461,2024-02-05,0.7994708538587848,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,19.0
22,482,2024-02-26,0.788817118226601,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
23,471,2024-02-15,0.7844871373836891,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
24,156,2023-04-06,0.7827036124794745,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,3.0
25,428,2024-01-03,0.782448823207444,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
26,439,2024-01-14,0.7771150793650794,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
27,440,2024-01-15,0.777042487684729,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
28,387,2023-11-23,0.7746203475643131,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,37.0
29,419,2023-12-25,0.773873494800219,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
30,153,2023-04-03,0.7674885057471263,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
31,447,2024-01-22,0.7661365626710455,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
32,481,2024-02-25,0.755675697865353,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
33,416,2023-12-22,0.7527464422550629,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,1.0
34,499,2024-03-14,0.7526791871921181,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
35,467,2024-02-11,0.7524750273672688,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,26.0
36,468,2024-02-12,0.7521168582375479,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,49.0
37,434,2024-01-09,0.7516110426929392,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
38,466,2024-02-10,0.7504046934865901,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,45.0
39,444,2024-01-19,0.7499246715927751,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
40,148,2023-03-29,0.7493040503557744,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,46.0
41,463,2024-02-07,0.7482748357963875,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,42.0
42,407,2023-12-13,0.7467433634373289,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,18.0
43,474,2024-02-18,0.7445202517788725,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
44,454,2024-01-29,0.7429967159277504,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,29.0
45,391,2023-11-27,0.7411713875205255,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
46,155,2023-04-05,0.7373037082649152,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,14.0
