variant,customer,anomaly_type,method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
raw,620000,global_point,itrans,1,584,2024-06-07,28.310007095336914,1.0,0.9994444444444444,1,3,2,itrans;datamole;gpt4ts,calf;units
raw,620000,global_point,itrans,2,527,2024-04-11,20.957304000854492,0.9983333333333333,0.9713472222222223,4,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,3,175,2023-04-25,19.43951988220215,0.9966666666666667,0.9777916666666666,3,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,4,580,2024-06-03,15.274856567382812,0.995,0.8944444444444445,14,3,2,itrans;datamole;gpt4ts,calf;units
raw,620000,global_point,itrans,5,364,2023-10-31,10.569356918334961,0.9933333333333333,0.909513888888889,9,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,6,531,2024-04-15,10.222171783447266,0.9916666666666667,0.9956388888888889,2,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,7,517,2024-04-01,10.06989860534668,0.99,0.8360694444444444,25,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,8,541,2024-04-25,9.373258590698242,0.9883333333333333,0.7508888888888889,51,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,9,402,2023-12-08,8.789220809936523,0.9866666666666667,0.7617361111111112,46,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,10,29,2022-11-30,8.51306438446045,0.985,0.783375,36,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,11,570,2024-05-24,7.486020088195801,0.9833333333333333,0.5653194444444444,211,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,12,512,2024-03-27,7.373842239379883,0.9816666666666667,0.46619444444444447,331,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,13,301,2023-08-29,6.917851448059082,0.98,0.8312916666666667,26,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,14,538,2024-04-22,6.896554470062256,0.9783333333333334,0.6745555555555556,100,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,15,97,2023-02-06,6.871604919433594,0.9766666666666667,0.893375,15,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,16,489,2024-03-04,6.672123908996582,0.975,0.7032777777777778,82,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,17,379,2023-11-15,6.621520042419434,0.9733333333333334,0.8464305555555555,22,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,18,521,2024-04-05,6.428778648376465,0.9716666666666667,0.9012083333333333,11,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,19,85,2023-01-25,6.290971279144287,0.97,0.9267777777777777,6,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,20,338,2023-10-05,6.182229518890381,0.9683333333333334,0.9189305555555556,7,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,21,122,2023-03-03,5.044713497161865,0.9666666666666667,0.8893472222222222,16,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,22,185,2023-05-05,4.910572052001953,0.965,0.34087500000000004,499,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,23,514,2024-03-29,4.838332176208496,0.9633333333333334,0.908625,10,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,24,60,2022-12-31,4.706264019012451,0.9616666666666667,0.5920416666666666,172,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,25,499,2024-03-14,4.3110785484313965,0.96,0.5983194444444444,166,5,0,itrans;calf;units;datamole;gpt4ts,
raw,620000,global_point,itrans,26,53,2022-12-24,4.126382350921631,0.9583333333333334,0.7420972222222222,56,5,0,itrans;calf;units;datamole;gpt4ts,
