consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,0.9988505747126437,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,584,2024-06-07,0.9896004378762999,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
3,538,2024-04-22,0.9860940065681445,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
4,531,2024-04-15,0.985192597153804,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0
5,527,2024-04-11,0.9808565955117681,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
6,486,2024-03-01,0.9804358237547893,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
7,499,2024-03-14,0.9786997126436783,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,6.0
8,471,2024-02-15,0.9764761220580187,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,6.0
9,230,2023-06-19,0.9728533798576902,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,13.0
10,370,2023-11-06,0.9669420498084291,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,8.0
11,563,2024-05-17,0.961602011494253,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,15.0
12,561,2024-05-15,0.9547892720306514,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,14.0
13,580,2024-06-03,0.9545703338806787,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,20.0
14,513,2024-03-28,0.9539374657909141,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,9.0
15,153,2023-04-03,0.9371886973180075,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10.0
16,472,2024-02-16,0.935156677613574,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,16.0
17,314,2023-09-11,0.9316040640394089,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,24.0
18,539,2024-04-23,0.9298576902025179,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,2.0
