consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,0.9924466338259442,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
2,538,2024-04-22,0.9901240421455938,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
3,539,2024-04-23,0.9897620415982484,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
4,531,2024-04-15,0.9782153804050356,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
5,562,2024-05-16,0.960356048166393,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,1.0
6,580,2024-06-03,0.9508825944170772,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,11.0
7,581,2024-06-04,0.9498501642036126,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,10.0
8,584,2024-06-07,0.9490845648604269,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,1.0
9,542,2024-04-26,0.9469951423097974,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
10,582,2024-06-05,0.946559934318555,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,10.0
11,583,2024-06-06,0.944688013136289,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,5.0
12,513,2024-03-28,0.9418117131910236,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,9.0
13,588,2024-06-11,0.9400472085385878,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,4.0
14,566,2024-05-20,0.931394499178982,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
15,545,2024-04-29,0.9311553776683088,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,9.0
16,527,2024-04-11,0.9238507115489873,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,10.0
17,574,2024-05-28,0.9226038587848933,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,19.0
18,559,2024-05-13,0.9176460727969349,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,15.0
19,556,2024-05-10,0.9168305966064587,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,24.0
20,563,2024-05-17,0.9113541324575808,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
21,577,2024-05-31,0.9098132183908045,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,18.0
22,587,2024-06-10,0.9065886699507388,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
23,560,2024-05-14,0.9028414066776135,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
24,554,2024-05-08,0.9002185960591133,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,21.0
25,576,2024-05-30,0.8984072249589492,4,1,kmeans;dwt;itrans;ocsvm,calf,1,dwt,1.0
