method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
kmeans,1,608,2024-07-01,10.532627362016743,1.0,0.6811713191023535,112,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,2,601,2024-06-24,9.482132174955005,0.9983579638752053,0.568144499178982,215,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,3,602,2024-06-25,9.398728186497623,0.9967159277504105,0.536672140120416,247,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,4,603,2024-06-26,9.2698550503452,0.9950738916256158,0.5361247947454844,250,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,5,595,2024-06-18,9.216153028269796,0.993431855500821,0.8144376026272577,28,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,6,594,2024-06-17,9.214146589190424,0.9917898193760263,0.6344745484400657,153,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,7,600,2024-06-23,9.193106383149093,0.9901477832512315,0.7372742200328407,71,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,8,596,2024-06-19,9.167371366506465,0.9885057471264368,0.5658128078817735,220,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,9,597,2024-06-20,9.112407547848646,0.986863711001642,0.6414429392446634,146,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,10,604,2024-06-27,9.086453798047913,0.9852216748768473,0.6762452107279694,114,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,11,598,2024-06-21,9.045188507145655,0.9835796387520526,0.45862068965517244,334,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,12,593,2024-06-16,9.022724028569467,0.9819376026272578,0.7629864532019704,52,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,13,599,2024-06-22,8.963044297027894,0.9802955665024631,0.7842426108374384,39,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,14,588,2024-06-11,8.8659879936243,0.9786535303776683,0.44261904761904763,352,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,15,587,2024-06-10,8.863862368189324,0.9770114942528736,0.795921592775041,34,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,16,589,2024-06-12,8.863792195191037,0.9753694581280788,0.5956506568144498,190,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,17,590,2024-06-13,8.86223904552906,0.9737274220032841,0.5747967980295566,209,4,1,kmeans;dwt;itrans;ocsvm,calf
