consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,538,2024-04-22,0.9927083333333334,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,580,2024-06-03,0.9896004378762999,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
3,596,2024-06-19,0.988232074438971,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,4.0
4,541,2024-04-25,0.988120894909688,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
5,587,2024-06-10,0.9854953475643131,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,8.0
6,153,2023-04-03,0.9742234537493157,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,3.0
7,531,2024-04-15,0.9645285987958403,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
8,55,2022-12-26,0.9453851943076081,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6.0
9,594,2024-06-17,0.9414340448823207,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,17.0
10,513,2024-03-28,0.9090346195949645,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,5.0
11,484,2024-02-28,0.9085693760262726,5,0,dp;zms;units;isolation_forest;calf,,1,calf,6.0
12,573,2024-05-27,0.9074387657361795,5,0,dp;zms;units;isolation_forest;calf,,1,zms,23.0
13,265,2023-07-24,0.877700807334428,5,0,dp;zms;units;isolation_forest;calf,,0,,
14,588,2024-06-11,0.8716475095785441,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,13.0
15,405,2023-12-11,0.8714131773399014,5,0,dp;zms;units;isolation_forest;calf,,0,,
16,514,2024-03-29,0.8703441434044882,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,3.0
17,570,2024-05-24,0.8678605637657361,5,0,dp;zms;units;isolation_forest;calf,,1,units,25.0
18,552,2024-05-06,0.86663416803503,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,17.0
19,356,2023-10-23,0.8660098522167488,5,0,dp;zms;units;isolation_forest;calf,,0,,
20,311,2023-09-08,0.8608870415982486,5,0,dp;zms;units;isolation_forest;calf,,0,,
21,542,2024-04-26,0.8598744526546251,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,23.0
22,519,2024-04-03,0.8536381362889983,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,18.0
23,489,2024-03-04,0.8530668445539135,5,0,dp;zms;units;isolation_forest;calf,,0,,
24,584,2024-06-07,0.8500273672687465,3,2,dp;zms;isolation_forest,units;calf,1,zms,3.0
25,559,2024-05-13,0.8460608237547893,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,5.0
