consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,0.9779967159277504,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
2,539,2024-04-23,0.9746741242474,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,2.0
3,538,2024-04-22,0.9743367542419266,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,3.0
4,562,2024-05-16,0.9733258073344281,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
5,563,2024-05-17,0.9641575670498084,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
6,561,2024-05-15,0.9594812534209087,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
7,531,2024-04-15,0.9467467843459223,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
8,588,2024-06-11,0.9456588669950738,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,20.0
9,580,2024-06-03,0.9418944991789819,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,4.0
10,584,2024-06-07,0.9404700328407225,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,2.0
11,559,2024-05-13,0.934248426382047,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1.0
12,582,2024-06-05,0.9305069786535304,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,20.0
13,583,2024-06-06,0.929051724137931,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,23.0
14,576,2024-05-30,0.9289860426929393,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,7.0
15,566,2024-05-20,0.9249501231527095,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,1.0
16,581,2024-06-04,0.9240086206896552,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,25.0
17,528,2024-04-12,0.9232071018062398,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,9.0
18,527,2024-04-11,0.9197826354679803,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
19,577,2024-05-31,0.9185981116584564,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,31.0
20,554,2024-05-08,0.9163590585659552,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
