method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
kmeans,1,607,2024-06-30,16.50361304945379,1.0,0.6206896551724138,179,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,2,608,2024-07-01,16.186780176127915,0.9983579638752053,0.770935960591133,89,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,3,600,2024-06-23,15.626496252037091,0.9967159277504105,0.6195949644225506,181,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,4,601,2024-06-24,15.52314385346138,0.9950738916256158,0.6962233169129721,133,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,5,602,2024-06-25,15.274332476640827,0.993431855500821,0.7791461412151067,81,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,6,603,2024-06-26,14.627331196742048,0.9917898193760263,0.6718664477285167,148,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,7,604,2024-06-27,14.567438766566108,0.9901477832512315,0.8035030103995622,70,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,8,605,2024-06-28,14.439609932901048,0.9885057471264368,0.7252326217843459,118,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,9,599,2024-06-22,14.286879173508478,0.986863711001642,0.6848542692939245,142,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,10,606,2024-06-29,14.136786014259975,0.9852216748768473,0.6157635467980296,183,3,2,kmeans;dwt;ocsvm,calf;itrans
kmeans,11,598,2024-06-21,13.987401497404631,0.9835796387520526,0.8016399835796387,72,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,12,597,2024-06-20,13.971188732745523,0.9819376026272578,0.8072619047619047,63,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,13,596,2024-06-19,13.947515820460394,0.9802955665024631,0.9015004105090312,30,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,14,594,2024-06-17,13.93897820030125,0.9786535303776683,0.8454844006568145,45,4,1,kmeans;dwt;itrans;ocsvm,calf
kmeans,15,595,2024-06-18,13.898305051537744,0.9770114942528736,0.6948912151067324,134,4,1,kmeans;dwt;itrans;ocsvm,calf
