consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.9854269293924467,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
2,580,2024-06-03,0.9779823481116584,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
3,582,2024-06-05,0.974679802955665,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
4,576,2024-05-30,0.9702319376026273,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
5,588,2024-06-11,0.9689778325123153,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
6,594,2024-06-17,0.9577380952380953,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;itrans,1.0
7,581,2024-06-04,0.9417692939244664,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
8,577,2024-05-31,0.9382922824302135,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
9,541,2024-04-25,0.9313087027914614,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
10,538,2024-04-22,0.930010741652983,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
11,539,2024-04-23,0.9263301860974276,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
12,553,2024-05-07,0.9190487137383689,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,41.0
13,596,2024-06-19,0.914667487684729,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
14,562,2024-05-16,0.9119061302681993,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;itrans;ocsvm,8.0
15,513,2024-03-28,0.8998561165845649,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
16,531,2024-04-15,0.8992627257799672,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,10.0
