consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,538,2024-04-22,0.9918736316365626,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
2,584,2024-06-07,0.9917898193760263,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
3,439,2024-01-14,0.9904761904761905,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
4,531,2024-04-15,0.9904197454844006,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
5,513,2024-03-28,0.9900913382594417,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
6,541,2024-04-25,0.977752120963328,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0
7,580,2024-06-03,0.9753694581280788,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,9.0
8,596,2024-06-19,0.9742747673782158,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,13.0
9,503,2024-03-18,0.9671575670498085,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,12.0
10,562,2024-05-16,0.9636579775588396,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,6.0
11,153,2023-04-03,0.9537116858237548,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,14.0
12,364,2023-10-31,0.9515667761357417,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,24.0
13,563,2024-05-17,0.9502035440613026,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,4.0
14,519,2024-04-03,0.9501265736179529,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,12.0
15,184,2023-05-04,0.9414425971538041,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,18.0
16,588,2024-06-11,0.9348659003831417,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,20.0
17,532,2024-04-16,0.9325242884510125,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
18,561,2024-05-15,0.9293479748221127,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,11.0
19,356,2023-10-23,0.9246271209633278,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,29.0
20,587,2024-06-10,0.9225506294471811,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,38.0
21,573,2024-05-27,0.9150656814449919,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
