consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,531,2024-04-15,0.9013775314723592,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
2,580,2024-06-03,0.9003653530377668,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,9.0
3,503,2024-03-18,0.8951807608100711,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,12.0
4,584,2024-06-07,0.8950738916256158,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,1.0
5,582,2024-06-05,0.8921490147783252,4,1,kmeans;dwt;itrans;ocsvm,calf,1,itrans,16.0
6,577,2024-05-31,0.8876149425287355,4,1,kmeans;dwt;itrans;ocsvm,calf,1,itrans,19.0
7,576,2024-05-30,0.8804146141215107,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,13.0
8,605,2024-06-28,0.8700054734537493,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,1.0
9,539,2024-04-23,0.8676835659551176,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,2.0
10,538,2024-04-22,0.8665014367816092,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,3.0
11,604,2024-06-27,0.8628899835796388,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,14.0
12,608,2024-07-01,0.8579638752052546,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,23.0
13,602,2024-06-25,0.8574165298303229,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,6.0
14,504,2024-03-19,0.8478711685823755,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,15.0
15,521,2024-04-05,0.8458028872468528,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,17.0
16,486,2024-03-01,0.8379570333880677,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
17,412,2023-12-18,0.8376547619047618,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,5.0
18,499,2024-03-14,0.8348095238095239,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
19,461,2024-02-05,0.8338013820470718,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,14.0
20,513,2024-03-28,0.8149384236453201,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
21,429,2024-01-04,0.8112934455391352,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
22,563,2024-05-17,0.8098761631089216,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,1.0
23,581,2024-06-04,0.8083866995073893,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
24,420,2023-12-26,0.8052369321291735,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0
25,443,2024-01-18,0.8041618089764639,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
