consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,471,2024-02-15,0.9547152435686919,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
2,469,2024-02-13,0.953671113847838,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
3,468,2024-02-12,0.9508724685276408,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,9.0
4,415,2023-12-21,0.9398853995621236,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,6.0
5,398,2023-12-04,0.9350047892720308,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0
6,447,2024-01-22,0.9340218938149972,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
7,475,2024-02-19,0.9115452244116037,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,16.0
8,448,2024-01-23,0.9033666529830322,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
9,479,2024-02-23,0.8881760399562124,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,3.0
10,388,2023-11-24,0.8870953749315819,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
11,429,2024-01-04,0.8737543787629996,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,4.0
12,370,2023-11-06,0.8599183087027914,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
13,367,2023-11-03,0.8507708675424193,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,10.0
14,400,2023-12-06,0.8451143951833607,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,41.0
15,442,2024-01-17,0.8443538587848932,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
16,455,2024-01-30,0.8422718253968254,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,9.0
