variant,customer,anomaly_type,consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
log1p,2968000,contextual_point,44,479,2024-02-23,0.7840329091406677,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,2968000,contextual_point,45,111,2023-02-20,0.7833589901477833,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,31.0
log1p,2968000,contextual_point,46,482,2024-02-26,0.782512315270936,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0
log1p,2968000,contextual_point,47,141,2023-03-22,0.7824541598248494,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,2968000,contextual_point,48,113,2023-02-22,0.7801809660645868,5,0,dp;zms;units;isolation_forest;calf,,1,calf,42.0
log1p,2968000,contextual_point,49,356,2023-10-23,0.7762452107279694,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,31.0
log1p,2968000,contextual_point,50,323,2023-09-20,0.7752599890530926,5,0,dp;zms;units;isolation_forest;calf,,1,units,7.0
log1p,2968000,subsequence_pattern,1,471,2024-02-15,0.9547152435686919,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
log1p,2968000,subsequence_pattern,2,469,2024-02-13,0.953671113847838,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
log1p,2968000,subsequence_pattern,3,468,2024-02-12,0.9508724685276408,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,9.0
log1p,2968000,subsequence_pattern,4,415,2023-12-21,0.9398853995621236,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,6.0
log1p,2968000,subsequence_pattern,5,398,2023-12-04,0.9350047892720308,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,11.0
log1p,2968000,subsequence_pattern,6,447,2024-01-22,0.9340218938149972,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
log1p,2968000,subsequence_pattern,7,475,2024-02-19,0.9115452244116037,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,16.0
log1p,2968000,subsequence_pattern,8,448,2024-01-23,0.9033666529830322,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
log1p,2968000,subsequence_pattern,9,479,2024-02-23,0.8881760399562124,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,3.0
log1p,2968000,subsequence_pattern,10,388,2023-11-24,0.8870953749315819,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
log1p,2968000,subsequence_pattern,11,429,2024-01-04,0.8737543787629996,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,4.0
log1p,2968000,subsequence_pattern,12,370,2023-11-06,0.8599183087027914,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
log1p,2968000,subsequence_pattern,13,367,2023-11-03,0.8507708675424193,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,10.0
log1p,2968000,subsequence_pattern,14,400,2023-12-06,0.8451143951833607,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,41.0
log1p,2968000,subsequence_pattern,15,442,2024-01-17,0.8443538587848932,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
log1p,2968000,subsequence_pattern,16,455,2024-01-30,0.8422718253968254,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,9.0
log1p,2968000,subsequence_pattern,17,423,2023-12-29,0.8387839354132458,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
log1p,2968000,subsequence_pattern,18,430,2024-01-05,0.8380729337712095,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
log1p,2968000,subsequence_pattern,19,360,2023-10-27,0.8361477148330596,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,12.0
log1p,2968000,subsequence_pattern,20,372,2023-11-08,0.8247058018609742,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,45.0
log1p,2968000,subsequence_pattern,21,427,2024-01-02,0.8239178981937603,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,9.0
log1p,2968000,subsequence_pattern,22,441,2024-01-16,0.821598932676519,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1.0
log1p,2968000,subsequence_pattern,23,422,2023-12-28,0.8208045292829775,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,9.0
log1p,2968000,subsequence_pattern,24,573,2024-05-27,0.8108647372742201,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,9.0
log1p,2968000,subsequence_pattern,25,380,2023-11-16,0.8082263957307061,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,10.0
log1p,2968000,subsequence_pattern,26,387,2023-11-23,0.802574302134647,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,16.0
log1p,2968000,subsequence_pattern,27,339,2023-10-06,0.8013466748768472,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,12.0
log1p,2968000,subsequence_pattern,28,426,2024-01-01,0.8006808976464148,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,6.0
log1p,2968000,subsequence_pattern,29,439,2024-01-14,0.7950038998357964,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
log1p,2968000,subsequence_pattern,30,562,2024-05-16,0.7940502873563219,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,17.0
log1p,2968000,subsequence_pattern,31,477,2024-02-21,0.7925049945265462,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,2968000,subsequence_pattern,32,486,2024-03-01,0.7917827038861522,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0
log1p,2968000,subsequence_pattern,33,461,2024-02-05,0.7916292419266557,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,9.0
log1p,2968000,subsequence_pattern,34,435,2024-01-10,0.7879514915161467,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,9.0
log1p,2968000,subsequence_pattern,35,577,2024-05-31,0.7873706896551724,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,6.0
log1p,2968000,subsequence_pattern,36,391,2023-11-27,0.7864276819923371,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,2968000,subsequence_pattern,37,490,2024-03-05,0.7851585933223866,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
log1p,2968000,subsequence_pattern,38,371,2023-11-07,0.7847116174055829,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,2968000,subsequence_pattern,39,397,2023-12-03,0.7835905856595512,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,2968000,subsequence_pattern,40,527,2024-04-11,0.7788023399014778,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
log1p,2968000,subsequence_pattern,41,364,2023-10-31,0.7775693760262726,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,41.0
log1p,2968000,subsequence_pattern,42,580,2024-06-03,0.7761247947454843,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,25.0
log1p,2968000,subsequence_pattern,43,394,2023-11-30,0.7737124384236453,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,28.0
log1p,2968000,subsequence_pattern,44,420,2023-12-26,0.7725693076081008,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,9.0
log1p,2968000,subsequence_pattern,45,421,2023-12-27,0.7670227148330596,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,9.0
log1p,2968000,subsequence_pattern,46,440,2024-01-15,0.7656446360153257,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
log1p,2968000,subsequence_pattern,47,499,2024-03-14,0.7630719074986316,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,2.0
log1p,2968000,subsequence_pattern,48,432,2024-01-07,0.7599398604269294,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,5.0
log1p,2968000,subsequence_pattern,49,337,2023-10-04,0.7587759304871373,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,8.0
log1p,2968000,subsequence_pattern,50,470,2024-02-14,0.7580988642583469,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
log1p,3296000,global_point,1,472,2024-02-16,0.9457222222222221,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,2.0
log1p,3296000,global_point,2,153,2023-04-03,0.9363472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,5.0
log1p,3296000,global_point,3,272,2023-07-31,0.9265000000000001,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,7.0
log1p,3296000,global_point,4,209,2023-05-29,0.8850416666666666,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,2.0
log1p,3296000,global_point,5,10,2022-11-11,0.8827638888888888,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,26.0
log1p,3296000,global_point,6,522,2024-04-06,0.8781944444444445,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;datamole,5.0
log1p,3296000,global_point,7,489,2024-03-04,0.8647499999999999,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,5.0
log1p,3296000,global_point,8,486,2024-03-01,0.8629861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
log1p,3296000,global_point,9,531,2024-04-15,0.8565416666666668,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,3.0
log1p,3296000,global_point,10,547,2024-05-01,0.8534027777777776,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,7.0
log1p,3296000,global_point,11,482,2024-02-26,0.843138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,3296000,global_point,12,580,2024-06-03,0.8372222222222222,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,4.0
log1p,3296000,global_point,13,582,2024-06-05,0.831111111111111,3,2,itrans;datamole;gpt4ts,calf;units,2,datamole;gpt4ts,23.0
log1p,3296000,global_point,14,402,2023-12-08,0.8271666666666666,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,17.0
log1p,3296000,global_point,15,505,2024-03-20,0.8199722222222224,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,6.0
log1p,3296000,global_point,16,568,2024-05-22,0.8172916666666665,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,2.0
log1p,3296000,global_point,17,387,2023-11-23,0.8080416666666667,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,26.0
log1p,3296000,global_point,18,227,2023-06-16,0.8011805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,48.0
log1p,3296000,global_point,19,561,2024-05-15,0.8005972222222223,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,4.0
log1p,3296000,global_point,20,139,2023-03-20,0.7929027777777777,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,14.0
log1p,3296000,global_point,21,493,2024-03-08,0.79225,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,38.0
log1p,3296000,global_point,22,251,2023-07-10,0.7920833333333334,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
log1p,3296000,global_point,23,7,2022-11-08,0.7874027777777778,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,37.0
log1p,3296000,global_point,24,260,2023-07-19,0.7867777777777778,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,37.0
log1p,3296000,global_point,25,276,2023-08-04,0.7724861111111112,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,48.0
log1p,3296000,global_point,26,279,2023-08-07,0.7674861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,49.0
log1p,3296000,global_point,27,310,2023-09-07,0.7660138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,30.0
log1p,3296000,global_point,28,562,2024-05-16,0.7622777777777777,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,1.0
log1p,3296000,global_point,29,405,2023-12-11,0.758875,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,3296000,global_point,30,513,2024-03-28,0.7544722222222223,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,17.0
log1p,3296000,global_point,31,468,2024-02-12,0.7535833333333334,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,12.0
log1p,3296000,global_point,32,583,2024-06-06,0.7522222222222222,3,2,itrans;datamole;gpt4ts,calf;units,0,,
log1p,3296000,global_point,33,518,2024-04-02,0.7475833333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,calf,2.0
log1p,3296000,global_point,34,584,2024-06-07,0.7472222222222222,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,20.0
log1p,3296000,global_point,35,521,2024-04-05,0.7406666666666666,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,19.0
log1p,3296000,global_point,36,170,2023-04-20,0.7380972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,5.0
log1p,3296000,global_point,37,22,2022-11-23,0.7379444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,33.0
log1p,3296000,global_point,38,148,2023-03-29,0.7345,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,3296000,global_point,39,174,2023-04-24,0.7339166666666667,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,38.0
log1p,3296000,global_point,40,265,2023-07-24,0.7329583333333334,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,3296000,global_point,41,524,2024-04-08,0.7296666666666667,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,46.0
log1p,3296000,global_point,42,581,2024-06-04,0.7283333333333334,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,11.0
log1p,3296000,global_point,43,232,2023-06-21,0.7235833333333334,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,3296000,global_point,44,594,2024-06-17,0.7222222222222222,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,27.0
log1p,3296000,global_point,45,407,2023-12-13,0.7220138888888888,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,50.0
log1p,3296000,global_point,46,528,2024-04-12,0.7195833333333332,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,35.0
log1p,3296000,global_point,47,588,2024-06-11,0.7183333333333334,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,40.0
log1p,3296000,global_point,48,235,2023-06-24,0.7150833333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,20.0
log1p,3296000,global_point,49,398,2023-12-04,0.7139861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
log1p,3296000,global_point,50,248,2023-07-07,0.7111944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,48.0
log1p,3296000,contextual_point,1,531,2024-04-15,0.9955613711001641,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
log1p,3296000,contextual_point,2,209,2023-05-29,0.988110632183908,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
log1p,3296000,contextual_point,3,596,2024-06-19,0.9857690202517789,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
log1p,3296000,contextual_point,4,580,2024-06-03,0.9824849480021894,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
log1p,3296000,contextual_point,5,251,2023-07-10,0.9789716748768471,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
log1p,3296000,contextual_point,6,486,2024-03-01,0.9626248631636563,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
log1p,3296000,contextual_point,7,272,2023-07-31,0.9563834154351396,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
log1p,3296000,contextual_point,8,153,2023-04-03,0.936348864258347,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
log1p,3296000,contextual_point,9,489,2024-03-04,0.9308600164203611,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,9.0
log1p,3296000,contextual_point,10,524,2024-04-08,0.9247536945812808,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,9.0
log1p,3296000,contextual_point,11,356,2023-10-23,0.9210864805692391,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,11.0
log1p,3296000,contextual_point,12,482,2024-02-26,0.9113129447181171,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,15.0
log1p,3296000,contextual_point,13,561,2024-05-15,0.910743363437329,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9.0
log1p,3296000,contextual_point,14,594,2024-06-17,0.894088669950739,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,18.0
log1p,3296000,contextual_point,15,302,2023-08-30,0.8915674603174603,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,35.0
log1p,3296000,contextual_point,16,139,2023-03-20,0.8913707580733442,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,18.0
log1p,3296000,contextual_point,17,202,2023-05-22,0.8836258210180624,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
log1p,3296000,contextual_point,18,588,2024-06-11,0.8817733990147785,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,23.0
log1p,3296000,contextual_point,19,505,2024-03-20,0.8811610563765736,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,14.0
log1p,3296000,contextual_point,20,566,2024-05-20,0.8649630541871922,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
log1p,3296000,contextual_point,21,191,2023-05-11,0.8634202244116036,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,32.0
log1p,3296000,contextual_point,22,134,2023-03-15,0.8542675834701697,5,0,dp;zms;units;isolation_forest;calf,,1,units,13.0
log1p,3296000,contextual_point,23,461,2024-02-05,0.84996408045977,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,25.0
log1p,3296000,contextual_point,24,22,2022-11-23,0.8402367268746579,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,33.0
log1p,3296000,contextual_point,25,260,2023-07-19,0.8382868089764642,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,21.0
log1p,3296000,contextual_point,26,311,2023-09-08,0.8317203749315818,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,30.0
log1p,3296000,contextual_point,27,154,2023-04-04,0.828650109469075,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,18.0
log1p,3296000,contextual_point,28,170,2023-04-20,0.8232844143404489,5,0,dp;zms;units;isolation_forest;calf,,1,zms,31.0
log1p,3296000,contextual_point,29,552,2024-05-06,0.8147954296661194,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,32.0
log1p,3296000,contextual_point,30,279,2023-08-07,0.8138769157088122,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,40.0
log1p,3296000,contextual_point,31,548,2024-05-02,0.8120843596059114,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,26.0
log1p,3296000,contextual_point,32,519,2024-04-03,0.8108049397920087,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6.0
log1p,3296000,contextual_point,33,370,2023-11-06,0.8008689107827038,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,32.0
log1p,3296000,contextual_point,34,7,2022-11-08,0.800545634920635,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,25.0
log1p,3296000,contextual_point,35,514,2024-03-29,0.7975454980842912,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,4.0
log1p,3296000,contextual_point,36,569,2024-05-23,0.7958110974274768,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,11.0
log1p,3296000,contextual_point,37,273,2023-08-01,0.7948788998357965,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,15.0
log1p,3296000,contextual_point,38,16,2022-11-17,0.7910064313081555,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,29.0
log1p,3296000,contextual_point,39,597,2024-06-20,0.7876299945265464,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,34.0
log1p,3296000,contextual_point,40,384,2023-11-20,0.7843134236453202,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
log1p,3296000,contextual_point,41,188,2023-05-08,0.782667966611932,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,33.0
log1p,3296000,contextual_point,42,364,2023-10-31,0.7801074165298303,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,28.0
log1p,3296000,contextual_point,43,568,2024-05-22,0.7771603037766832,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;calf,6.0
log1p,3296000,contextual_point,44,174,2023-04-24,0.7703715106732348,5,0,dp;zms;units;isolation_forest;calf,,1,zms,40.0
log1p,3296000,contextual_point,45,523,2024-04-07,0.7701542829775587,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,2.0
log1p,3296000,contextual_point,46,559,2024-05-13,0.7700824438970991,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,11.0
log1p,3296000,contextual_point,47,472,2024-02-16,0.7696154898741107,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,5.0
log1p,3296000,contextual_point,48,581,2024-06-04,0.7673782156540777,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,8.0
log1p,3296000,contextual_point,49,538,2024-04-22,0.7648142446633825,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,18.0
log1p,3296000,contextual_point,50,55,2022-12-26,0.764675697865353,5,0,dp;zms;units;isolation_forest;calf,,0,,
log1p,3296000,subsequence_pattern,1,472,2024-02-16,0.931755610290093,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,5.0
log1p,3296000,subsequence_pattern,2,464,2024-02-08,0.9267553366174056,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,1.0
log1p,3296000,subsequence_pattern,3,436,2024-01-11,0.9172989874110563,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
log1p,3296000,subsequence_pattern,4,471,2024-02-15,0.9097408319649698,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;itrans;ocsvm,9.0
log1p,3296000,subsequence_pattern,5,531,2024-04-15,0.9089553229337712,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
log1p,3296000,subsequence_pattern,6,435,2024-01-10,0.907990284619595,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
log1p,3296000,subsequence_pattern,7,441,2024-01-16,0.9074611384783798,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,4.0
log1p,3296000,subsequence_pattern,8,476,2024-02-20,0.9043153393541324,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,14.0
log1p,3296000,subsequence_pattern,9,505,2024-03-20,0.8959806376573619,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,6.0
log1p,3296000,subsequence_pattern,10,429,2024-01-04,0.8944731800766282,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,1.0
log1p,3296000,subsequence_pattern,11,486,2024-03-01,0.8888481800766284,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
log1p,3296000,subsequence_pattern,12,427,2024-01-02,0.8872012178434592,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,1.0
log1p,3296000,subsequence_pattern,13,561,2024-05-15,0.8827798303229338,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
log1p,3296000,subsequence_pattern,14,434,2024-01-09,0.8825704707170224,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
log1p,3296000,subsequence_pattern,15,489,2024-03-04,0.8822223590585658,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,5.0
log1p,3296000,subsequence_pattern,16,422,2023-12-28,0.8743579638752053,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,1.0
log1p,3296000,subsequence_pattern,17,580,2024-06-03,0.8712869458128079,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,4.0
log1p,3296000,subsequence_pattern,18,514,2024-03-29,0.8617350164203612,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,4.0
log1p,3296000,subsequence_pattern,19,428,2024-01-03,0.8612876984126985,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
log1p,3296000,subsequence_pattern,20,562,2024-05-16,0.8554783114395184,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,1.0
log1p,3296000,subsequence_pattern,21,447,2024-01-22,0.8516318418171867,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,2.0
log1p,3296000,subsequence_pattern,22,440,2024-01-15,0.8508451012588945,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,3.0
log1p,3296000,subsequence_pattern,23,402,2023-12-08,0.8507977558839628,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,33.0
log1p,3296000,subsequence_pattern,24,421,2023-12-27,0.849117816091954,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
log1p,3296000,subsequence_pattern,25,518,2024-04-02,0.8491158319649699,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,2.0
log1p,3296000,subsequence_pattern,26,443,2024-01-18,0.8430870279146141,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,7.0
log1p,3296000,subsequence_pattern,27,596,2024-06-19,0.8405726600985222,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,28.0
log1p,3296000,subsequence_pattern,28,584,2024-06-07,0.8355336617405582,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,20.0
log1p,3296000,subsequence_pattern,29,521,2024-04-05,0.8337690202517788,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,13.0
log1p,3296000,subsequence_pattern,30,568,2024-05-22,0.8324133141762452,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,2.0
