consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,562,2024-05-16,0.9874828954570333,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
2,561,2024-05-15,0.9847091543513958,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
3,580,2024-06-03,0.9679187192118227,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,10.0
4,531,2024-04-15,0.9589204296661192,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
5,576,2024-05-30,0.9450513136288999,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,15.0
6,582,2024-06-05,0.9404105090311987,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
7,521,2024-04-05,0.936647030651341,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0
8,581,2024-06-04,0.9331486042692939,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,13.0
9,584,2024-06-07,0.9327668308702791,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,17.0
10,527,2024-04-11,0.9306795292829776,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
11,560,2024-05-14,0.9160827175697864,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
12,532,2024-04-16,0.9102214696223317,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,19.0
13,528,2024-04-12,0.8992051176792556,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,14.0
14,472,2024-02-16,0.8918680213464695,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
15,471,2024-02-15,0.8891605774493705,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0
16,604,2024-06-27,0.8817733990147785,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,17.0
17,539,2024-04-23,0.8795034893267651,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
18,555,2024-05-09,0.8742568418171868,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
19,568,2024-05-22,0.8713869731800766,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
20,385,2023-11-21,0.8683860837438424,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,7.0
21,533,2024-04-17,0.8677505473453749,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
22,547,2024-05-01,0.8593962780514504,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,9.0
23,546,2024-04-30,0.8563205391351942,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0
24,559,2024-05-13,0.8543799945265462,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
25,557,2024-05-11,0.8541006431308157,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0
