consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,486,2024-03-01,0.9977011494252874,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,531,2024-04-15,0.9943041871921181,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
3,425,2023-12-31,0.9924090038314176,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
4,505,2024-03-20,0.9830818965517242,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
5,580,2024-06-03,0.9819376026272578,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,9.0
6,170,2023-04-20,0.9734161193212918,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,12.0
7,562,2024-05-16,0.9717843459222768,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,1.0
8,596,2024-06-19,0.9677066228790366,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,19.0
9,153,2023-04-03,0.967073754789272,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,10.0
10,527,2024-04-11,0.9620569923371647,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0
11,364,2023-10-31,0.9609263820470717,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,13.0
12,471,2024-02-15,0.95834530651341,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,8.0
13,561,2024-05-15,0.9534260399562123,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0
14,559,2024-05-13,0.940953407224959,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,20.0
15,356,2023-10-23,0.9291854816639299,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,20.0
16,563,2024-05-17,0.9217877668308703,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,4.0
17,139,2023-03-20,0.9189415708812259,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,29.0
18,260,2023-07-19,0.9158388067870826,5,0,dp;zms;units;isolation_forest;calf,,1,units,42.0
19,588,2024-06-11,0.9113300492610837,3,2,dp;zms;isolation_forest,units;calf,1,dp,48.0
20,513,2024-03-28,0.908813970990695,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,11.0
21,521,2024-04-05,0.9045121784345923,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,7.0
22,581,2024-06-04,0.9014778325123153,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,11.0
23,385,2023-11-21,0.9012537629994526,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,18.0
24,594,2024-06-17,0.9001094690749863,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,34.0
25,359,2023-10-26,0.8882850985221676,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,16.0
26,367,2023-11-03,0.8813457854406131,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,44.0
27,524,2024-04-08,0.8794112616310892,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,23.0
28,489,2024-03-04,0.8777726464148877,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,30.0
29,584,2024-06-07,0.8771209633278598,3,2,dp;zms;isolation_forest,units;calf,1,zms,23.0
30,472,2024-02-16,0.8765975643130816,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,4.0
31,202,2023-05-22,0.8759783798576901,5,0,dp;zms;units;isolation_forest;calf,,1,units,38.0
32,519,2024-04-03,0.8704245347564313,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0
33,538,2024-04-22,0.8693555008210181,5,0,dp;zms;units;isolation_forest;calf,,1,calf,15.0
34,387,2023-11-23,0.8679255610290093,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,16.0
35,476,2024-02-20,0.8622810618500273,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,25.0
36,532,2024-04-16,0.8603619321291734,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
37,84,2023-01-24,0.8567973453749316,5,0,dp;zms;units;isolation_forest;calf,,0,,
38,392,2023-11-28,0.8529522441160372,5,0,dp;zms;units;isolation_forest;calf,,1,zms,30.0
39,482,2024-02-26,0.8522577996715928,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,29.0
40,582,2024-06-05,0.8508483853311439,3,2,dp;zms;isolation_forest,units;calf,1,zms,30.0
41,136,2023-03-17,0.8463105500821019,5,0,dp;zms;units;isolation_forest;calf,,1,units,34.0
42,539,2024-04-23,0.8448070607553367,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,23.0
43,461,2024-02-05,0.8445504926108374,5,0,dp;zms;units;isolation_forest;calf,,0,,
44,7,2022-11-08,0.8418188970990694,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,47.0
45,490,2024-03-05,0.8307847564313082,5,0,dp;zms;units;isolation_forest;calf,,1,units,27.0
46,597,2024-06-20,0.8253968253968255,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,43.0
47,533,2024-04-17,0.8133723316912972,5,0,dp;zms;units;isolation_forest;calf,,2,isolation_forest;calf,10.0
48,134,2023-03-15,0.8121048850574712,5,0,dp;zms;units;isolation_forest;calf,,1,units,43.0
49,512,2024-03-27,0.8099411603721949,5,0,dp;zms;units;isolation_forest;calf,,1,zms,24.0
50,552,2024-05-06,0.8074746852764093,5,0,dp;zms;units;isolation_forest;calf,,0,,
