consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,596,2024-06-19,0.9945265462506843,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
2,538,2024-04-22,0.9939005199781061,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
3,580,2024-06-03,0.9792008757525998,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
4,531,2024-04-15,0.977403188286809,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
5,588,2024-06-11,0.9666119321291734,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,12.0
6,370,2023-11-06,0.9555487137383689,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,7.0
7,541,2024-04-25,0.9539100985221676,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,2.0
8,153,2023-04-03,0.9498563218390805,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,1.0
9,209,2023-05-29,0.9472341954022989,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,17.0
10,587,2024-06-10,0.9277504105090312,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,43.0
11,314,2023-09-11,0.9268541324575807,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0
12,272,2023-07-31,0.9247690886699507,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,16.0
13,486,2024-03-01,0.919603516694034,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,10.0
14,566,2024-05-20,0.9186867131910235,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,8.0
15,539,2024-04-23,0.8913245758073345,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,8.0
16,251,2023-07-10,0.889696223316913,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,21.0
17,398,2023-12-04,0.888878626163109,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,20.0
18,356,2023-10-23,0.8851344417077176,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,33.0
19,561,2024-05-15,0.8735597974822114,5,0,dp;zms;units;isolation_forest;calf,,2,isolation_forest;calf,12.0
20,321,2023-09-18,0.8680897646414888,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,20.0
21,489,2024-03-04,0.8677014915161466,5,0,dp;zms;units;isolation_forest;calf,,0,,
22,569,2024-05-23,0.8575225779967159,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,17.0
23,55,2022-12-26,0.8561832922824303,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
24,594,2024-06-17,0.854679802955665,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,23.0
25,547,2024-05-01,0.8513341543513956,5,0,dp;zms;units;isolation_forest;calf,,1,calf,17.0
26,573,2024-05-27,0.8500153940886699,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
27,279,2023-08-07,0.8431308155446086,5,0,dp;zms;units;isolation_forest;calf,,1,units,22.0
28,514,2024-03-29,0.8339696223316914,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,9.0
29,499,2024-03-14,0.8333470169677065,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,25.0
30,76,2023-01-16,0.8315818281335522,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
31,468,2024-02-12,0.8292521893814996,5,0,dp;zms;units;isolation_forest;calf,,1,zms,45.0
32,525,2024-04-09,0.8274014778325123,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,6.0
33,502,2024-03-17,0.8241430623973727,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,11.0
34,100,2023-02-09,0.8182060755336618,5,0,dp;zms;units;isolation_forest;calf,,1,units,28.0
35,559,2024-05-13,0.8171473043240285,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
36,576,2024-05-30,0.8100711548987412,3,2,dp;zms;isolation_forest,units;calf,0,,
37,154,2023-04-04,0.8055795019157088,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,37.0
38,510,2024-03-25,0.8055110837438424,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,10.0
39,503,2024-03-18,0.8051826765188835,5,0,dp;zms;units;isolation_forest;calf,,1,zms,44.0
40,570,2024-05-24,0.8028872468527641,5,0,dp;zms;units;isolation_forest;calf,,0,,
41,364,2023-10-31,0.7995672550629448,5,0,dp;zms;units;isolation_forest;calf,,1,units,37.0
42,524,2024-04-08,0.7989908319649699,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,11.0
43,475,2024-02-19,0.7976600985221676,5,0,dp;zms;units;isolation_forest;calf,,0,,
44,181,2023-05-01,0.7943161603721949,5,0,dp;zms;units;isolation_forest;calf,,0,,
45,77,2023-01-17,0.7932419950738916,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,14.0
46,584,2024-06-07,0.7881773399014779,3,2,dp;zms;isolation_forest,units;calf,1,zms,4.0
47,84,2023-01-24,0.7872194854953476,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,3.0
48,371,2023-11-07,0.7866447728516694,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,6.0
49,568,2024-05-22,0.7863317597153803,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,4.0
50,151,2023-04-01,0.7850249726327313,5,0,dp;zms;units;isolation_forest;calf,,1,dp,44.0
