consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,0.9960541871921181,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1
2,538,2024-04-22,0.9940600027367268,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1
3,539,2024-04-23,0.9940362616310893,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1
4,584,2024-06-07,0.9536124794745484,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,1
5,577,2024-05-31,0.9483887520525451,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,16
6,582,2024-06-05,0.947797619047619,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,12
7,540,2024-04-24,0.9475354406130269,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,1
8,560,2024-05-14,0.9461565407772305,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,9
9,570,2024-05-24,0.9454950738916257,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;ocsvm,13
10,588,2024-06-11,0.9449178981937603,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,6
11,580,2024-06-03,0.9401354679802956,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,10
12,561,2024-05-15,0.9384818691844554,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,17
13,583,2024-06-06,0.937524630541872,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,5
14,531,2024-04-15,0.9365249726327312,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,1
15,513,2024-03-28,0.9337337164750957,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,10
16,535,2024-04-19,0.9297913929939792,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1
17,581,2024-06-04,0.922528735632184,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,21
18,562,2024-05-16,0.9218654214559386,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,6
19,552,2024-05-06,0.9146252052545156,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,17
20,573,2024-05-27,0.912862753147236,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,17
21,548,2024-05-02,0.904766351943076,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,10
22,596,2024-06-19,0.9025389983579639,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,31
23,554,2024-05-08,0.9023156130268198,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,17
24,576,2024-05-30,0.9017959770114943,4,1,kmeans;dwt;itrans;ocsvm,calf,2,dwt;ocsvm,17
25,587,2024-06-10,0.9014778325123154,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,31
26,589,2024-06-12,0.8967590311986863,4,1,kmeans;dwt;itrans;ocsvm,calf,1,itrans,34
