consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,153,2023-04-03,0.9845169677066229,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
2,531,2024-04-15,0.9647338533114395,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,1.0
3,596,2024-06-19,0.9594964422550629,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,16.0
4,580,2024-06-03,0.9447181171319103,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,5.0
5,55,2022-12-26,0.9356903393541325,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,3.0
6,489,2024-03-04,0.9318383962780514,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,6.0
7,176,2023-04-26,0.9168702107279694,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
8,356,2023-10-23,0.91665982484948,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,4.0
9,311,2023-09-08,0.9154693486590038,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,4.0
10,524,2024-04-08,0.9088019978106185,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,18.0
11,391,2023-11-27,0.8994731800766284,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,9.0
12,461,2024-02-05,0.8880285303776683,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,7.0
13,265,2023-07-24,0.878639846743295,5,0,dp;zms;units;isolation_forest;calf,,1,zms,11.0
14,384,2023-11-20,0.8734623015873015,5,0,dp;zms;units;isolation_forest;calf,,1,zms,15.0
15,22,2022-11-23,0.8709274083196495,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,12.0
16,538,2024-04-22,0.8607809934318557,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
17,514,2024-03-29,0.8483682266009852,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;calf,6.0
18,566,2024-05-20,0.8478995621237001,5,0,dp;zms;units;isolation_forest;calf,,1,zms,14.0
19,482,2024-02-26,0.8469194718117132,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,8.0
20,302,2023-08-30,0.8449627120963328,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,8.0
21,454,2024-01-29,0.8398039819376028,5,0,dp;zms;units;isolation_forest;calf,,0,,
22,195,2023-05-15,0.8292983716475095,5,0,dp;zms;units;isolation_forest;calf,,0,,
23,377,2023-11-13,0.8189381499726327,5,0,dp;zms;units;isolation_forest;calf,,1,zms,13.0
24,363,2023-10-30,0.8096401204159825,5,0,dp;zms;units;isolation_forest;calf,,1,zms,17.0
25,323,2023-09-20,0.8095939381499726,5,0,dp;zms;units;isolation_forest;calf,,0,,
