consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,1.0,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,538,2024-04-22,0.9946514094143405,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
3,584,2024-06-07,0.9928845101258895,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
4,513,2024-03-28,0.9853807471264368,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
5,580,2024-06-03,0.9852216748768473,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,5.0
6,588,2024-06-11,0.9772851669403394,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,8.0
7,539,2024-04-23,0.9756876026272578,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
8,559,2024-05-13,0.9660509031198685,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,11.0
9,562,2024-05-16,0.965276067323481,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,8.0
10,531,2024-04-15,0.9615164887794199,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,10.0
11,570,2024-05-24,0.9606082375478927,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,13.0
12,120,2023-03-01,0.9604679802955666,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,7.0
13,596,2024-06-19,0.9603174603174603,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,22.0
14,581,2024-06-04,0.9600437876299946,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,10.0
15,153,2023-04-03,0.9576525725232623,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,12.0
16,86,2023-01-26,0.9548354542966614,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,6.0
17,532,2024-04-16,0.9542983716475095,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,9.0
18,351,2023-10-18,0.9508654898741107,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,5.0
19,587,2024-06-10,0.9499178981937603,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,23.0
20,55,2022-12-26,0.9445043103448277,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,8.0
21,563,2024-05-17,0.9226874657909141,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,12.0
22,542,2024-04-26,0.920244937055282,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,2.0
23,589,2024-06-12,0.9181718664477284,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,11.0
24,540,2024-04-24,0.9139213875205254,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,2.0
25,364,2023-10-31,0.9120450191570881,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,22.0
26,576,2024-05-30,0.9069512862616311,3,2,dp;zms;isolation_forest,units;calf,1,zms,29.0
27,350,2023-10-17,0.9064278872468527,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,20.0
28,552,2024-05-06,0.9023826628352491,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,34.0
29,594,2024-06-17,0.9009304871373837,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,34.0
30,486,2024-03-01,0.8949883689107827,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,29.0
31,512,2024-03-27,0.8914477285166941,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,5.0
32,569,2024-05-23,0.8879378762999453,5,0,dp;zms;units;isolation_forest;calf,,1,units,45.0
33,561,2024-05-15,0.8874350027367269,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,25.0
34,597,2024-06-20,0.8705528188286809,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,37.0
35,514,2024-03-29,0.864155719759168,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,7.0
36,121,2023-03-02,0.8641488779419813,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,19.0
37,170,2023-04-20,0.8641369047619047,5,0,dp;zms;units;isolation_forest;calf,,1,zms,37.0
38,476,2024-02-20,0.862339217296114,5,0,dp;zms;units;isolation_forest;calf,,0,,
39,573,2024-05-27,0.8619338396278051,5,0,dp;zms;units;isolation_forest;calf,,1,zms,39.0
40,402,2023-12-08,0.8573771893814998,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,42.0
41,485,2024-02-29,0.8564774904214559,5,0,dp;zms;units;isolation_forest;calf,,1,units,16.0
42,577,2024-05-31,0.8516694033935414,3,2,dp;zms;isolation_forest,units;calf,1,zms,20.0
43,521,2024-04-05,0.8506362889983581,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,17.0
44,323,2023-09-20,0.847001573617953,5,0,dp;zms;units;isolation_forest;calf,,0,,
45,154,2023-04-04,0.845330459770115,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,22.0
46,524,2024-04-08,0.8423508483853311,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,42.0
47,533,2024-04-17,0.839857006020799,5,0,dp;zms;units;isolation_forest;calf,,3,units;isolation_forest;calf,8.0
48,464,2024-02-08,0.8390240147783251,5,0,dp;zms;units;isolation_forest;calf,,1,calf,44.0
49,356,2023-10-23,0.8362188697318007,5,0,dp;zms;units;isolation_forest;calf,,0,,
50,574,2024-05-28,0.8294762588943623,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,25.0
