consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.9889162561576355,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,1.0
2,562,2024-05-16,0.9749411603721949,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,1.0
3,580,2024-06-03,0.9724527914614122,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,8.0
4,541,2024-04-25,0.9724088669950739,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
5,538,2024-04-22,0.9704146825396824,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
6,539,2024-04-23,0.9697341269841269,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
7,531,2024-04-15,0.9693819786535304,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
8,561,2024-05-15,0.9687469211822659,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,1.0
9,563,2024-05-17,0.9616792556102901,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,15.0
10,588,2024-06-11,0.9605110837438423,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,4.0
11,527,2024-04-11,0.9578402435686918,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,2.0
12,513,2024-03-28,0.9564979474548441,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
13,596,2024-06-19,0.9518165024630543,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,14.0
14,582,2024-06-05,0.9506527093596059,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,15.0
15,486,2024-03-01,0.948854542966612,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
16,528,2024-04-12,0.94863013136289,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,10.0
17,499,2024-03-14,0.9403486590038315,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,5.0
18,577,2024-05-31,0.9398932676518883,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;knn;kmeans,28.0
19,581,2024-06-04,0.9391153530377668,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,22.0
20,521,2024-04-05,0.937804324028462,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,17.0
21,576,2024-05-30,0.9321182266009852,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,24.0
22,425,2023-12-31,0.9318436644772852,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
23,471,2024-02-15,0.92773973727422,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,13.0
24,570,2024-05-24,0.9225387246852765,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;kmeans,18.0
25,573,2024-05-27,0.9223253968253969,5,0,catch;tsnet;dagmm;knn;kmeans,,3,tsnet;knn;kmeans,30.0
26,583,2024-06-06,0.9160036945812808,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,23.0
27,559,2024-05-13,0.9156407361795292,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;kmeans,21.0
28,569,2024-05-23,0.9090629447181172,5,0,catch;tsnet;dagmm;knn;kmeans,,4,tsnet;dagmm;knn;kmeans,29.0
29,526,2024-04-10,0.9074426655719761,5,0,catch;tsnet;dagmm;knn;kmeans,,2,catch;tsnet,39.0
30,587,2024-06-10,0.905942118226601,4,1,tsnet;dagmm;knn;kmeans,catch,1,kmeans,32.0
31,364,2023-10-31,0.905080528188287,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,9.0
32,520,2024-04-04,0.9046993705528189,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,38.0
33,540,2024-04-24,0.8988676108374385,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;knn,1.0
34,505,2024-03-20,0.8959233032293377,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;dagmm,25.0
35,387,2023-11-23,0.8869213875205254,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,16.0
36,503,2024-03-18,0.8838494800218939,5,0,catch;tsnet;dagmm;knn;kmeans,,2,tsnet;dagmm,38.0
37,370,2023-11-06,0.8798129447181171,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,27.0
38,566,2024-05-20,0.8774894636015326,5,0,catch;tsnet;dagmm;knn;kmeans,,1,kmeans,43.0
39,500,2024-03-15,0.8753390804597702,5,0,catch;tsnet;dagmm;knn;kmeans,,1,knn,35.0
40,367,2023-11-03,0.8753389436234263,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,25.0
41,379,2023-11-15,0.8712497947454843,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;dagmm;knn,34.0
42,574,2024-05-28,0.8680298987411057,5,0,catch;tsnet;dagmm;knn;kmeans,,1,kmeans,35.0
43,512,2024-03-27,0.8674447865353038,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
44,594,2024-06-17,0.863756157635468,4,1,tsnet;dagmm;knn;kmeans,catch,1,kmeans,9.0
45,289,2023-08-17,0.8615220306513409,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
46,469,2024-02-13,0.8604330870279145,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
47,153,2023-04-03,0.8587759989053092,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,15.0
48,575,2024-05-29,0.8571460727969349,5,0,catch;tsnet;dagmm;knn;kmeans,,2,tsnet;kmeans,34.0
49,402,2023-12-08,0.8520095101258894,5,0,catch;tsnet;dagmm;knn;kmeans,,1,catch,32.0
50,519,2024-04-03,0.8519163245758075,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
