consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,499,2024-03-14,0.9958384646962234,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
2,471,2024-02-15,0.9955665024630541,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
3,527,2024-04-11,0.9944632594417078,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
4,370,2023-11-06,0.993356595511768,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
5,321,2023-09-18,0.983410303776683,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,5.0
6,469,2024-02-13,0.9803417487684729,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,5.0
7,577,2024-05-31,0.9792008757525998,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6.0
8,367,2023-11-03,0.9740729337712098,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,10.0
9,337,2023-10-04,0.9718305281882869,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,5.0
10,596,2024-06-19,0.9663382594417076,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,14.0
11,398,2023-12-04,0.962156198686371,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,11.0
12,539,2024-04-23,0.9589473864258349,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,17.0
13,323,2023-09-20,0.9401785714285713,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,12.0
14,479,2024-02-23,0.932915982484948,5,0,dp;zms;units;isolation_forest;calf,,0,,
15,560,2024-05-14,0.9328886152162014,5,0,dp;zms;units;isolation_forest;calf,,1,zms,23.0
16,580,2024-06-03,0.9326765188834153,3,2,dp;zms;isolation_forest,units;calf,0,,
17,388,2023-11-24,0.93128591954023,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9.0
18,573,2024-05-27,0.9273860837438423,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
19,490,2024-03-05,0.925530240831965,5,0,dp;zms;units;isolation_forest;calf,,1,zms,17.0
20,154,2023-04-04,0.9245073891625616,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,14.0
21,477,2024-02-21,0.923853995621237,5,0,dp;zms;units;isolation_forest;calf,,1,units,16.0
22,339,2023-10-06,0.9178656951286263,5,0,dp;zms;units;isolation_forest;calf,,0,,
23,597,2024-06-20,0.9118773946360154,3,2,dp;zms;isolation_forest,units;calf,0,,
24,475,2024-02-19,0.9102456212370005,5,0,dp;zms;units;isolation_forest;calf,,0,,
25,562,2024-05-16,0.9041940339354133,5,0,dp;zms;units;isolation_forest;calf,,1,zms,17.0
