consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,531,2024-04-15,0.9902965927750411,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,596,2024-06-19,0.9835796387520525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
3,356,2023-10-23,0.9745039682539683,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
4,566,2024-05-20,0.9741943760262725,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
5,561,2024-05-15,0.9668958675424193,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,2.0
6,519,2024-04-03,0.9219348659003831,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
7,524,2024-04-08,0.9202774356869184,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
8,265,2023-07-24,0.9198891625615764,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
9,513,2024-03-28,0.9180008210180624,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,1.0
10,153,2023-04-03,0.909799192665572,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,8.0
11,384,2023-11-20,0.907820197044335,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,6.0
12,461,2024-02-05,0.9075294198139027,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
13,127,2023-03-08,0.8935669813902573,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,25.0
14,489,2024-03-04,0.893134236453202,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
15,134,2023-03-15,0.8928160919540231,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,20.0
16,391,2023-11-27,0.8894362342638205,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,14.0
17,191,2023-05-11,0.8880883962780514,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,35.0
18,197,2023-05-17,0.8793890257252326,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6.0
19,573,2024-05-27,0.8757354953475642,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
20,62,2023-01-02,0.8756414203612479,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
21,525,2024-04-09,0.8717090859332238,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,1.0
22,527,2024-04-11,0.8683206759715381,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,8.0
23,538,2024-04-22,0.8662287903667215,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
24,302,2023-08-30,0.8564107827038863,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,35.0
25,177,2023-04-27,0.8533969622331691,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,39.0
26,198,2023-05-18,0.843165024630542,5,0,dp;zms;units;isolation_forest;calf,,3,units;isolation_forest;calf,17.0
27,323,2023-09-20,0.8417556102900929,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,13.0
28,188,2023-05-08,0.8395474137931034,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,35.0
29,97,2023-02-06,0.8334479337712096,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,34.0
30,2,2022-11-03,0.8288040503557745,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
31,295,2023-08-23,0.8275383141762452,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,28.0
32,184,2023-05-04,0.8272731937602626,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,28.0
33,365,2023-11-01,0.8267891351943076,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,31.0
34,498,2024-03-13,0.8252497263273126,5,0,dp;zms;units;isolation_forest;calf,,1,calf,48.0
35,364,2023-10-31,0.8194461548987411,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
36,366,2023-11-02,0.8169899425287357,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,17.0
37,476,2024-02-20,0.8120723864258347,5,0,dp;zms;units;isolation_forest;calf,,1,calf,29.0
38,539,2024-04-23,0.8064689381499726,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,15.0
39,500,2024-03-15,0.805417008757526,5,0,dp;zms;units;isolation_forest;calf,,1,zms,28.0
40,171,2023-04-21,0.8048901888341543,5,0,dp;zms;units;isolation_forest;calf,,0,,
41,569,2024-05-23,0.8001847290640395,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,6.0
42,337,2023-10-04,0.794239189928845,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,35.0
43,514,2024-03-29,0.7939655172413793,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,2.0
44,129,2023-03-10,0.7884561439518336,5,0,dp;zms;units;isolation_forest;calf,,0,,
45,22,2022-11-23,0.7873665845648603,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,15.0
46,597,2024-06-20,0.7873563218390806,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,12.0
47,324,2023-09-21,0.7865678024083196,5,0,dp;zms;units;isolation_forest;calf,,1,calf,49.0
48,7,2022-11-08,0.7774339764641488,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,15.0
49,10,2022-11-11,0.7773330596606458,5,0,dp;zms;units;isolation_forest;calf,,1,units,34.0
50,568,2024-05-22,0.77706964969896,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,22.0
