consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,562,2024-05-16,0.9762863984674329,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
2,563,2024-05-17,0.9751607142857143,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
3,561,2024-05-15,0.9688526956759714,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
4,541,2024-04-25,0.9655172413793103,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
5,539,2024-04-23,0.9618662424740011,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,2.0
6,538,2024-04-22,0.9608720580186096,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,3.0
7,531,2024-04-15,0.9559480021893816,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,2.0
8,560,2024-05-14,0.943146004378763,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
9,528,2024-04-12,0.9390586343732895,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,9.0
10,584,2024-06-07,0.9359544334975369,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,2.0
11,580,2024-06-03,0.9344560755336617,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,12.0
12,573,2024-05-27,0.9319195402298851,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,8.0
13,527,2024-04-11,0.9309068144499179,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
14,582,2024-06-05,0.9276518883415437,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,17.0
15,513,2024-03-28,0.9225051313628899,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
16,567,2024-05-21,0.9197503420908593,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
17,559,2024-05-13,0.9196897235905857,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;ocsvm,25.0
18,588,2024-06-11,0.916855500821018,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,24.0
19,577,2024-05-31,0.9166194581280789,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,14.0
20,570,2024-05-24,0.9141573617952929,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,29.0
21,587,2024-06-10,0.9119478653530377,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,19.0
22,471,2024-02-15,0.9112985084838534,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,8.0
23,566,2024-05-20,0.9044261767925562,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,1.0
24,583,2024-06-06,0.9036966338259442,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,20.0
25,555,2024-05-09,0.9009550492610838,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
26,553,2024-05-07,0.9001130268199233,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,17.0
27,521,2024-04-05,0.8988113711001642,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
28,574,2024-05-28,0.8953436644772854,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,7.0
29,581,2024-06-04,0.8949466338259441,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,16.0
30,545,2024-04-29,0.8904232348111659,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,17.0
31,546,2024-04-30,0.8877863984674329,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0
32,576,2024-05-30,0.881235632183908,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,7.0
33,540,2024-04-24,0.8803184181718665,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0
34,533,2024-04-17,0.8767283114395182,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,17.0
35,535,2024-04-19,0.8763442802408319,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0
36,532,2024-04-16,0.8717898877941981,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0
37,554,2024-05-08,0.8707814723590586,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
38,499,2024-03-14,0.8701403256704981,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0
39,486,2024-03-01,0.8691940339354133,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,5.0
40,552,2024-05-06,0.8688540640394089,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0
41,575,2024-05-29,0.867730021893815,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,9.0
42,469,2024-02-13,0.8658408593322386,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,17.0
43,596,2024-06-19,0.8649055829228243,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,9.0
44,556,2024-05-10,0.8644492337164751,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,39.0
45,505,2024-03-20,0.8638080870279146,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,16.0
46,472,2024-02-16,0.8624327449370552,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,40.0
47,526,2024-04-10,0.8603706212370005,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
48,569,2024-05-23,0.8536570197044334,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,31.0
49,534,2024-04-18,0.8495488505747127,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,17.0
50,589,2024-06-12,0.846264367816092,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,26.0
