consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.9772105911330049,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1
2,580,2024-06-03,0.9689449917898194,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,6
3,587,2024-06-10,0.9606486042692939,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,13
4,595,2024-06-18,0.9414285714285715,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,13
5,561,2024-05-15,0.9375922276956761,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,17
6,562,2024-05-16,0.9361007799671592,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,5
7,420,2023-12-26,0.930719759168035,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1
8,422,2023-12-28,0.925741721401204,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1
9,568,2024-05-22,0.9252177750410508,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;itrans,4
10,581,2024-06-04,0.9221305418719212,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;itrans,25
11,588,2024-06-11,0.9211966338259442,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,11
12,429,2024-01-04,0.9187331691297208,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,13
13,423,2023-12-29,0.9176534619594964,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1
14,599,2024-06-22,0.9167816091954023,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,22
15,577,2024-05-31,0.9166379310344828,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;itrans,25
16,541,2024-04-25,0.9163858784893268,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1
17,433,2024-01-08,0.9161297208538588,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1
18,436,2024-01-11,0.9127582785987958,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1
19,434,2024-01-09,0.9114370552818828,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1
20,421,2023-12-27,0.9088487958401752,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,1
21,538,2024-04-22,0.9070583607006022,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3
22,592,2024-06-15,0.9047598522167487,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,32
23,435,2024-01-10,0.9039240558292283,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1
24,531,2024-04-15,0.9010708812260535,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7
25,583,2024-06-06,0.8965270935960592,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;dwt,16
26,578,2024-06-01,0.8929330870279146,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;dwt,25
27,593,2024-06-16,0.8926211001642036,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,23
28,441,2024-01-16,0.8925346880131363,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1
29,431,2024-01-06,0.8909612068965517,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,14
30,606,2024-06-29,0.8894362342638206,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,2
31,607,2024-06-30,0.8877941981390257,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,5
