method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
kmeans,1,539,2024-04-23,13.138809703458023,1.0,0.8443350437876299,22,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,2,538,2024-04-22,13.127876250391438,0.9983579638752053,0.5768582375478928,237,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,3,540,2024-04-24,13.112631997097735,0.9967159277504105,0.6259683223864257,173,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,4,541,2024-04-25,13.088543140959622,0.9950738916256158,0.6020366721401205,211,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,5,530,2024-04-14,13.077860905984645,0.993431855500821,0.4297426108374385,374,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,6,536,2024-04-20,13.070465438012551,0.9917898193760263,0.5542197591680351,260,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,7,542,2024-04-26,13.057174697262921,0.9901477832512315,0.6036552408319651,208,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,8,531,2024-04-15,13.054190400110722,0.9885057471264368,0.6219074302134647,182,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,9,537,2024-04-21,13.045286069164213,0.986863711001642,0.5195956486042693,293,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,10,533,2024-04-17,13.04106372457269,0.9852216748768473,0.5652451423097975,251,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,11,532,2024-04-16,13.031119566940406,0.9835796387520526,0.6412795566502464,152,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,12,543,2024-04-27,13.02789773315234,0.9819376026272578,0.6042076491516146,206,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,13,534,2024-04-18,13.019524155484453,0.9802955665024631,0.7372565681444991,61,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,14,544,2024-04-28,12.998228324475486,0.9786535303776683,0.7470925013683635,55,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,15,535,2024-04-19,12.990918323539288,0.9770114942528736,0.5976263683634373,214,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,16,545,2024-04-29,12.967815190251027,0.9753694581280788,0.6047090175150519,204,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,17,527,2024-04-11,12.961194766245054,0.9737274220032841,0.9287168171866448,3,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,18,528,2024-04-12,12.939952813542114,0.9720853858784894,0.830226395730706,25,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,19,526,2024-04-10,12.938663626530403,0.9704433497536946,0.6198196496989601,185,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,20,546,2024-04-30,12.935624664669467,0.9688013136288999,0.5794720853858785,233,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,21,551,2024-05-05,12.930584905628564,0.9671592775041051,0.5389603174603174,281,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,22,525,2024-04-09,12.92367829951884,0.9655172413793104,0.5978734948002189,213,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,23,547,2024-05-01,12.918295008824622,0.9638752052545156,0.6698729474548439,124,5,0,kmeans;dwt;calf;itrans;ocsvm,
kmeans,24,529,2024-04-13,12.914387644659836,0.9622331691297209,0.512794540229885,299,5,0,kmeans;dwt;calf;itrans;ocsvm,
