consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,596,2024-06-19,0.993431855500821,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
2,580,2024-06-03,0.986863711001642,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6.0
3,370,2023-11-06,0.9830237411056377,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
4,321,2023-09-18,0.9808377805145048,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
5,573,2024-05-27,0.9719793377120963,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
6,499,2024-03-14,0.9658131499726327,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
7,475,2024-02-19,0.9628318281335524,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,11.0
8,468,2024-02-12,0.955088601532567,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,3.0
9,527,2024-04-11,0.9471589354132458,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,7.0
10,367,2023-11-03,0.940105021893815,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,9.0
11,577,2024-05-31,0.9304871373836892,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,19.0
12,398,2023-12-04,0.9260057471264368,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
13,97,2023-02-06,0.9224445812807882,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,13.0
14,482,2024-02-26,0.9078595374931581,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0
15,447,2024-01-22,0.9031797345374931,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,20.0
16,146,2023-03-27,0.9007389162561577,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
17,300,2023-08-28,0.8823891625615763,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,14.0
18,363,2023-10-30,0.880675287356322,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
19,471,2024-02-15,0.8782242063492063,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,8.0
20,279,2023-08-07,0.8666752189381499,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,17.0
21,337,2023-10-04,0.8536945812807881,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,21.0
22,594,2024-06-17,0.8522167487684729,3,2,dp;zms;isolation_forest,units;calf,0,,
23,301,2023-08-29,0.8375359195402299,5,0,dp;zms;units;isolation_forest;calf,,3,units;isolation_forest;calf,7.0
24,539,2024-04-23,0.8338225232621784,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,39.0
25,479,2024-02-23,0.8324421866447729,5,0,dp;zms;units;isolation_forest;calf,,0,,
26,477,2024-02-21,0.8308822523262178,5,0,dp;zms;units;isolation_forest;calf,,1,units,5.0
27,230,2023-06-19,0.829527572523262,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,35.0
28,400,2023-12-06,0.8286757662835248,5,0,dp;zms;units;isolation_forest;calf,,0,,
29,237,2023-06-26,0.8178913519430759,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,39.0
30,486,2024-03-01,0.8121305418719211,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,13.0
31,349,2023-10-16,0.8119988368910782,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,28.0
32,125,2023-03-06,0.810197728516694,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,4.0
33,547,2024-05-01,0.8038929939792009,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,6.0
