method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
dp,1,531,2024-04-15,10.658656120300293,1.0,0.9889265188834153,2,5,0,dp;zms;units;isolation_forest;calf,
dp,2,209,2023-05-29,9.745682716369629,0.9983579638752053,0.9924740010946907,1,5,0,dp;zms;units;isolation_forest;calf,
dp,3,368,2023-11-04,7.298092842102051,0.9967159277504105,0.5464371237000547,238,5,0,dp;zms;units;isolation_forest;calf,
dp,4,514,2024-03-29,6.968515396118164,0.9950738916256158,0.8280257936507937,18,5,0,dp;zms;units;isolation_forest;calf,
dp,5,403,2023-12-09,6.956075668334961,0.993431855500821,0.6651939655172414,119,5,0,dp;zms;units;isolation_forest;calf,
dp,6,559,2024-05-13,6.545704364776611,0.9917898193760263,0.9443520799124248,4,5,0,dp;zms;units;isolation_forest;calf,
dp,7,179,2023-04-29,6.1526055335998535,0.9901477832512315,0.8168360016420362,24,5,0,dp;zms;units;isolation_forest;calf,
dp,8,494,2024-03-09,6.141888618469238,0.9885057471264368,0.8050578133552271,28,5,0,dp;zms;units;isolation_forest;calf,
dp,9,151,2023-04-01,6.031087398529053,0.986863711001642,0.8186251368363437,22,5,0,dp;zms;units;isolation_forest;calf,
dp,10,391,2023-11-27,6.008769512176514,0.9852216748768473,0.8859366447728517,9,5,0,dp;zms;units;isolation_forest;calf,
dp,11,172,2023-04-22,5.971815586090088,0.9835796387520526,0.7158199917898194,82,5,0,dp;zms;units;isolation_forest;calf,
dp,12,529,2024-04-13,5.920141220092773,0.9819376026272578,0.5852011494252874,193,5,0,dp;zms;units;isolation_forest;calf,
dp,13,538,2024-04-22,5.85526704788208,0.9802955665024631,0.8186319786535305,21,5,0,dp;zms;units;isolation_forest;calf,
dp,14,153,2023-04-03,5.727976322174072,0.9786535303776683,0.9493671319102355,3,5,0,dp;zms;units;isolation_forest;calf,
dp,15,356,2023-10-23,5.60999870300293,0.9770114942528736,0.8219553913519431,20,5,0,dp;zms;units;isolation_forest;calf,
dp,16,333,2023-09-30,5.5207014083862305,0.9753694581280788,0.7353961412151067,69,5,0,dp;zms;units;isolation_forest;calf,
dp,17,519,2024-04-03,5.363332271575928,0.9737274220032841,0.8261596880131362,19,5,0,dp;zms;units;isolation_forest;calf,
dp,18,543,2024-04-27,5.197981357574463,0.9720853858784894,0.4567460317460318,352,5,0,dp;zms;units;isolation_forest;calf,
dp,19,545,2024-04-29,5.084133148193359,0.9704433497536946,0.9056650246305418,7,5,0,dp;zms;units;isolation_forest;calf,
dp,20,459,2024-02-03,5.078390121459961,0.9688013136288999,0.6384937739463602,144,5,0,dp;zms;units;isolation_forest;calf,
dp,21,557,2024-05-11,4.930883884429932,0.9671592775041051,0.6125821018062398,167,5,0,dp;zms;units;isolation_forest;calf,
dp,22,370,2023-11-06,4.8641815185546875,0.9655172413793104,0.8552357006020799,13,5,0,dp;zms;units;isolation_forest;calf,
dp,23,363,2023-10-30,4.8352742195129395,0.9638752052545156,0.784768404488232,40,5,0,dp;zms;units;isolation_forest;calf,
dp,24,564,2024-05-18,4.65092134475708,0.9622331691297209,0.7765684865900383,50,5,0,dp;zms;units;isolation_forest;calf,
dp,25,83,2023-01-23,4.550108432769775,0.9605911330049262,0.8416410098522167,16,5,0,dp;zms;units;isolation_forest;calf,
