consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,580,2024-06-03,0.9945265462506843,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
2,538,2024-04-22,0.9923799261083743,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
3,596,2024-06-19,0.9860426929392446,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,5.0
4,153,2023-04-03,0.9833538587848933,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,1.0
5,541,2024-04-25,0.9801638615216202,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,3.0
6,587,2024-06-10,0.9794745484400657,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,11.0
7,531,2024-04-15,0.9712848932676519,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
8,594,2024-06-17,0.9523809523809524,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,13.0
9,584,2024-06-07,0.9490968801313628,3,2,dp;zms;isolation_forest,units;calf,1,zms,2.0
10,559,2024-05-13,0.9434421182266011,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,7.0
11,356,2023-10-23,0.9358784893267652,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,12.0
12,524,2024-04-08,0.9227165435139574,5,0,dp;zms;units;isolation_forest;calf,,1,units,10.0
13,489,2024-03-04,0.9191109058565955,5,0,dp;zms;units;isolation_forest;calf,,1,calf,18.0
14,569,2024-05-23,0.9070368089764642,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,14.0
15,118,2023-02-27,0.9063081554460866,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,20.0
16,149,2023-03-30,0.9018045292829775,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,19.0
17,311,2023-09-08,0.9010177203065135,5,0,dp;zms;units;isolation_forest;calf,,1,units,25.0
18,265,2023-07-24,0.8944393130815544,5,0,dp;zms;units;isolation_forest;calf,,0,,
19,197,2023-05-17,0.8941861658456485,5,0,dp;zms;units;isolation_forest;calf,,1,units,12.0
20,177,2023-04-27,0.8868808155446086,5,0,dp;zms;units;isolation_forest;calf,,1,units,9.0
21,588,2024-06-11,0.8812260536398467,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,9.0
22,519,2024-04-03,0.8786244526546252,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,13.0
23,134,2023-03-15,0.8751830186097427,5,0,dp;zms;units;isolation_forest;calf,,1,units,8.0
24,405,2023-12-11,0.873667556102901,5,0,dp;zms;units;isolation_forest;calf,,1,calf,23.0
25,566,2024-05-20,0.8728362753147236,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
