variant_raw,customer,anomaly_type,consensus_rank_raw,row_raw,timestamp,consensus_score_raw,available_method_count_raw,missing_method_count_raw,methods_available_raw,methods_missing_raw,methods_in_top_k_raw,methods_triggered_raw,best_method_rank_raw,variant_log1p,consensus_rank_log1p,row_log1p,consensus_score_log1p,available_method_count_log1p,missing_method_count_log1p,methods_available_log1p,methods_missing_log1p,methods_in_top_k_log1p,methods_triggered_log1p,best_method_rank_log1p
raw,620000,global_point,44,570,2024-05-24,0.8123888888888888,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,20.0,log1p,16,570,0.9223194444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,calf;units;datamole;gpt4ts,6.0
raw,620000,global_point,45,222,2023-06-11,0.8123750000000001,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,37.0,log1p,1,222,0.9719444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,620000,global_point,47,420,2023-12-26,0.8101111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;datamole,26.0,log1p,36,420,0.8922222222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,1.0
raw,620000,subsequence_pattern,1,584,2024-06-07,0.923440065681445,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0,log1p,47,584,0.7819027093596058,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,20.0
raw,620000,subsequence_pattern,2,531,2024-04-15,0.9196569512862616,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,45,531,0.7890453612479474,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,30.0
raw,620000,subsequence_pattern,3,580,2024-06-03,0.9193165024630544,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0,log1p,48,580,0.781541461412151,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,12.0
raw,620000,subsequence_pattern,11,489,2024-03-04,0.8845465927750411,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,10.0,log1p,39,489,0.793450328407225,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,41.0
raw,620000,subsequence_pattern,19,593,2024-06-16,0.8260324302134647,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,7.0,log1p,49,593,0.7805110837438424,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,16.0
raw,620000,subsequence_pattern,24,595,2024-06-18,0.8120443349753694,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,10.0,log1p,31,595,0.8103017241379311,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,25,387,2023-11-23,0.8115201833607006,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,8.0,log1p,46,387,0.7868071291735086,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,26.0
raw,620000,subsequence_pattern,29,482,2024-02-26,0.8048680897646415,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,17.0,log1p,42,482,0.7918509852216749,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,49.0
raw,620000,subsequence_pattern,38,461,2024-02-05,0.7776245894909687,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,22.0,log1p,35,461,0.8007674466338258,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,15.0
raw,620000,subsequence_pattern,39,402,2023-12-08,0.7678141078270388,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,29.0,log1p,26,402,0.8579888478379857,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,6.0
raw,620000,subsequence_pattern,43,509,2024-03-24,0.7593308702791461,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,36.0,log1p,27,509,0.8534071565407773,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,9.0
raw,620000,subsequence_pattern,46,430,2024-01-05,0.7527926929392447,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0,log1p,9,430,0.9332924192665571,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
raw,633000,contextual_point,1,531,2024-04-15,0.9983579638752051,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,1,531,0.9789135194307608,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,633000,contextual_point,2,584,2024-06-07,0.9967159277504104,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0,log1p,31,584,0.7744937055281883,3,2,dp;zms;isolation_forest,units;calf,0,,
raw,633000,contextual_point,3,364,2023-10-31,0.9930093732895456,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0,log1p,28,364,0.7880490558292282,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,29.0
raw,633000,contextual_point,4,97,2023-02-06,0.9870415982484948,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,16,97,0.8619766009852217,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,2.0
raw,633000,contextual_point,5,538,2024-04-22,0.9816930076628352,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0,log1p,6,538,0.9213516009852216,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
raw,633000,contextual_point,6,580,2024-06-03,0.9808429118773946,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,5.0,log1p,2,580,0.9742747673782156,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
raw,633000,contextual_point,7,265,2023-07-24,0.9763067870826492,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0,log1p,5,265,0.9338242337164752,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
raw,633000,contextual_point,8,570,2024-05-24,0.966266420361248,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,14.0,log1p,47,570,0.746688560481664,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,14.0
raw,633000,contextual_point,9,356,2023-10-23,0.9636665298303227,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,10.0,log1p,9,356,0.9074267925561028,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,6.0
raw,633000,contextual_point,10,153,2023-04-03,0.9598676108374384,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,5.0,log1p,33,153,0.7699849480021894,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
raw,633000,contextual_point,11,596,2024-06-19,0.944991789819376,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,18.0,log1p,3,596,0.9734537493158184,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,633000,contextual_point,12,391,2023-11-27,0.9383774630541872,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,16.0,log1p,7,391,0.9126556513409962,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,7.0
raw,633000,contextual_point,14,489,2024-03-04,0.931426176792556,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,21.0,log1p,11,489,0.885919540229885,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,10.0
raw,633000,contextual_point,15,55,2022-12-26,0.9263102079912424,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0,log1p,21,55,0.8276529146141215,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
raw,633000,contextual_point,19,486,2024-03-01,0.9098778735632184,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,13.0,log1p,23,486,0.8024048987411057,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,7.0
raw,633000,contextual_point,20,311,2023-09-08,0.9079553229337712,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0,log1p,4,311,0.9656369731800768,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
raw,633000,contextual_point,21,134,2023-03-15,0.9032396004378764,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,16.0,log1p,37,134,0.7655925013683634,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,43.0
raw,633000,contextual_point,26,573,2024-05-27,0.8679631910235358,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,30.0,log1p,46,573,0.7481783661740559,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
raw,633000,contextual_point,29,461,2024-02-05,0.8485734811165846,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,26.0,log1p,13,461,0.8768455801860974,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10.0
raw,633000,contextual_point,30,188,2023-05-08,0.8446052271483306,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,10,188,0.8971435413245757,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,31.0
raw,633000,contextual_point,34,302,2023-08-30,0.8338584428024083,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,8,302,0.9109280925013684,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,24.0
raw,633000,contextual_point,37,384,2023-11-20,0.8189997263273125,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,39.0,log1p,19,384,0.8338635741652982,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,16.0
raw,633000,contextual_point,42,118,2023-02-27,0.7978858784893268,5,0,dp;zms;units;isolation_forest;calf,,1,zms,43.0,log1p,18,118,0.8348402435686919,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
raw,633000,contextual_point,43,519,2024-04-03,0.7926621510673235,5,0,dp;zms;units;isolation_forest;calf,,1,zms,36.0,log1p,15,519,0.8659311713191024,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,14.0
raw,633000,contextual_point,44,27,2022-11-28,0.7893284756431309,5,0,dp;zms;units;isolation_forest;calf,,1,zms,48.0,log1p,34,27,0.7672636152162015,5,0,dp;zms;units;isolation_forest;calf,,1,zms,20.0
raw,633000,contextual_point,45,514,2024-03-29,0.7886169266557198,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,7.0,log1p,35,514,0.7667436371100165,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;calf,14.0
raw,633000,contextual_point,48,230,2023-06-19,0.7818503694581281,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,41,230,0.7573994252873563,5,0,dp;zms;units;isolation_forest;calf,,1,zms,27.0
raw,633000,contextual_point,49,594,2024-06-17,0.7799671592775042,3,2,dp;zms;isolation_forest,units;calf,0,,,log1p,22,594,0.8144499178981937,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,22.0
raw,633000,global_point,1,584,2024-06-07,0.9983333333333334,3,2,itrans;datamole;gpt4ts,calf;units,3,itrans;datamole;gpt4ts,1.0,log1p,40,584,0.726111111111111,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,2.0
raw,633000,global_point,2,531,2024-04-15,0.998,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0,log1p,3,531,0.8945555555555554,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,22.0
raw,633000,global_point,6,538,2024-04-22,0.970486111111111,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,4.0,log1p,5,538,0.829125,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,6.0
raw,633000,global_point,7,541,2024-04-25,0.9585694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,3.0,log1p,27,541,0.7567638888888889,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,14.0
raw,633000,global_point,9,356,2023-10-23,0.954361111111111,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,19.0,log1p,42,356,0.7196944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,633000,global_point,10,521,2024-04-05,0.9429444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;datamole;gpt4ts,7.0,log1p,10,521,0.8034444444444444,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,633000,global_point,12,391,2023-11-27,0.9185416666666668,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,17.0,log1p,12,391,0.7960694444444445,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,28.0
raw,633000,global_point,18,265,2023-07-24,0.9020555555555556,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,7.0,log1p,26,265,0.7601805555555556,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,7.0
raw,633000,global_point,20,573,2024-05-27,0.8974722222222222,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;datamole,16.0,log1p,50,573,0.707625,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,44.0
raw,633000,global_point,27,461,2024-02-05,0.8542500000000001,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,26.0,log1p,2,461,0.8991805555555554,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,10.0
raw,633000,global_point,37,311,2023-09-08,0.8275694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,11.0,log1p,24,311,0.7620277777777777,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,4.0
raw,633000,global_point,40,563,2024-05-17,0.8177638888888887,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,17.0,log1p,22,563,0.7666388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,26.0
raw,633000,global_point,41,568,2024-05-22,0.810763888888889,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;datamole,22.0,log1p,31,568,0.741986111111111,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,4.0
raw,633000,global_point,44,514,2024-03-29,0.7995972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,7.0,log1p,20,514,0.771875,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,14.0
raw,633000,global_point,50,118,2023-02-27,0.7875,5,0,itrans;calf;units;datamole;gpt4ts,,0,,,log1p,36,118,0.7312638888888889,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,633000,subsequence_pattern,1,527,2024-04-11,0.9575315407772303,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,23,527,0.8038139025725233,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,15.0
raw,633000,subsequence_pattern,3,584,2024-06-07,0.9454022988505748,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0,log1p,46,584,0.734706486042693,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,12.0
raw,633000,subsequence_pattern,4,541,2024-04-25,0.9386897920087576,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0,log1p,43,541,0.7441323891625615,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,14.0
raw,633000,subsequence_pattern,5,531,2024-04-15,0.9385829228243022,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,40,531,0.7533381910235358,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,14.0
raw,633000,subsequence_pattern,7,521,2024-04-05,0.9299315818281336,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,9.0,log1p,17,521,0.8327409688013135,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,34.0
raw,633000,subsequence_pattern,15,392,2023-11-28,0.8871520251778872,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1.0,log1p,45,392,0.736644978106185,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,633000,subsequence_pattern,16,391,2023-11-27,0.884784345922277,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1.0,log1p,20,391,0.8107042282430215,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,34.0
raw,633000,subsequence_pattern,18,489,2024-03-04,0.8661817870826491,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,22.0,log1p,14,489,0.841158251231527,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,49.0
raw,633000,subsequence_pattern,29,402,2023-12-08,0.8197510946907499,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0,log1p,1,402,0.9013500273672688,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,20.0
raw,633000,subsequence_pattern,32,517,2024-04-01,0.811146414887794,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,5.0,log1p,25,517,0.8026436781609195,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,1.0
raw,633000,subsequence_pattern,35,387,2023-11-23,0.8037003968253968,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1.0,log1p,50,387,0.7309933634373289,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,633000,subsequence_pattern,36,464,2024-02-08,0.7972421319102353,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,24.0,log1p,44,464,0.7415346195949645,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,44.0
raw,633000,subsequence_pattern,47,514,2024-03-29,0.7668000821018063,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,7.0,log1p,30,514,0.7904335659551176,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,14.0
raw,2968000,contextual_point,1,527,2024-04-11,0.9968938149972632,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,15,527,0.8921011220580185,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,7.0
raw,2968000,contextual_point,2,471,2024-02-15,0.9955476874657908,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,16,471,0.8859383552271483,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,8.0
raw,2968000,contextual_point,3,499,2024-03-14,0.9947967980295566,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,14,499,0.8926057060755337,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
raw,2968000,contextual_point,4,370,2023-11-06,0.993356595511768,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,1,370,0.9965654077723044,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
