consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,531,2024-04-15,0.9973539272030651,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,584,2024-06-07,0.9967159277504104,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
3,580,2024-06-03,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
4,364,2023-10-31,0.9833914887794197,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
5,97,2023-02-06,0.9761562671045428,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,7.0
6,175,2023-04-25,0.9740062260536397,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,5.0
7,527,2024-04-11,0.9622109332238642,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0
8,391,2023-11-27,0.9553708264915162,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,12.0
9,581,2024-06-04,0.9507389162561576,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,5.0
10,153,2023-04-03,0.9495433087027914,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,4.0
11,489,2024-03-04,0.9486829501915708,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10.0
12,184,2023-05-04,0.9452346743295019,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,6.0
13,379,2023-11-15,0.9450396825396826,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0
14,561,2024-05-15,0.9296917761357417,5,0,dp;zms;units;isolation_forest;calf,,0,,
15,85,2023-01-25,0.9286826081007116,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,5.0
16,461,2024-02-05,0.9270354406130268,5,0,dp;zms;units;isolation_forest;calf,,1,units,9.0
17,570,2024-05-24,0.9166529830322935,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,25.0
18,111,2023-02-20,0.915382115489874,5,0,dp;zms;units;isolation_forest;calf,,0,,
19,532,2024-04-16,0.9013615216201425,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,3.0
20,356,2023-10-23,0.8996048850574713,5,0,dp;zms;units;isolation_forest;calf,,0,,
21,596,2024-06-19,0.8990147783251232,3,2,dp;zms;isolation_forest,units;calf,0,,
22,582,2024-06-05,0.8960043787629995,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,9.0
23,134,2023-03-15,0.8914254926108374,5,0,dp;zms;units;isolation_forest;calf,,1,units,24.0
24,520,2024-04-04,0.8901819923371648,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,10.0
25,2,2022-11-03,0.8754036672140121,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,17.0
