variant,customer,anomaly_type,consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
raw,620000,global_point,48,83,2023-01-23,0.7394861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,6.0
raw,620000,global_point,49,561,2024-05-15,0.7393055555555555,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,8.0
raw,620000,global_point,50,171,2023-04-21,0.7373888888888889,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,25.0
raw,620000,contextual_point,1,531,2024-04-15,0.9977011494252874,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,620000,contextual_point,2,584,2024-06-07,0.9967159277504104,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
raw,620000,contextual_point,3,580,2024-06-03,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,620000,contextual_point,4,364,2023-10-31,0.9834479337712096,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
raw,620000,contextual_point,5,175,2023-04-25,0.9723077449370553,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
raw,620000,contextual_point,6,391,2023-11-27,0.9720374931581828,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
raw,620000,contextual_point,7,97,2023-02-06,0.9703475643130816,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0
raw,620000,contextual_point,8,153,2023-04-03,0.9667641625615764,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,4.0
raw,620000,contextual_point,9,527,2024-04-11,0.9659551176792558,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,2.0
raw,620000,contextual_point,10,581,2024-06-04,0.9512862616310892,3,2,dp;zms;isolation_forest,units;calf,2,dp;isolation_forest,5.0
raw,620000,contextual_point,11,379,2023-11-15,0.9452466475095787,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,12.0
raw,620000,contextual_point,12,184,2023-05-04,0.9410765599343185,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10.0
raw,620000,contextual_point,13,538,2024-04-22,0.9355141625615764,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
raw,620000,contextual_point,14,570,2024-05-24,0.9156865763546798,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,22.0
raw,620000,contextual_point,15,561,2024-05-15,0.9155206622879037,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,8.0
raw,620000,contextual_point,16,461,2024-02-05,0.9114104406130267,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,29.0
raw,620000,contextual_point,17,111,2023-02-20,0.9105860016420362,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,25.0
raw,620000,contextual_point,18,356,2023-10-23,0.9039870689655173,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,27.0
raw,620000,contextual_point,19,338,2023-10-05,0.8996579091406678,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9.0
raw,620000,contextual_point,20,489,2024-03-04,0.8990678024083196,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,21.0
raw,620000,contextual_point,21,596,2024-06-19,0.8990147783251231,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,38.0
raw,620000,contextual_point,22,582,2024-06-05,0.8981937602627258,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,9.0
raw,620000,contextual_point,23,55,2022-12-26,0.8956759715380406,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,3.0
raw,620000,contextual_point,24,134,2023-03-15,0.8768045292829776,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,27.0
raw,620000,contextual_point,25,260,2023-07-19,0.8759031198686371,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,620000,contextual_point,26,83,2023-01-23,0.8628916940339355,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6.0
raw,620000,contextual_point,27,541,2024-04-25,0.8627240695128627,5,0,dp;zms;units;isolation_forest;calf,,1,zms,31.0
raw,620000,contextual_point,28,2,2022-11-03,0.8610734811165847,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,20.0
raw,620000,contextual_point,29,484,2024-02-28,0.858663451012589,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,25.0
raw,620000,contextual_point,30,330,2023-09-27,0.8572061439518336,5,0,dp;zms;units;isolation_forest;calf,,1,zms,28.0
raw,620000,contextual_point,31,170,2023-04-20,0.8533217022441161,5,0,dp;zms;units;isolation_forest;calf,,1,zms,43.0
raw,620000,contextual_point,32,27,2022-11-28,0.8470409140667761,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,36.0
raw,620000,contextual_point,33,342,2023-10-09,0.8422653256704982,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,620000,contextual_point,34,265,2023-07-24,0.8398433223864259,5,0,dp;zms;units;isolation_forest;calf,,1,zms,49.0
raw,620000,contextual_point,35,311,2023-09-08,0.8323498221127533,5,0,dp;zms;units;isolation_forest;calf,,0,,
raw,620000,contextual_point,36,520,2024-04-04,0.8321770662287904,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,10.0
raw,620000,contextual_point,37,402,2023-12-08,0.822087096332786,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,3.0
raw,620000,contextual_point,38,56,2022-12-27,0.8218476327312534,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,17.0
raw,620000,contextual_point,39,563,2024-05-17,0.8197420634920636,5,0,dp;zms;units;isolation_forest;calf,,1,units,14.0
raw,620000,contextual_point,40,295,2023-08-23,0.8180538451012589,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,33.0
raw,620000,contextual_point,41,501,2024-03-16,0.817816091954023,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,21.0
raw,620000,contextual_point,42,490,2024-03-05,0.8166735084838533,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,48.0
raw,620000,contextual_point,43,125,2023-03-06,0.808668582375479,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,36.0
raw,620000,contextual_point,44,387,2023-11-23,0.8069837848932677,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,9.0
raw,620000,contextual_point,45,384,2023-11-20,0.803826286261631,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,38.0
raw,620000,contextual_point,46,358,2023-10-25,0.8029590859332238,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,19.0
raw,620000,contextual_point,47,483,2024-02-27,0.8026734400656814,5,0,dp;zms;units;isolation_forest;calf,,1,units,11.0
raw,620000,contextual_point,48,122,2023-03-03,0.8025468664477285,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,13.0
raw,620000,contextual_point,49,510,2024-03-25,0.7995518609742748,5,0,dp;zms;units;isolation_forest;calf,,1,zms,43.0
raw,620000,contextual_point,50,485,2024-02-29,0.7954022988505747,5,0,dp;zms;units;isolation_forest;calf,,1,units,19.0
raw,620000,subsequence_pattern,1,584,2024-06-07,0.916256157635468,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,2,580,2024-06-03,0.913786945812808,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,3,527,2024-04-11,0.9116150109469074,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,4,500,2024-03-15,0.907522099069513,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,12.0
raw,620000,subsequence_pattern,5,582,2024-06-05,0.8998563218390805,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,10.0
raw,620000,subsequence_pattern,6,520,2024-04-04,0.8986328680897646,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0
raw,620000,subsequence_pattern,7,521,2024-04-05,0.8794445128626164,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,6.0
raw,620000,subsequence_pattern,8,598,2024-06-21,0.8713977832512315,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,7.0
raw,620000,subsequence_pattern,9,391,2023-11-27,0.8643828680897647,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,5.0
raw,620000,subsequence_pattern,10,387,2023-11-23,0.85723864258347,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,9.0
raw,620000,subsequence_pattern,11,402,2023-12-08,0.8557374110563766,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
raw,620000,subsequence_pattern,12,501,2024-03-16,0.8545086206896553,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,17.0
raw,620000,subsequence_pattern,13,489,2024-03-04,0.8432092227695677,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,33.0
raw,620000,subsequence_pattern,14,531,2024-04-15,0.8352939244663382,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,15,364,2023-10-31,0.8238975779967159,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,16,478,2024-02-22,0.8144762588943623,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,17,484,2024-02-28,0.8133662424740011,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,18,379,2023-11-15,0.8132222906403941,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,18.0
raw,620000,subsequence_pattern,19,384,2023-11-20,0.8091540777230433,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,41.0
raw,620000,subsequence_pattern,20,443,2024-01-18,0.8086824712643679,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,1.0
raw,620000,subsequence_pattern,21,502,2024-03-17,0.8079005883962781,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,22,487,2024-03-02,0.8078136973180076,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,23,517,2024-04-01,0.8048448960043789,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,24,514,2024-03-29,0.804234674329502,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,23.0
raw,620000,subsequence_pattern,25,590,2024-06-13,0.7963156814449919,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,17.0
raw,620000,subsequence_pattern,26,97,2023-02-06,0.7920663656267104,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,15.0
raw,620000,subsequence_pattern,27,515,2024-03-30,0.7906880815544608,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,38.0
raw,620000,subsequence_pattern,28,563,2024-05-17,0.7854694170771757,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,8.0
raw,620000,subsequence_pattern,29,541,2024-04-25,0.7831171319102352,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,33.0
raw,620000,subsequence_pattern,30,499,2024-03-14,0.781089148877942,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,9.0
raw,620000,subsequence_pattern,31,338,2023-10-05,0.7801708401751505,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0
raw,620000,subsequence_pattern,32,493,2024-03-08,0.7739529967159278,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,50.0
raw,620000,subsequence_pattern,33,476,2024-02-20,0.7629650383141763,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,34,464,2024-02-08,0.7605602079912425,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,42.0
raw,620000,subsequence_pattern,35,29,2022-11-30,0.7592299534756431,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,11.0
raw,620000,subsequence_pattern,36,122,2023-03-03,0.7547365216201424,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,11.0
raw,620000,subsequence_pattern,37,507,2024-03-22,0.7524764641488779,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,38,483,2024-02-27,0.7503558429118773,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,40.0
raw,620000,subsequence_pattern,39,561,2024-05-15,0.7491991652983032,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,33.0
raw,620000,subsequence_pattern,40,510,2024-03-25,0.7458787629994525,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,41,31,2022-12-02,0.7448704159824849,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,18.0
raw,620000,subsequence_pattern,42,494,2024-03-09,0.7448069923371647,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,43,511,2024-03-26,0.7420431718664477,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,27.0
raw,620000,subsequence_pattern,44,153,2023-04-03,0.7420127257799671,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,12.0
raw,620000,subsequence_pattern,45,504,2024-03-19,0.7417370005473455,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,46,358,2023-10-25,0.7380643130815544,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,9.0
raw,620000,subsequence_pattern,47,111,2023-02-20,0.7356540093048715,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,620000,subsequence_pattern,48,372,2023-11-08,0.7353715790914067,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,42.0
raw,620000,subsequence_pattern,49,585,2024-06-08,0.7340660919540231,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,22.0
raw,620000,subsequence_pattern,50,516,2024-03-31,0.7333359332238641,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,633000,global_point,1,272,2023-07-31,0.9986111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0
raw,633000,global_point,2,584,2024-06-07,0.9983333333333334,3,2,itrans;datamole;gpt4ts,calf;units,3,itrans;datamole;gpt4ts,2.0
raw,633000,global_point,3,531,2024-04-15,0.9976666666666667,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,1.0
raw,633000,global_point,4,364,2023-10-31,0.9896111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,3.0
raw,633000,global_point,5,97,2023-02-06,0.983486111111111,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,4.0
raw,633000,global_point,6,521,2024-04-05,0.9683472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,5,itrans;calf;units;datamole;gpt4ts,6.0
raw,633000,global_point,7,527,2024-04-11,0.9671944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,4.0
raw,633000,global_point,8,582,2024-06-05,0.9516666666666667,3,2,itrans;datamole;gpt4ts,calf;units,3,itrans;datamole;gpt4ts,7.0
raw,633000,global_point,9,356,2023-10-23,0.9463472222222222,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,5.0
raw,633000,global_point,10,563,2024-05-17,0.9460555555555554,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,10.0
raw,633000,global_point,11,512,2024-03-27,0.9386666666666666,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,17.0
raw,633000,global_point,12,379,2023-11-15,0.9300972222222221,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,9.0
raw,633000,global_point,13,541,2024-04-25,0.9240833333333335,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;datamole;gpt4ts,9.0
raw,633000,global_point,14,489,2024-03-04,0.9238055555555557,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,16.0
raw,633000,global_point,15,538,2024-04-22,0.914611111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;units;datamole;gpt4ts,5.0
raw,633000,global_point,16,153,2023-04-03,0.9108055555555555,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,6.0
raw,633000,global_point,17,184,2023-05-04,0.9095694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,10.0
raw,633000,global_point,18,171,2023-04-21,0.8990138888888888,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;gpt4ts,14.0
raw,633000,global_point,19,561,2024-05-15,0.8947916666666667,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,13.0
raw,633000,global_point,20,580,2024-06-03,0.8827777777777778,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;gpt4ts,7.0
raw,633000,global_point,21,402,2023-12-08,0.8779583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;units;gpt4ts,14.0
raw,633000,global_point,22,358,2023-10-25,0.8770972222222222,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,16.0
raw,633000,global_point,23,301,2023-08-29,0.8724166666666667,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,32.0
raw,633000,global_point,24,585,2024-06-08,0.8638888888888889,3,2,itrans;datamole;gpt4ts,calf;units,1,datamole,19.0
raw,633000,global_point,25,265,2023-07-24,0.8637638888888889,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,8.0
raw,633000,global_point,26,352,2023-10-19,0.8577777777777778,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;datamole;gpt4ts,14.0
raw,633000,global_point,27,587,2024-06-10,0.8477777777777779,3,2,itrans;datamole;gpt4ts,calf;units,1,itrans,25.0
raw,633000,global_point,28,295,2023-08-23,0.841861111111111,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,12.0
raw,633000,global_point,29,391,2023-11-27,0.8368055555555556,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,15.0
raw,633000,global_point,30,486,2024-03-01,0.8356805555555555,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;units,30.0
raw,633000,global_point,31,551,2024-05-05,0.8254305555555556,5,0,itrans;calf;units;datamole;gpt4ts,,1,itrans,45.0
raw,633000,global_point,32,331,2023-09-28,0.8219027777777779,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,633000,global_point,33,528,2024-04-12,0.8147083333333333,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;datamole;gpt4ts,3.0
raw,633000,global_point,34,375,2023-11-11,0.8140694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,datamole,23.0
raw,633000,global_point,35,392,2023-11-28,0.8125138888888888,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;gpt4ts,29.0
raw,633000,global_point,36,540,2024-04-24,0.8089722222222221,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;gpt4ts,22.0
raw,633000,global_point,37,485,2024-02-29,0.8072500000000001,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;datamole,7.0
raw,633000,global_point,38,34,2022-12-05,0.7952361111111111,5,0,itrans;calf;units;datamole;gpt4ts,,0,,
raw,633000,global_point,39,595,2024-06-18,0.7916666666666666,3,2,itrans;datamole;gpt4ts,calf;units,1,datamole,29.0
raw,633000,global_point,40,213,2023-06-02,0.7903749999999999,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,17.0
raw,633000,global_point,41,544,2024-04-28,0.7881944444444444,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,33.0
raw,633000,global_point,42,570,2024-05-24,0.7831805555555555,5,0,itrans;calf;units;datamole;gpt4ts,,3,calf;units;gpt4ts,12.0
raw,633000,global_point,43,250,2023-07-09,0.7815972222222223,5,0,itrans;calf;units;datamole;gpt4ts,,2,calf;datamole,38.0
