consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,563,2024-05-17,0.9861307471264367,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
2,562,2024-05-16,0.9805178571428572,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
3,584,2024-06-07,0.973721264367816,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
4,539,2024-04-23,0.9696035166940339,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0
5,538,2024-04-22,0.9654133141762452,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,3.0
6,588,2024-06-11,0.9631732348111659,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,7.0
7,531,2024-04-15,0.9593794471811714,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
8,567,2024-05-21,0.9558678845101258,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
9,576,2024-05-30,0.9477668308702791,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,17.0
10,581,2024-06-04,0.9477298850574712,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,13.0
11,582,2024-06-05,0.9472516420361248,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,12.0
12,513,2024-03-28,0.9423497536945813,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
13,527,2024-04-11,0.9342391215106733,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
14,587,2024-06-10,0.9296572249589492,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,6.0
15,596,2024-06-19,0.925899014778325,4,1,kmeans;dwt;itrans;ocsvm,calf,1,ocsvm,21.0
16,534,2024-04-18,0.9148976464148879,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,17.0
17,533,2024-04-17,0.9145491242474002,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,11.0
18,556,2024-05-10,0.908819170771757,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,10.0
19,573,2024-05-27,0.9065107416529831,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
20,580,2024-06-03,0.905952380952381,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,9.0
21,553,2024-05-07,0.9055810071154898,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,21.0
22,503,2024-03-18,0.895813081554461,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,13.0
23,583,2024-06-06,0.8952052545155993,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,9.0
24,561,2024-05-15,0.8933892309797482,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,1.0
25,602,2024-06-25,0.89272030651341,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,18.0
