consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,561,2024-05-15,0.9848220443349753,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
2,562,2024-05-16,0.9827485632183908,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
3,580,2024-06-03,0.9654802955665025,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,7.0
4,531,2024-04-15,0.9635181308155445,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,2.0
5,556,2024-05-10,0.9495736863711001,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,1.0
6,573,2024-05-27,0.9448247810618501,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,13.0
7,528,2024-04-12,0.9422898193760263,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,12.0
8,596,2024-06-19,0.9394889162561577,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,4.0
9,581,2024-06-04,0.9361268472906404,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,14.0
10,527,2024-04-11,0.9356042692939244,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,9.0
11,582,2024-06-05,0.9325369458128079,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,28.0
12,521,2024-04-05,0.9266421045429667,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,8.0
13,513,2024-03-28,0.9249637383689109,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,16.0
14,584,2024-06-07,0.915309934318555,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,19.0
15,583,2024-06-06,0.9024158456486042,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,33.0
16,604,2024-06-27,0.8970990695128626,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,11.0
17,439,2024-01-14,0.8968741105637659,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
18,597,2024-06-20,0.895016420361248,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,2.0
19,555,2024-05-09,0.8938008347016968,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,1.0
20,472,2024-02-16,0.8891646141215107,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0
21,471,2024-02-15,0.888555281882868,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
22,520,2024-04-04,0.8817749042145595,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,21.0
23,534,2024-04-18,0.8799003831417626,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,33.0
24,552,2024-05-06,0.8790893541324577,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
25,512,2024-03-27,0.8762506841817187,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,21.0
26,587,2024-06-10,0.8731958128078817,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
27,385,2023-11-21,0.8717610837438423,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0
