consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,439,2024-01-14,0.9784844006568143,5,0,kmeans;dwt;calf;itrans;ocsvm,,5,kmeans;dwt;calf;itrans;ocsvm,1.0
2,584,2024-06-07,0.9486432676518883,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
3,580,2024-06-03,0.9260242200328408,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,10.0
4,608,2024-07-01,0.9220032840722495,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,1.0
5,577,2024-05-31,0.9161904761904762,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,31.0
6,604,2024-06-27,0.9132457580733443,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,17.0
7,602,2024-06-25,0.9094143404488232,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,6.0
8,605,2024-06-28,0.9077723043240286,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,27.0
9,562,2024-05-16,0.9034920634920635,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0
10,531,2024-04-15,0.900199233716475,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
11,563,2024-05-17,0.8994085249042145,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
12,587,2024-06-10,0.889055829228243,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,10.0
13,576,2024-05-30,0.8752401477832512,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,14.0
14,538,2024-04-22,0.8696228106185002,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,3.0
15,464,2024-02-08,0.8636651614668857,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,11.0
16,476,2024-02-20,0.8387677203065135,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,26.0
17,582,2024-06-05,0.8386350574712644,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,25.0
18,435,2024-01-10,0.8368947044334976,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
19,449,2024-01-24,0.8353499589490969,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,33.0
20,528,2024-04-12,0.8345957170224411,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,18.0
21,499,2024-03-14,0.8343792419266556,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,30.0
22,561,2024-05-15,0.8327095648604269,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,10.0
23,451,2024-01-26,0.8300363300492611,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,33.0
24,541,2024-04-25,0.8280365353037767,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,7.0
25,434,2024-01-09,0.8275017788724686,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
26,443,2024-01-18,0.826295703338807,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
27,539,2024-04-23,0.8210836070060207,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,2.0
28,429,2024-01-04,0.8184125615763547,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
29,517,2024-04-01,0.8170702654625069,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,8.0
30,423,2023-12-29,0.8163147235905857,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,1.0
31,441,2024-01-16,0.8155219622331691,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,1.0
32,568,2024-05-22,0.8149562123700054,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;itrans,1.0
33,599,2024-06-22,0.8145997536945813,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,9.0
34,504,2024-03-19,0.8139265873015873,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,16.0
35,489,2024-03-04,0.8080995484400656,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,12.0
36,592,2024-06-15,0.8067138752052544,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,14.0
37,520,2024-04-04,0.8063905309250137,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,44.0
38,518,2024-04-02,0.8048327859879585,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,5.0
39,420,2023-12-26,0.8046713191023537,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,1.0
40,573,2024-05-27,0.8038258757525998,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,21.0
41,436,2024-01-11,0.8027361111111112,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
42,428,2024-01-03,0.7982969348659004,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
43,500,2024-03-15,0.7973506431308156,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,50.0
44,461,2024-02-05,0.7939033935413246,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,29.0
45,581,2024-06-04,0.7894560755336617,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,26.0
46,402,2023-12-08,0.7842652572523262,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
47,384,2023-11-20,0.7770254515599343,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,13.0
48,559,2024-05-13,0.7758201970443349,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
49,593,2024-06-16,0.7742077175697865,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,13.0
50,486,2024-03-01,0.7732268746579092,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,4.0
