consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,531,2024-04-15,0.9996715927750411,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,86,2023-01-26,0.9906677613574164,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
3,184,2023-05-04,0.9890873015873016,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
4,367,2023-11-03,0.9672174329501916,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,6.0
5,402,2023-12-08,0.9650383141762452,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,4.0
6,559,2024-05-13,0.9614138615216202,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,10.0
7,527,2024-04-11,0.9564073617952928,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,3.0
8,532,2024-04-16,0.9560139573070607,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,1.0
9,178,2023-04-28,0.947596811713191,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,10.0
10,153,2023-04-03,0.939383210180624,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,11.0
11,471,2024-02-15,0.938459564860427,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,10.0
12,175,2023-04-25,0.9334770114942529,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,8.0
13,359,2023-10-26,0.9320128626163109,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,15.0
14,364,2023-10-31,0.9316741926655719,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,5.0
15,387,2023-11-23,0.9303143814997263,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,14.0
16,545,2024-04-29,0.9163279967159277,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,14.0
17,493,2024-03-08,0.8972735358511221,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,14.0
18,295,2023-08-23,0.893199233716475,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,21.0
19,311,2023-09-08,0.8924415024630543,5,0,dp;zms;units;isolation_forest;calf,,0,,
20,391,2023-11-27,0.8908080186097427,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,16.0
21,526,2024-04-10,0.890518951833607,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,6.0
22,370,2023-11-06,0.8750359195402299,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,31.0
23,182,2023-05-02,0.8735837438423646,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,18.0
24,176,2023-04-26,0.8652589627805145,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,31.0
25,458,2024-02-02,0.8647389846743294,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,42.0
26,482,2024-02-26,0.8630866858237549,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,19.0
27,388,2023-11-24,0.8623819786535304,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,31.0
28,513,2024-03-28,0.862137383689108,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,9.0
