consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,370,2023-11-06,0.9965654077723045,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,596,2024-06-19,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
3,580,2024-06-03,0.986863711001642,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6.0
4,468,2024-02-12,0.9641351943076082,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0
5,573,2024-05-27,0.9612907088122606,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
6,475,2024-02-19,0.9612462370005475,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,11.0
7,321,2023-09-18,0.9590380405035578,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
8,398,2023-12-04,0.9570025998905308,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,5.0
9,577,2024-05-31,0.9315818281335523,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,19.0
10,367,2023-11-03,0.9201354679802956,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,25.0
11,279,2023-08-07,0.9066074849480021,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,17.0
12,97,2023-02-06,0.9035457717569788,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,13.0
13,146,2023-03-27,0.8999332922824304,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,14.0
14,499,2024-03-14,0.8926057060755337,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
15,527,2024-04-11,0.8921011220580185,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,7.0
16,471,2024-02-15,0.8859383552271483,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,8.0
17,477,2024-02-21,0.8682419950738917,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,4.0
18,447,2024-01-22,0.8599291871921182,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,20.0
19,594,2024-06-17,0.8533114395183361,3,2,dp;zms;isolation_forest,units;calf,0,,
20,323,2023-09-20,0.8521466201423099,5,0,dp;zms;units;isolation_forest;calf,,1,units,6.0
21,337,2023-10-04,0.8500992063492063,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,21.0
22,479,2024-02-23,0.8370125205254515,5,0,dp;zms;units;isolation_forest;calf,,1,calf,22.0
23,237,2023-06-26,0.8351139162561576,5,0,dp;zms;units;isolation_forest;calf,,1,zms,39.0
24,81,2023-01-21,0.831669061302682,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,34.0
25,301,2023-08-29,0.8302442528735632,5,0,dp;zms;units;isolation_forest;calf,,3,units;isolation_forest;calf,7.0
26,371,2023-11-07,0.830124521072797,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,1.0
27,363,2023-10-30,0.829053776683087,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
28,230,2023-06-19,0.8259253557744938,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,35.0
29,486,2024-03-01,0.8199285030103995,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,12.0
30,436,2024-01-11,0.8131089217296112,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,28.0
31,195,2023-05-15,0.8130473453749316,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,23.0
32,482,2024-02-26,0.8062927613574166,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,12.0
