variant_raw,customer,anomaly_type,consensus_rank_raw,row_raw,timestamp,consensus_score_raw,available_method_count_raw,missing_method_count_raw,methods_available_raw,methods_missing_raw,methods_in_top_k_raw,methods_triggered_raw,best_method_rank_raw,variant_log1p,consensus_rank_log1p,row_log1p,consensus_score_log1p,available_method_count_log1p,missing_method_count_log1p,methods_available_log1p,methods_missing_log1p,methods_in_top_k_log1p,methods_triggered_log1p,best_method_rank_log1p
raw,620000,subsequence_pattern,4,531,2024-04-15,0.9070607553366172,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,47,531,0.7752716201423098,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,11.0
raw,620000,subsequence_pattern,5,568,2024-05-22,0.9067452107279692,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,21.0,log1p,29,568,0.8123435960591132,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;itrans,14.0
raw,620000,subsequence_pattern,7,489,2024-03-04,0.8781782977558841,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,19.0,log1p,41,489,0.7826228790366722,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,33.0
raw,620000,subsequence_pattern,9,587,2024-06-10,0.870318144499179,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,17.0,log1p,34,587,0.795921592775041,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,10.0
raw,620000,subsequence_pattern,15,599,2024-06-22,0.8556855500821018,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,9.0,log1p,39,599,0.7842426108374384,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,13.0
raw,620000,subsequence_pattern,21,571,2024-05-25,0.8482461001642037,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,31.0,log1p,42,571,0.7825172413793104,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;ocsvm,32.0
raw,620000,subsequence_pattern,25,592,2024-06-15,0.841574302134647,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,18.0,log1p,36,592,0.7876190476190476,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,20.0
raw,620000,subsequence_pattern,32,386,2023-11-22,0.8171282156540778,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,27.0,log1p,50,386,0.7700059523809524,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,4.0
raw,620000,subsequence_pattern,35,402,2023-12-08,0.8154836480569239,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,26.0,log1p,25,402,0.8498728106185002,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,26.0
raw,620000,subsequence_pattern,36,572,2024-05-26,0.8151022851669405,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,21.0,log1p,45,572,0.7790817597153803,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;itrans;ocsvm,29.0
raw,620000,subsequence_pattern,37,536,2024-04-20,0.7993344280240832,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,25.0,log1p,30,536,0.808854542966612,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,7.0
raw,620000,subsequence_pattern,39,595,2024-06-18,0.7952073070607554,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;itrans,21.0,log1p,28,595,0.8144376026272577,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
raw,620000,subsequence_pattern,49,537,2024-04-21,0.7581906130268199,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,39.0,log1p,48,537,0.7733719896004378,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,32.0
raw,633000,contextual_point,1,531,2024-04-15,0.9983579638752051,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,4,531,0.9556308155446086,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,1.0
raw,633000,contextual_point,2,584,2024-06-07,0.9967159277504104,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0,log1p,39,584,0.7662835249042145,3,2,dp;zms;isolation_forest,units;calf,0,,
raw,633000,contextual_point,3,364,2023-10-31,0.9930093732895456,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0,log1p,27,364,0.7924876847290641,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,25.0
raw,633000,contextual_point,4,97,2023-02-06,0.9838977832512316,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0,log1p,8,97,0.9195214148877944,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,2.0
raw,633000,contextual_point,5,580,2024-06-03,0.9824849480021894,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,4.0,log1p,1,580,0.9748221127531472,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,633000,contextual_point,6,538,2024-04-22,0.9809609332238642,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0,log1p,6,538,0.9230877120963328,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
raw,633000,contextual_point,7,265,2023-07-24,0.9783901204159824,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0,log1p,5,265,0.9408815681444992,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
raw,633000,contextual_point,9,356,2023-10-23,0.9625684181718664,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,10.0,log1p,16,356,0.8346230158730158,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,6.0
raw,633000,contextual_point,10,596,2024-06-19,0.9493705528188288,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,17.0,log1p,2,596,0.9668856048166392,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
raw,633000,contextual_point,12,311,2023-09-08,0.9460180623973728,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,9.0,log1p,3,311,0.9599411603721948,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0
raw,633000,contextual_point,14,570,2024-05-24,0.9371185686918446,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,8.0,log1p,33,570,0.7844981527093596,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,10.0
raw,633000,contextual_point,17,153,2023-04-03,0.923344280240832,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,6.0,log1p,11,153,0.9022389846743296,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
raw,633000,contextual_point,18,489,2024-03-04,0.9132491789819376,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,20.0,log1p,7,489,0.9214593596059114,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
raw,633000,contextual_point,19,134,2023-03-15,0.9042248221127532,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,12.0,log1p,34,134,0.7834137246852764,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,46.0
raw,633000,contextual_point,20,55,2022-12-26,0.8926399151614669,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0,log1p,17,55,0.8334239874110564,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
raw,633000,contextual_point,21,302,2023-08-30,0.8836891078270389,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,9,302,0.9191211685823756,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,22.0
raw,633000,contextual_point,24,581,2024-06-04,0.870279146141215,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,11.0,log1p,50,581,0.7405582922824303,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,34.0
raw,633000,contextual_point,25,486,2024-03-01,0.8695060207991242,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,12.0,log1p,12,486,0.8784653804050355,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,9.0
raw,633000,contextual_point,26,391,2023-11-27,0.8615575396825397,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,12.0,log1p,10,391,0.9078133552271485,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,7.0
raw,633000,contextual_point,31,342,2023-10-09,0.8277589627805145,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,44,342,0.7548559797482212,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,16.0
raw,633000,contextual_point,34,485,2024-02-29,0.8128848522167488,5,0,dp;zms;units;isolation_forest;calf,,2,dp;units,7.0,log1p,25,485,0.7957016283524904,5,0,dp;zms;units;isolation_forest;calf,,3,units;isolation_forest;calf,8.0
raw,633000,contextual_point,35,461,2024-02-05,0.8106407361795294,5,0,dp;zms;units;isolation_forest;calf,,1,units,21.0,log1p,19,461,0.8258500957854406,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,19.0
raw,633000,contextual_point,41,594,2024-06-17,0.7931034482758621,3,2,dp;zms;isolation_forest,units;calf,0,,,log1p,22,594,0.8171866447728516,3,2,dp;zms;isolation_forest,units;calf,1,zms,23.0
raw,633000,contextual_point,42,514,2024-03-29,0.7852011494252873,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,8.0,log1p,40,514,0.7640034893267652,5,0,dp;zms;units;isolation_forest;calf,,2,dp;calf,10.0
raw,633000,contextual_point,43,22,2022-11-23,0.7821223316912972,5,0,dp;zms;units;isolation_forest;calf,,1,units,40.0,log1p,13,22,0.8729782430213465,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,12.0
raw,633000,contextual_point,44,188,2023-05-08,0.7799654488232074,5,0,dp;zms;units;isolation_forest;calf,,0,,,log1p,14,188,0.8701542829775588,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,33.0
raw,633000,contextual_point,49,571,2024-05-25,0.765205938697318,5,0,dp;zms;units;isolation_forest;calf,,2,dp;isolation_forest,13.0,log1p,26,571,0.7935396141215108,5,0,dp;zms;units;isolation_forest;calf,,3,dp;isolation_forest;calf,9.0
raw,633000,global_point,11,265,2023-07-24,0.943138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,7.0,log1p,27,265,0.7962083333333333,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,21.0
raw,633000,global_point,22,587,2024-06-10,0.8822222222222221,3,2,itrans;datamole;gpt4ts,calf;units,1,datamole,44.0,log1p,29,587,0.7916666666666666,3,2,itrans;datamole;gpt4ts,calf;units,1,itrans,21.0
raw,633000,global_point,23,310,2023-09-07,0.8726111111111111,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;calf,17.0,log1p,6,310,0.9065277777777778,5,0,itrans;calf;units;datamole;gpt4ts,,3,itrans;calf;units,5.0
raw,633000,global_point,24,595,2024-06-18,0.8716666666666667,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,35.0,log1p,3,595,0.9177777777777776,3,2,itrans;datamole;gpt4ts,calf;units,2,itrans;datamole,26.0
raw,633000,global_point,28,485,2024-02-29,0.8425416666666667,5,0,itrans;calf;units;datamole;gpt4ts,,1,units,7.0,log1p,5,485,0.9100694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;datamole,8.0
raw,633000,global_point,29,592,2024-06-15,0.835,3,2,itrans;datamole;gpt4ts,calf;units,1,gpt4ts,46.0,log1p,21,592,0.8111111111111112,3,2,itrans;datamole;gpt4ts,calf;units,0,,
raw,633000,global_point,33,550,2024-05-04,0.818875,5,0,itrans;calf;units;datamole;gpt4ts,,0,,,log1p,20,550,0.8154583333333333,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;datamole,4.0
raw,633000,global_point,34,301,2023-08-29,0.8085972222222223,5,0,itrans;calf;units;datamole;gpt4ts,,1,gpt4ts,12.0,log1p,4,301,0.9105694444444444,5,0,itrans;calf;units;datamole;gpt4ts,,4,itrans;calf;units;gpt4ts,1.0
raw,633000,global_point,42,6,2022-11-07,0.796138888888889,5,0,itrans;calf;units;datamole;gpt4ts,,2,units;gpt4ts,31.0,log1p,18,6,0.8206111111111112,5,0,itrans;calf;units;datamole;gpt4ts,,2,itrans;units,22.0
raw,633000,global_point,45,544,2024-04-28,0.7746388888888889,5,0,itrans;calf;units;datamole;gpt4ts,,2,datamole;gpt4ts,23.0,log1p,37,544,0.7640694444444445,5,0,itrans;calf;units;datamole;gpt4ts,,2,datamole;gpt4ts,9.0
raw,633000,subsequence_pattern,9,391,2023-11-27,0.9043775998905308,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,dwt;calf;itrans;ocsvm,1.0,log1p,16,391,0.8359853585112205,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,27.0
raw,633000,subsequence_pattern,12,364,2023-10-31,0.9014204980842913,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0,log1p,33,364,0.7703825944170772,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,16.0
raw,633000,subsequence_pattern,14,392,2023-11-28,0.8901301313628899,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,1.0,log1p,8,392,0.8655886699507389,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,37.0
raw,633000,subsequence_pattern,16,587,2024-06-10,0.8710755336617406,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;ocsvm,21.0,log1p,46,587,0.7305829228243022,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,10.0
raw,633000,subsequence_pattern,21,489,2024-03-04,0.8555196360153257,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,26.0,log1p,28,489,0.7980600711548987,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,633000,subsequence_pattern,23,402,2023-12-08,0.8515212780514505,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;itrans,1.0,log1p,24,402,0.814633210180624,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,41.0
raw,633000,subsequence_pattern,24,485,2024-02-29,0.8496988916256158,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,34.0,log1p,1,485,0.9133505747126436,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,13.0
raw,633000,subsequence_pattern,46,461,2024-02-05,0.7568823891625616,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,43,461,0.7357831828133552,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,20.0
raw,633000,subsequence_pattern,47,97,2023-02-06,0.754978448275862,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0,log1p,50,97,0.7242757252326217,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,14.0
raw,633000,subsequence_pattern,48,476,2024-02-20,0.7523734263820472,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,45,476,0.7309615489874112,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,39.0
raw,633000,subsequence_pattern,49,499,2024-03-14,0.7500149151614669,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,,log1p,48,499,0.7253819786535304,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
raw,2968000,contextual_point,1,471,2024-02-15,0.995219280240832,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,16,471,0.8864634646962234,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,4.0
raw,2968000,contextual_point,2,527,2024-04-11,0.9951577038861522,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0,log1p,31,527,0.820244937055282,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,7.0
raw,2968000,contextual_point,3,499,2024-03-14,0.9947967980295566,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,10,499,0.9443418171866448,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
raw,2968000,contextual_point,4,370,2023-11-06,0.9937038177339902,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0,log1p,1,370,0.9989959633278598,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
raw,2968000,contextual_point,6,321,2023-09-18,0.9806513409961688,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,5.0,log1p,4,321,0.979871373836891,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
raw,2968000,contextual_point,7,577,2024-05-31,0.9802955665024632,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,6.0,log1p,12,577,0.9233716475095788,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,20.0
raw,2968000,contextual_point,8,573,2024-05-27,0.9773672687465792,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0,log1p,9,573,0.9567768199233716,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
raw,2968000,contextual_point,9,367,2023-11-03,0.9761938970990696,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,9.0,log1p,11,367,0.9441126163108924,5,0,dp;zms;units;isolation_forest;calf,,4,zms;units;isolation_forest;calf,11.0
raw,2968000,contextual_point,10,337,2023-10-04,0.971117268746579,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,8.0,log1p,17,337,0.8710266146688561,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,8.0
