consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,596,2024-06-19,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
2,538,2024-04-22,0.9883449644225506,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
3,580,2024-06-03,0.9824849480021894,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
4,117,2023-02-26,0.979286398467433,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
5,588,2024-06-11,0.9709906951286262,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,13.0
6,531,2024-04-15,0.9701679666119322,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,7.0
7,370,2023-11-06,0.9684711959496444,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,9.0
8,330,2023-09-27,0.9650383141762452,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,3.0
9,541,2024-04-25,0.9501659140667762,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,1.0
10,587,2024-06-10,0.9315818281335523,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,40.0
11,539,2024-04-23,0.9301758347016967,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,6.0
12,566,2024-05-20,0.9149151614668856,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,8.0
13,153,2023-04-03,0.9125359195402298,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
14,499,2024-03-14,0.9076713875205253,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,28.0
15,356,2023-10-23,0.9074781061850027,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,34.0
16,569,2024-05-23,0.9072215380405035,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,10.0
17,486,2024-03-01,0.8972769567597154,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,16.0
18,398,2023-12-04,0.8848060344827585,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;calf,30.0
19,524,2024-04-08,0.8819581280788178,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,11.0
20,321,2023-09-18,0.8786945812807883,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,22.0
21,561,2024-05-15,0.8665212780514505,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,38.0
22,510,2024-03-25,0.8600626026272578,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,10.0
