consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,596,2024-06-19,0.9956212370005474,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
2,580,2024-06-03,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,1.0
3,86,2023-01-26,0.9587472632731254,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,3.0
4,588,2024-06-11,0.9518336070060208,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,9.0
5,594,2024-06-17,0.9414340448823207,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,15.0
6,601,2024-06-24,0.9408866995073891,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,25.0
7,573,2024-05-27,0.9377189381499725,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,8.0
8,531,2024-04-15,0.9348402435686918,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;calf,23.0
9,566,2024-05-20,0.9338037082649151,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,6.0
10,559,2024-05-13,0.9203783524904214,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,10.0
11,538,2024-04-22,0.9200465243568692,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,3.0
12,485,2024-02-29,0.9154368500273673,5,0,dp;zms;units;isolation_forest;calf,,1,units,8.0
13,581,2024-06-04,0.9113300492610837,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,6.0
14,223,2023-06-12,0.903256704980843,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,2.0
15,570,2024-05-24,0.8993671319102354,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,21.0
16,97,2023-02-06,0.8943777367268746,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,36.0
17,524,2024-04-08,0.883829365079365,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,39.0
18,568,2024-05-22,0.8828561165845649,5,0,dp;zms;units;isolation_forest;calf,,2,dp;calf,28.0
19,608,2024-07-01,0.8798576902025177,3,2,dp;zms;isolation_forest,units;calf,1,dp,43.0
20,489,2024-03-04,0.8716646141215106,5,0,dp;zms;units;isolation_forest;calf,,1,dp,44.0
21,116,2023-02-25,0.8706930760810071,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,20.0
22,561,2024-05-15,0.8628266967706623,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,24.0
23,153,2023-04-03,0.8560396141215106,5,0,dp;zms;units;isolation_forest;calf,,1,units,36.0
24,569,2024-05-23,0.8529436918445539,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,25.0
25,181,2023-05-01,0.8509236453201972,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,19.0
26,443,2024-01-18,0.8441434044882321,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,40.0
27,76,2023-01-16,0.8435122468527642,5,0,dp;zms;units;isolation_forest;calf,,1,units,43.0
28,584,2024-06-07,0.8336070060207992,3,2,dp;zms;isolation_forest,units;calf,0,,
29,118,2023-02-27,0.8318178708264915,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,14.0
30,564,2024-05-18,0.8304734537493159,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,2.0
31,364,2023-10-31,0.8285834017515052,5,0,dp;zms;units;isolation_forest;calf,,0,,
32,486,2024-03-01,0.8275827859879584,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,40.0
33,133,2023-03-14,0.8252035440613026,5,0,dp;zms;units;isolation_forest;calf,,0,,
34,501,2024-03-16,0.8248032977558839,5,0,dp;zms;units;isolation_forest;calf,,1,dp,39.0
35,55,2022-12-26,0.823561507936508,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
36,444,2024-01-19,0.8220717022441161,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,24.0
37,487,2024-03-02,0.8182625205254516,5,0,dp;zms;units;isolation_forest;calf,,0,,
38,459,2024-02-03,0.8180230569239191,5,0,dp;zms;units;isolation_forest;calf,,0,,
39,111,2023-02-20,0.8160269567597155,5,0,dp;zms;units;isolation_forest;calf,,1,dp,47.0
40,597,2024-06-20,0.815544608648057,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,18.0
41,510,2024-03-25,0.8071052271483307,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,7.0
42,356,2023-10-23,0.8056000273672688,5,0,dp;zms;units;isolation_forest;calf,,0,,
43,539,2024-04-23,0.8024373973727423,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,21.0
44,134,2023-03-15,0.8002685413245759,5,0,dp;zms;units;isolation_forest;calf,,0,,
45,483,2024-02-27,0.794169061302682,5,0,dp;zms;units;isolation_forest;calf,,1,units,17.0
46,62,2023-01-02,0.7923713738368912,5,0,dp;zms;units;isolation_forest;calf,,1,dp,48.0
47,160,2023-04-10,0.7902623836891078,5,0,dp;zms;units;isolation_forest;calf,,0,,
48,482,2024-02-26,0.7893250547345374,5,0,dp;zms;units;isolation_forest;calf,,0,,
49,571,2024-05-25,0.7877531472359058,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,8.0
50,565,2024-05-19,0.7857758620689657,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,3.0
