consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.9887110016420362,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,1.0
2,562,2024-05-16,0.9787039545703339,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,1.0
3,541,2024-04-25,0.9742151067323481,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
4,538,2024-04-22,0.9722209222769568,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
5,539,2024-04-23,0.9715403667214012,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
6,531,2024-04-15,0.9708548850574712,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
7,563,2024-05-17,0.9666577723043239,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,15.0
8,580,2024-06-03,0.9658846469622332,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;knn;kmeans,8.0
9,561,2024-05-15,0.9645054050355775,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,8.0
10,527,2024-04-11,0.9617999452654626,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,2.0
11,577,2024-05-31,0.9608169129720853,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,8.0
12,513,2024-03-28,0.9569757799671592,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
13,588,2024-06-11,0.9568103448275862,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,15.0
14,528,2024-04-12,0.9546046113847838,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,10.0
15,596,2024-06-19,0.9525451559934319,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,7.0
16,486,2024-03-01,0.9503471538040504,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
17,499,2024-03-14,0.9459463601532567,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,6.0
18,581,2024-06-04,0.9428776683087028,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,11.0
19,587,2024-06-10,0.9382019704433497,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,30.0
20,582,2024-06-05,0.9366646141215107,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;knn;kmeans,20.0
21,576,2024-05-30,0.9313546798029557,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,10.0
22,526,2024-04-10,0.9278836206896551,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;dagmm,16.0
23,471,2024-02-15,0.9276340311986864,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,16.0
24,583,2024-06-06,0.9259113300492611,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,28.0
25,521,2024-04-05,0.9249185139573071,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,22.0
26,559,2024-05-13,0.924303845101259,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;kmeans,23.0
27,364,2023-10-31,0.9180615763546797,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
28,570,2024-05-24,0.9126431308155446,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;kmeans,15.0
29,573,2024-05-27,0.9079611384783799,5,0,catch;tsnet;dagmm;knn;kmeans,,2,knn;kmeans,17.0
30,540,2024-04-24,0.9060006157635468,5,0,catch;tsnet;dagmm;knn;kmeans,,3,tsnet;dagmm;knn,26.0
31,387,2023-11-23,0.9003206759715381,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,17.0
32,370,2023-11-06,0.898574712643678,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,25.0
33,89,2023-01-29,0.8918848522167488,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
34,500,2024-03-15,0.8876096743295019,5,0,catch;tsnet;dagmm;knn;kmeans,,2,tsnet;knn,27.0
35,520,2024-04-04,0.8872307744937056,5,0,catch;tsnet;dagmm;knn;kmeans,,2,catch;knn,40.0
36,566,2024-05-20,0.8816919813902573,5,0,catch;tsnet;dagmm;knn;kmeans,,2,tsnet;kmeans,25.0
37,574,2024-05-28,0.8809888478379859,5,0,catch;tsnet;dagmm;knn;kmeans,,1,kmeans,11.0
38,505,2024-03-20,0.8795321565407772,5,0,catch;tsnet;dagmm;knn;kmeans,,1,dagmm,42.0
39,351,2023-10-18,0.878163929939792,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;dagmm,13.0
40,569,2024-05-23,0.8774930897646416,5,0,catch;tsnet;dagmm;knn;kmeans,,3,dagmm;knn;kmeans,18.0
41,81,2023-01-21,0.8769501915708812,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1.0
42,379,2023-11-15,0.8743761631089217,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;dagmm;knn,27.0
43,512,2024-03-27,0.8721769293924467,5,0,catch;tsnet;dagmm;knn;kmeans,,0,,
44,120,2023-03-01,0.8689705117679255,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,14.0
45,365,2023-11-01,0.8675612342638205,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;knn,24.0
46,367,2023-11-03,0.8659002463054186,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,24.0
47,338,2023-10-05,0.8597962506841818,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,20.0
48,503,2024-03-18,0.8555645183360701,5,0,catch;tsnet;dagmm;knn;kmeans,,1,knn,50.0
49,402,2023-12-08,0.8549275451559935,5,0,catch;tsnet;dagmm;knn;kmeans,,2,catch;dagmm,21.0
50,575,2024-05-29,0.8548298440065683,5,0,catch;tsnet;dagmm;knn;kmeans,,1,kmeans,12.0
