method,method_rank,row,timestamp,score,score_pct,consensus_score,consensus_rank,available_method_count,missing_method_count,methods_available,methods_missing
catch,1,541,2024-04-25,77.82210540771484,1.0,0.9727372742200329,4,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,2,538,2024-04-22,52.308433532714844,0.9982638888888888,0.9707430897646414,5,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,3,539,2024-04-23,39.92921829223633,0.9965277777777778,0.970062534209086,6,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,4,531,2024-04-15,28.039430618286133,0.9947916666666666,0.9595297619047619,11,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,5,527,2024-04-11,24.120927810668945,0.9930555555555556,0.9611431308155446,10,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,6,562,2024-05-16,21.6787166595459,0.9913194444444444,0.9745840859332239,3,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,7,209,2023-05-29,19.054615020751953,0.9895833333333334,0.866514367816092,41,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,8,513,2024-03-28,16.006519317626953,0.9878472222222222,0.955812465790914,12,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,9,499,2024-03-14,12.05876636505127,0.9861111111111112,0.9492304324028462,17,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,10,561,2024-05-15,11.701984405517578,0.984375,0.9693889573070607,7,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,11,486,2024-03-01,10.390295028686523,0.9826388888888888,0.9491829501915708,18,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,12,364,2023-10-31,9.952577590942383,0.9809027777777778,0.86634640120416,42,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,13,272,2023-07-31,9.764019966125488,0.9791666666666666,0.8358300492610837,50,5,0,catch;tsnet;dagmm;knn;kmeans,
catch,14,120,2023-03-01,9.55648136138916,0.9774305555555556,0.8298801997810619,56,5,0,catch;tsnet;dagmm;knn;kmeans,
