consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.986863711001642,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,1
2,580,2024-06-03,0.9810857963875206,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,1
3,562,2024-05-16,0.9745840859332239,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,1
4,541,2024-04-25,0.9727372742200329,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1
5,538,2024-04-22,0.9707430897646414,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1
6,539,2024-04-23,0.970062534209086,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1
7,561,2024-05-15,0.9693889573070607,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,1
8,588,2024-06-11,0.967495894909688,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,1
9,563,2024-05-17,0.9633687739463601,5,0,catch;tsnet;dagmm;knn;kmeans,,5,catch;tsnet;dagmm;knn;kmeans,15
10,527,2024-04-11,0.9611431308155446,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,3
11,531,2024-04-15,0.9595297619047619,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,4
12,513,2024-03-28,0.955812465790914,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1
13,582,2024-06-05,0.9543288177339901,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,18
14,577,2024-05-31,0.953446223316913,4,1,tsnet;dagmm;knn;kmeans,catch,4,tsnet;dagmm;knn;kmeans,26
15,596,2024-06-19,0.9504310344827587,4,1,tsnet;dagmm;knn;kmeans,catch,3,dagmm;knn;kmeans,1
16,581,2024-06-04,0.9496202791461412,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,14
17,499,2024-03-14,0.9492304324028462,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,6
18,486,2024-03-01,0.9491829501915708,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,1
19,528,2024-04-12,0.9456753557744937,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,9
20,471,2024-02-15,0.930653735632184,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,16
21,587,2024-06-10,0.9291522988505747,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,30
22,583,2024-06-06,0.9217569786535305,4,1,tsnet;dagmm;knn;kmeans,catch,3,tsnet;dagmm;kmeans,28
23,559,2024-05-13,0.9207903667214012,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;kmeans,25
24,521,2024-04-05,0.9108314860426928,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,22
25,520,2024-04-04,0.8995044471811713,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;knn,40
26,576,2024-05-30,0.8988628899835797,4,1,tsnet;dagmm;knn;kmeans,catch,1,kmeans,31
27,573,2024-05-27,0.8985882594417077,5,0,catch;tsnet;dagmm;knn;kmeans,,3,tsnet;knn;kmeans,28
28,526,2024-04-10,0.89813929939792,5,0,catch;tsnet;dagmm;knn;kmeans,,2,catch;tsnet,44
29,570,2024-05-24,0.8967761357416529,5,0,catch;tsnet;dagmm;knn;kmeans,,2,dagmm;kmeans,38
30,505,2024-03-20,0.8951612616310891,5,0,catch;tsnet;dagmm;knn;kmeans,,2,tsnet;dagmm,1
31,351,2023-10-18,0.8950997536945813,5,0,catch;tsnet;dagmm;knn;kmeans,,3,catch;tsnet;dagmm,1
32,367,2023-11-03,0.8915357142857143,5,0,catch;tsnet;dagmm;knn;kmeans,,4,catch;tsnet;dagmm;knn,23
