consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.9866522988505747,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
2,581,2024-06-04,0.9815270935960592,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
3,588,2024-06-11,0.9804207717569786,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
4,577,2024-05-31,0.9716071428571429,4,1,kmeans;dwt;itrans;ocsvm,calf,4,kmeans;dwt;itrans;ocsvm,1.0
5,541,2024-04-25,0.9514510810071155,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,2.0
6,538,2024-04-22,0.9507369321291735,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,3.0
7,576,2024-05-30,0.9503386699507388,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
8,539,2024-04-23,0.9387051176792556,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
9,580,2024-06-03,0.9279515599343185,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
10,562,2024-05-16,0.9234659961685825,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;itrans;ocsvm,7.0
11,563,2024-05-17,0.917812944718117,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,17.0
12,582,2024-06-05,0.9175410509031199,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
13,583,2024-06-06,0.9161288998357964,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
14,528,2024-04-12,0.9095235358511221,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,23.0
15,596,2024-06-19,0.9093493431855502,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,13.0
16,587,2024-06-10,0.9038649425287356,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,1.0
17,602,2024-06-25,0.8908045977011495,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,7.0
18,425,2023-12-31,0.8901379310344828,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
19,574,2024-05-28,0.8778595374931581,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;calf,17.0
20,540,2024-04-24,0.8763311439518336,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,28.0
21,568,2024-05-22,0.8754951423097974,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,2.0
22,524,2024-04-08,0.8748578270388615,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,50.0
23,594,2024-06-17,0.8666933497536946,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;ocsvm,15.0
24,565,2024-05-19,0.8568849206349206,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;dwt;calf;itrans,11.0
25,586,2024-06-09,0.8554022988505747,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;dwt;itrans,1.0
26,521,2024-04-05,0.8544310344827586,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,19.0
27,597,2024-06-20,0.8513444170771758,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;dwt,12.0
28,552,2024-05-06,0.8470632868089766,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;calf;ocsvm,28.0
29,549,2024-05-03,0.8463881362889983,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
30,406,2023-12-12,0.8445073891625616,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,25.0
31,461,2024-02-05,0.8440167624521072,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,18.0
32,518,2024-04-02,0.8373094553913519,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,6.0
33,525,2024-04-09,0.8367045703338807,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;itrans,3.0
34,595,2024-06-18,0.8317200328407224,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;dwt,14.0
35,558,2024-05-12,0.8304623700054735,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,41.0
36,559,2024-05-13,0.8296252052545157,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;ocsvm,14.0
37,489,2024-03-04,0.8291068691844554,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,18.0
38,513,2024-03-28,0.8268910098522166,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,13.0
39,579,2024-06-02,0.8250287356321839,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;dwt,1.0
40,599,2024-06-22,0.8208620689655173,4,1,kmeans;dwt;itrans;ocsvm,calf,2,kmeans;dwt,10.0
41,575,2024-05-29,0.8145568555008209,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;dwt,17.0
42,463,2024-02-07,0.8128890257252326,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,35.0
43,458,2024-02-02,0.8105866174055828,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,31.0
44,554,2024-05-08,0.8103603585112206,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;ocsvm,28.0
45,500,2024-03-15,0.8074629173508484,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,36.0
46,571,2024-05-25,0.8071886973180076,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;dwt;itrans,16.0
47,607,2024-06-30,0.8056923918992883,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,2.0
48,606,2024-06-29,0.8051450465243569,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,3.0
49,605,2024-06-28,0.8045977011494253,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,4.0
50,600,2024-06-23,0.8018609742747674,3,2,kmeans;dwt;ocsvm,calf;itrans,2,kmeans;dwt,9.0
