consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,458,2024-02-02,0.8857067597153803,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,6.0
2,148,2023-03-29,0.8811154898741105,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,17.0
3,153,2023-04-03,0.8793914203612478,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
4,464,2024-02-08,0.8637307744937056,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,14.0
5,493,2024-03-08,0.8507687465790914,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
6,476,2024-02-20,0.8482907772304324,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
7,471,2024-02-15,0.8421034482758621,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,4.0
8,531,2024-04-15,0.8338054187192118,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,1.0
9,125,2023-03-06,0.8325513820470718,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,8.0
10,150,2023-03-31,0.8315706759715381,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
11,461,2024-02-05,0.8264843322386426,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
12,171,2023-04-21,0.8241976600985221,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,17.0
13,521,2024-04-05,0.8168660372194854,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,7.0
14,580,2024-06-03,0.8132204433497536,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
15,147,2023-03-28,0.8126473727422002,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
16,430,2024-01-05,0.8116013273125342,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
17,115,2023-02-24,0.8114822112753147,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;itrans,9.0
18,154,2023-04-04,0.8080212096332786,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
19,127,2023-03-08,0.8047523262178433,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,17.0
20,608,2024-07-01,0.8024083196496989,3,2,kmeans;dwt;ocsvm,calf;itrans,0,,
21,440,2024-01-15,0.7999781746031747,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
22,436,2024-01-11,0.7991627668308704,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,16.0
23,164,2023-04-14,0.7962898193760263,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,25.0
24,559,2024-05-13,0.7935800492610838,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,14.0
25,447,2024-01-22,0.7926963601532567,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
