consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,596,2024-06-19,0.9939792008757525,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,3.0
2,538,2024-04-22,0.9810909277504105,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,1.0
3,531,2024-04-15,0.9808942255062945,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,2.0
4,587,2024-06-10,0.9756431308155445,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,13.0
5,580,2024-06-03,0.9753694581280788,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,3.0
6,503,2024-03-18,0.9365455665024631,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,4.0
7,356,2023-10-23,0.9348778735632184,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,13.0
8,153,2023-04-03,0.934173166392994,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,9.0
9,342,2023-10-09,0.9266882183908045,5,0,dp;zms;units;isolation_forest;calf,,1,zms,22.0
10,573,2024-05-27,0.926176792556103,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,7.0
11,265,2023-07-24,0.9062756568144501,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,14.0
12,22,2022-11-23,0.9058873836891077,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,10.0
13,461,2024-02-05,0.9037698412698413,5,0,dp;zms;units;isolation_forest;calf,,1,calf,14.0
14,311,2023-09-08,0.8936439518336071,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,6.0
15,384,2023-11-20,0.8733716475095786,5,0,dp;zms;units;isolation_forest;calf,,1,zms,22.0
16,55,2022-12-26,0.8727148330596608,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
17,594,2024-06-17,0.8634373289545704,3,2,dp;zms;isolation_forest,units;calf,0,,
18,514,2024-03-29,0.8598060344827587,5,0,dp;zms;units;isolation_forest;calf,,3,dp;isolation_forest;calf,1.0
19,482,2024-02-26,0.846248973727422,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,15.0
20,562,2024-05-16,0.8418188970990694,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,8.0
21,486,2024-03-01,0.8410406403940887,5,0,dp;zms;units;isolation_forest;calf,,0,,
22,541,2024-04-25,0.8388204707170225,5,0,dp;zms;units;isolation_forest;calf,,1,calf,17.0
23,391,2023-11-27,0.831376573617953,5,0,dp;zms;units;isolation_forest;calf,,0,,
24,496,2024-03-11,0.8276152846195949,5,0,dp;zms;units;isolation_forest;calf,,0,,
25,302,2023-08-30,0.8246322523262177,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,22.0
