consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,584,2024-06-07,0.9367816091954023,4,1,kmeans;dwt;itrans;ocsvm,calf,3,kmeans;itrans;ocsvm,1.0
2,580,2024-06-03,0.9318493431855501,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,1.0
3,582,2024-06-05,0.9262458949096881,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,9.0
4,527,2024-04-11,0.9130413245758072,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
5,531,2024-04-15,0.9057372742200329,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
6,521,2024-04-05,0.8973121237000546,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,3.0
7,561,2024-05-15,0.8830657498631638,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,itrans,14.0
8,520,2024-04-04,0.880253626163109,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,24.0
9,560,2024-05-14,0.8801364942528735,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,16.0
10,489,2024-03-04,0.8712477422003285,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,10.0
11,579,2024-06-02,0.8662315270935961,4,1,kmeans;dwt;itrans;ocsvm,calf,1,itrans,25.0
12,502,2024-03-17,0.864286330049261,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
13,601,2024-06-24,0.8626163108921729,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,8.0
14,563,2024-05-17,0.8606832238642583,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
15,608,2024-07-01,0.8568691844553914,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,1.0
16,604,2024-06-27,0.854679802955665,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,5.0
17,605,2024-06-28,0.8489326765188835,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,4.0
18,543,2024-04-27,0.8408138341543514,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
19,518,2024-04-02,0.8389537493158181,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
20,578,2024-06-01,0.8383210180623973,4,1,kmeans;dwt;itrans;ocsvm,calf,0,,
21,593,2024-06-16,0.8320155993431856,4,1,kmeans;dwt;itrans;ocsvm,calf,1,kmeans,22.0
22,387,2023-11-23,0.8317169540229884,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,4.0
23,607,2024-06-30,0.8303229337712096,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,2.0
24,606,2024-06-29,0.8297755883962781,3,2,kmeans;dwt;ocsvm,calf;itrans,1,kmeans,3.0
25,484,2024-02-28,0.8275499452654627,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,23.0
