consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,538,2024-04-22,0.9996527777777778,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,580,2024-06-03,0.9912424740010947,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,2.0
3,541,2024-04-25,0.9888153393541325,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
4,596,2024-06-19,0.9865900383141762,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,5.0
5,587,2024-06-10,0.9844006568144499,3,2,dp;zms;isolation_forest,units;calf,3,dp;zms;isolation_forest,8.0
6,531,2024-04-15,0.9753865626710454,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,4.0
7,153,2023-04-03,0.9747211959496441,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,3.0
8,55,2022-12-26,0.9601190476190476,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,5.0
9,209,2023-05-29,0.9379806376573618,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,5.0
10,594,2024-06-17,0.9315818281335523,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,18.0
11,482,2024-02-26,0.9301860974274767,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,14.0
12,566,2024-05-20,0.9201337575259989,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,16.0
13,513,2024-03-28,0.9060789545703338,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,6.0
14,552,2024-05-06,0.88433394909688,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,18.0
15,265,2023-07-24,0.8765736179529282,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,35.0
16,588,2024-06-11,0.8738368910782705,3,2,dp;zms;isolation_forest,units;calf,2,zms;isolation_forest,10.0
17,573,2024-05-27,0.872425766283525,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,24.0
18,514,2024-03-29,0.8720614395183361,5,0,dp;zms;units;isolation_forest;calf,,4,dp;units;isolation_forest;calf,3.0
19,405,2023-12-11,0.8716936918445539,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,35.0
20,540,2024-04-24,0.8623853995621238,5,0,dp;zms;units;isolation_forest;calf,,0,,
21,519,2024-04-03,0.8575328407224958,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,15.0
22,154,2023-04-04,0.8558121237000547,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,9.0
23,356,2023-10-23,0.853650109469075,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,27.0
24,311,2023-09-08,0.8508175971538041,5,0,dp;zms;units;isolation_forest;calf,,1,units,44.0
25,476,2024-02-20,0.8484913793103448,5,0,dp;zms;units;isolation_forest;calf,,1,calf,30.0
26,489,2024-03-04,0.8467313218390805,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,35.0
27,22,2022-11-23,0.8408661740558292,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,28.0
28,188,2023-05-08,0.8405172413793103,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,33.0
29,570,2024-05-24,0.839792008757526,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,32.0
30,302,2023-08-30,0.8379909003831418,5,0,dp;zms;units;isolation_forest;calf,,2,units;isolation_forest,39.0
31,2,2022-11-03,0.8290657498631637,5,0,dp;zms;units;isolation_forest;calf,,1,units,29.0
