consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,531,2024-04-15,0.9989771483305965,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,153,2023-04-03,0.9970443349753694,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
3,55,2022-12-26,0.9812790777230432,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;units;isolation_forest,4.0
4,364,2023-10-31,0.966038929939792,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,4.0
5,570,2024-05-24,0.9618756841817188,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,9.0
6,356,2023-10-23,0.961591748768473,5,0,dp;zms;units;isolation_forest;calf,,4,dp;zms;isolation_forest;calf,9.0
7,493,2024-03-08,0.9545104679802956,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,3.0
8,184,2023-05-04,0.9466115900383143,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,5.0
9,402,2023-12-08,0.94584017515052,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;calf,6.0
10,580,2024-06-03,0.9430760810071156,3,2,dp;zms;isolation_forest,units;calf,2,dp;zms,19.0
11,584,2024-06-07,0.9373289545703338,3,2,dp;zms;isolation_forest,units;calf,1,zms,14.0
12,367,2023-11-03,0.9325054734537492,5,0,dp;zms;units;isolation_forest;calf,,2,zms;isolation_forest,7.0
13,176,2023-04-26,0.9305897646414888,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,19.0
14,489,2024-03-04,0.925747468527641,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,21.0
15,527,2024-04-11,0.9240934592227695,5,0,dp;zms;units;isolation_forest;calf,,3,zms;isolation_forest;calf,2.0
16,323,2023-09-20,0.9204775588396277,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,11.0
17,561,2024-05-15,0.915953407224959,5,0,dp;zms;units;isolation_forest;calf,,1,calf,13.0
18,596,2024-06-19,0.9157088122605365,3,2,dp;zms;isolation_forest,units;calf,0,,
19,302,2023-08-30,0.9035047208538588,5,0,dp;zms;units;isolation_forest;calf,,0,,
20,512,2024-03-27,0.8948925834701698,5,0,dp;zms;units;isolation_forest;calf,,1,zms,10.0
21,265,2023-07-24,0.8933087027914614,5,0,dp;zms;units;isolation_forest;calf,,0,,
22,379,2023-11-15,0.8875889436234263,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,7.0
23,504,2024-03-19,0.8829570333880679,5,0,dp;zms;units;isolation_forest;calf,,0,,
24,532,2024-04-16,0.8826542829775589,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,1.0
25,154,2023-04-04,0.8801895183360701,5,0,dp;zms;units;isolation_forest;calf,,3,dp;units;isolation_forest,3.0
