consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,471,2024-02-15,0.9469799534756431,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,4.0
2,472,2024-02-16,0.9442299534756431,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0
3,505,2024-03-20,0.9266001642036124,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,5.0
4,464,2024-02-08,0.9214214559386973,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,8.0
5,486,2024-03-01,0.9083743842364532,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,1.0
6,531,2024-04-15,0.8847003284072249,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,3.0
7,521,2024-04-05,0.8833854679802956,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,5.0
8,443,2024-01-18,0.8825478927203065,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,kmeans;calf;itrans,12.0
9,408,2023-12-14,0.8727950875752599,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;itrans,1.0
10,461,2024-02-05,0.870309455391352,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,23.0
11,448,2024-01-23,0.8690088943623426,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;calf,5.0
12,562,2024-05-16,0.8672183223864259,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,calf;ocsvm,1.0
13,436,2024-01-11,0.8608453749315818,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,21.0
14,458,2024-02-02,0.856436986863711,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,15.0
15,422,2023-12-28,0.8554477969348658,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
16,434,2024-01-09,0.8541338943623427,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,2.0
17,435,2024-01-10,0.8540823754789273,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,5.0
18,580,2024-06-03,0.8515886699507389,4,1,kmeans;dwt;itrans;ocsvm,calf,2,itrans;ocsvm,3.0
19,429,2024-01-04,0.8499129720853859,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
20,482,2024-02-26,0.8454692802408319,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
21,561,2024-05-15,0.8447519157088124,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,4.0
22,532,2024-04-16,0.8428111658456485,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,itrans;ocsvm,2.0
23,427,2024-01-02,0.8383529009304871,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,dwt;calf,1.0
24,447,2024-01-22,0.8373458538587849,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,2.0
25,524,2024-04-08,0.8373084975369458,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
