consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,541,2024-04-25,0.9839031198686371,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,1.0
2,539,2024-04-23,0.9805903804050355,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,2.0
3,538,2024-04-22,0.9795912698412698,5,0,kmeans;dwt;calf;itrans;ocsvm,,4,kmeans;calf;itrans;ocsvm,3.0
4,580,2024-06-03,0.9632224958949097,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,1.0
5,584,2024-06-07,0.960591133004926,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,1.0
6,581,2024-06-04,0.9559646962233169,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,1.0
7,577,2024-05-31,0.9513936781609196,4,1,kmeans;dwt;itrans;ocsvm,calf,2,dwt;ocsvm,1.0
8,583,2024-06-06,0.9485447454844007,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,1.0
9,582,2024-06-05,0.9483333333333334,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,1.0
10,588,2024-06-11,0.9402278325123152,4,1,kmeans;dwt;itrans;ocsvm,calf,3,dwt;itrans;ocsvm,1.0
11,531,2024-04-15,0.9390831280788177,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,7.0
12,513,2024-03-28,0.938248494800219,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,calf;itrans;ocsvm,6.0
13,554,2024-05-08,0.9270602764094142,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,22.0
14,587,2024-06-10,0.9239839901477832,4,1,kmeans;dwt;itrans;ocsvm,calf,2,dwt;ocsvm,1.0
15,563,2024-05-17,0.9229796798029557,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
16,573,2024-05-27,0.9203999726327312,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,calf,15.0
17,575,2024-05-29,0.9202391215106731,5,0,kmeans;dwt;calf;itrans;ocsvm,,0,,
18,521,2024-04-05,0.9176192528735632,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,ocsvm,18.0
19,556,2024-05-10,0.9166014641488779,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,24.0
20,576,2024-05-30,0.9088382594417077,4,1,kmeans;dwt;itrans;ocsvm,calf,2,dwt;ocsvm,1.0
21,547,2024-05-01,0.9071850027367269,5,0,kmeans;dwt;calf;itrans;ocsvm,,2,kmeans;itrans,14.0
22,562,2024-05-16,0.9069441023535851,5,0,kmeans;dwt;calf;itrans;ocsvm,,3,dwt;itrans;ocsvm,1.0
23,545,2024-04-29,0.9064540914066777,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,kmeans,11.0
24,560,2024-05-14,0.9029962370005474,5,0,kmeans;dwt;calf;itrans;ocsvm,,1,dwt,1.0
25,590,2024-06-13,0.9026436781609195,4,1,kmeans;dwt;itrans;ocsvm,calf,1,dwt,1.0
