consensus_rank,row,timestamp,consensus_score,available_method_count,missing_method_count,methods_available,methods_missing,methods_in_top_k,methods_triggered,best_method_rank
1,531,2024-04-15,0.9930555555555556,5,0,dp;zms;units;isolation_forest;calf,,5,dp;zms;units;isolation_forest;calf,1.0
2,153,2023-04-03,0.9543958675424193,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,5.0
3,519,2024-04-03,0.9512144225506294,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,7.0
4,559,2024-05-13,0.9504703749315817,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;isolation_forest,2.0
5,391,2023-11-27,0.9415571975916806,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,3.0
6,311,2023-09-08,0.9353773262178435,5,0,dp;zms;units;isolation_forest;calf,,3,zms;units;isolation_forest,3.0
7,545,2024-04-29,0.9279146141215108,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,8.0
8,576,2024-05-30,0.9233716475095785,3,2,dp;zms;isolation_forest,units;calf,1,isolation_forest,6.0
9,213,2023-06-02,0.8969228927203066,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,16.0
10,493,2024-03-08,0.8881328680897648,5,0,dp;zms;units;isolation_forest;calf,,1,calf,5.0
11,356,2023-10-23,0.884970238095238,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,5.0
12,580,2024-06-03,0.8839627805145046,3,2,dp;zms;isolation_forest,units;calf,1,zms,13.0
13,482,2024-02-26,0.879532703886152,5,0,dp;zms;units;isolation_forest;calf,,2,zms;calf,7.0
14,363,2023-10-30,0.861990284619595,5,0,dp;zms;units;isolation_forest;calf,,2,dp;zms,11.0
15,265,2023-07-24,0.8542282430213465,5,0,dp;zms;units;isolation_forest;calf,,1,zms,17.0
16,496,2024-03-11,0.85105535030104,5,0,dp;zms;units;isolation_forest;calf,,0,,
17,514,2024-03-29,0.8501915708812261,5,0,dp;zms;units;isolation_forest;calf,,3,dp;isolation_forest;calf,4.0
18,461,2024-02-05,0.8488882047071702,5,0,dp;zms;units;isolation_forest;calf,,1,zms,17.0
19,188,2023-05-08,0.8411774767378215,5,0,dp;zms;units;isolation_forest;calf,,1,isolation_forest,14.0
20,370,2023-11-06,0.8342313218390804,5,0,dp;zms;units;isolation_forest;calf,,3,dp;zms;units,11.0
21,563,2024-05-17,0.8264436234263821,5,0,dp;zms;units;isolation_forest;calf,,1,units,25.0
22,76,2023-01-16,0.8236863711001641,5,0,dp;zms;units;isolation_forest;calf,,2,zms;units,1.0
23,402,2023-12-08,0.8197027230432404,5,0,dp;zms;units;isolation_forest;calf,,2,units;calf,16.0
24,510,2024-03-25,0.8153102764094143,5,0,dp;zms;units;isolation_forest;calf,,0,,
25,83,2023-01-23,0.8140017788724684,5,0,dp;zms;units;isolation_forest;calf,,1,zms,13.0
